hostname,score,sources,label,level
finance.gd,7,wikidata;wikidata,Ministry of Finance of Grenada,
gdbs.gd,4,wikidata,Grenada Bureau of Standards,
imagrenada.gd,4,wikidata,Investment Migration Agency Grenada,
ird.gd,4,wikidata,Inland Revenue Division of Grenada,
nadma.gd,4,wikidata,National Disaster Management Agency of Grenada,
procurement.gd,4,wikidata,Office of Public Procurement of Grenada,
eccb-centralbank.org,3,wikidata,Eastern Caribbean Central Bank,
grenadacustoms.com,3,wikidata,Customs & Excise Division of Grenada,
grenadafiu.com,3,wikidata,Financial Intelligence Unit of Grenada,
grenadaparliament.gd,2,wikidata;wikidata;wikidata;wikidata;wikidata,Parliament of Grenada | Senate of Grenada | House of Representatives of Grenada | Houses of Parliament of Grenada,central
