subdomain,http_status
assistance-investissement.gov.tn,"Could not resolve host: assistance-investissement.gov.tn"
autodiscover.pm.gov.tn,"Could not resolve host: autodiscover.pm.gov.tn"
banque-covid19.finances.gov.tn,"Could not resolve host: banque-covid19.finances.gov.tn"
commerce.gov.tn,"Could not resolve host: commerce.gov.tn"
autodiscover.mfpe.gov.tn,"Could not resolve host: autodiscover.mfpe.gov.tn"
appel-offre.mtcen.gov.tn,"Could not resolve host: appel-offre.mtcen.gov.tn"
bct.gov.tn,"Could not resolve host: bct.gov.tn"
commune-bargou.gov.tn,"Could not resolve host: commune-bargou.gov.tn"
auth.tunisia.gov.tn,"SSL certificate problem: unable to get local issuer certificate"
cms1.finances.gov.tn,"Could not resolve host: cms1.finances.gov.tn"
admin.commune-khniss.gov.tn,"403"
commune-rasjebel.gov.tn,"Could not resolve host: commune-rasjebel.gov.tn"
cpcalendars.commune-ennour.gov.tn,"Could not resolve host: cpcalendars.commune-ennour.gov.tn"
cloud.e-industrie.gov.tn,"Could not resolve host: cloud.e-industrie.gov.tn"
admin.machrou3ek.emploi.gov.tn,"401"
cimi.gov.tn,"SSL certificate problem: certificate has expired"
acm.gov.tn,"301"
cms2.finances.gov.tn,"Could not resolve host: cms2.finances.gov.tn"
api.startup.gov.tn,"404"
apply.startup.gov.tn,"302"
bulletin.tunisia.gov.tn,"SSL certificate problem: certificate has expired"
conference-2-standalonecluster02d39.visiogn.gov.tn,"Could not resolve host: conference-2-standalonecluster02d39.visiogn.gov.tn"
commune-beja.gov.tn,"Could not resolve host: commune-beja.gov.tn"
cni.gov.tn,"Could not resolve host: cni.gov.tn"
cms1.visiogn.gov.tn,"Could not resolve host: cms1.visiogn.gov.tn"
admin.startup.gov.tn,"302"
afi.e-industrie.gov.tn,"200"
check.startup.gov.tn,"200"
conge-hccaf.tunisia.gov.tn,"SSL certificate problem: certificate has expired"
commune-chwayhia.gov.tn,"SSL: no alternative certificate subject name matches target hostname 'commune-chwayhia.gov.tn'"
cpcontacts.commune-ennour.gov.tn,"Could not resolve host: cpcontacts.commune-ennour.gov.tn"
barometre.collectiviteslocales.gov.tn,"500"
commune-hekaima.gov.tn,"301"
conf.visiogn.gov.tn,"SSL certificate problem: self-signed certificate in certificate chain"
cultureregions-beja.gov.tn,"Could not resolve host: cultureregions-beja.gov.tn"
cpf.gov.tn,"Could not resolve host: cpf.gov.tn"
commune-ajim.gov.tn,"301"
commune-foundoukdjedidselten.gov.tn,"SSL certificate problem: certificate has expired"
ctaf.gov.tn,"Could not resolve host: ctaf.gov.tn"
cga.gov.tn,"403"
commune-makthar.gov.tn,"301"
commune-lala.gov.tn,"301"
augt.gov.tn,"301"
commune-majelbelabbes.gov.tn,"200"
cellule-gouvernance.gov.tn,"200"
concours.gov.tn,"200"
cultureregions-sfax.gov.tn,"Could not resolve host: cultureregions-sfax.gov.tn"
cultureregions-tataouine.gov.tn,"Could not resolve host: cultureregions-tataouine.gov.tn"
commune-menzeltemime.gov.tn,"301"
datasetregister.gov.tn,"Could not resolve host: datasetregister.gov.tn"
datainventory.gov.tn,"Could not resolve host: datainventory.gov.tn"
commune-bahra.gov.tn,"303"
dex.e-industrie.gov.tn,"Could not resolve host: dex.e-industrie.gov.tn"
commune-lessouda.gov.tn,"303"
emploi.gov.tn,"Could not resolve host: emploi.gov.tn"
culture.gov.tn,"301"
cultureregions-tozeur.gov.tn,"SSL certificate problem: self-signed certificate"
e-industrie.gov.tn,"SSL: no alternative certificate subject name matches target hostname 'e-industrie.gov.tn'"
e-people.gov.tn,"SSL certificate problem: unable to get local issuer certificate"
erff.finances.gov.tn,"Could not resolve host: erff.finances.gov.tn"
expwye.visiogn.gov.tn,"Could not resolve host: expwye.visiogn.gov.tn"
cultureregions-monastir.gov.tn,"403"
diplomatie.gov.tn,"Failed to connect to diplomatie.gov.tn port 443 after 283 ms: Could not connect to server"
energiemines.gov.tn,"302"
expe.justice.gov.tn,"SSL certificate problem: self-signed certificate in certificate chain"
forum.cellule-gouvernance.gov.tn,"Could not resolve host: forum.cellule-gouvernance.gov.tn"
flywheel.startup.gov.tn,"301"
