subdomain,http_status
123.gov.bn,SSL certificate problem: unable to get local issuer certificate
acc.cnv.rd.ocp.mofe.gov.bn,Operation timed out after 3001 milliseconds with 0 bytes received
acc.pt.rd.ocp.mofe.gov.bn,404
acc.qa.rd.ocp.mofe.gov.bn,404
acc.trn.rd.ocp.mofe.gov.bn,Operation timed out after 3000 milliseconds with 0 bytes received
accounts.dev.ocp.mofe.gov.bn,200
accounts.qa.ocp.mofe.gov.bn,Operation timed out after 3000 milliseconds with 0 bytes received
adaudit.mindef.gov.bn,Could not resolve host: adaudit.mindef.gov.bn
admin.live.epg.gov.bn,Connection timed out after 3000 milliseconds
agc.gov.bn,SSL certificate problem: certificate has expired
aims.agriculture.gov.bn,Connection timed out after 3001 milliseconds
aiti.gov.bn,500
ambd.gov.bn,Could not resolve host: ambd.gov.bn
ambdnet.ambd.gov.bn,Could not resolve host: ambdnet.ambd.gov.bn
angel.dare.gov.bn,302
api.dev.brucensus.gov.bn,Operation timed out after 3001 milliseconds with 0 bytes received
api.live.epg.gov.bn,Connection timed out after 3001 milliseconds
api.mindef.gov.bn,Could not resolve host: api.mindef.gov.bn
api.uat.brucensus.gov.bn,Operation timed out after 3000 milliseconds with 0 bytes received
app01.moe.gov.bn,302
apps.brunei.gov.bn,SSL certificate problem: certificate has expired
apps.e-syariah.gov.bn,Connection timed out after 3000 milliseconds
apps.katalyst.gov.bn,200
autodiscover.aiti.gov.bn,Failed to connect to autodiscover.aiti.gov.bn port 443 after 636 ms: Could not connect to server
autodiscover.egc.gov.bn,Connection timed out after 3000 milliseconds
autodiscover.gov.bn,SSL certificate problem: unable to get local issuer certificate
autodiscover.hmsf.gov.bn,SSL: no alternative certificate subject name matches target hostname 'autodiscover.hmsf.gov.bn'
autodiscover.mfa.gov.bn,Connection timed out after 3000 milliseconds
autodiscover.pa.gov.bn,Failed to connect to autodiscover.pa.gov.bn port 443 after 318 ms: Could not connect to server
av.mfa.gov.bn,Connection timed out after 3001 milliseconds
backoffice.dev.brucensus.gov.bn,Could not resolve host: backoffice.dev.brucensus.gov.bn
backoffice.ocbs.mofe.gov.bn,Could not resolve host: backoffice.ocbs.mofe.gov.bn
backoffice.uat.brucensus.gov.bn,200
bdcb.gov.bn,308
bdfa.gov.bn,200
bdnac.moe.gov.bn,Connection timed out after 3000 milliseconds
