subdomain,mx
addon.test.ozujak1203.cdu.gov.hr,none
addondomena.hr.webs004-demo.cdu.gov.hr,none
app.fzo.gov.hr,none
autodiscover.mailtest4.cdu.gov.hr,none
autodiscover.test.cdu.gov.hr,5 mail.h-email.net.
businesscroatia.gov.hr,none
cdu.gov.hr,10 mx01.cdu.gov.hr.; 10 mx02.cdu.gov.hr.
cdu001-test.cdu.gov.hr,none
crm.investcroatia.gov.hr,none
demo.racuni.cdu.gov.hr,none
demo0202.webs002.cdu.gov.hr,none
demo1.webs000.cdu.gov.hr,none
demo1.webs001.cdu.gov.hr,none
demo1.webs002.cdu.gov.hr,none
demo1.webs003.cdu.gov.hr,none
demo1105.cdu.gov.hr,none
demo2.webs001.cdu.gov.hr,none
demo2.webs002.cdu.gov.hr,none
demo2.webs003.cdu.gov.hr,none
demo3.webs001.cdu.gov.hr,none
demo3.webs002.cdu.gov.hr,none
demolea.cdu.gov.hr,none
demolea3.cdu.gov.hr,none
demoleatest.cdu.gov.hr,none
demoskripta.cdu.gov.hr,none
demowebs004.cdu.gov.hr,none
dodatna2.27102025.patchwebs1002.cdu.gov.hr,none
domagoj.test.sasina-skritpa1.cdu.gov.hr,none
drupal.test.webst001-test.cdu.gov.hr,none
edlpan.mail.cdu.gov.hr,none
eidas.gov.hr,none
ek-demo.cdu.gov.hr,none
esavjetovanja.gov.hr,10 mx02.cdu.gov.hr.; 10 mx01.cdu.gov.hr.
eufondovi.gov.hr,none
fondovieu.gov.hr,none
fzo.gov.hr,0 fzo-gov-hr.mail.protection.outlook.com.
gov.hr,20 ma-02.gov.hr.; 10 ma-01.gov.hr.
governikus.gov.hr,none
governikustst.gov.hr,none
hr.webst001-test.cdu.gov.hr,none
info-udruge.gov.hr,none
info.fzo.gov.hr,none
investcroatia.gov.hr,none
isorportor.gov.hr,none
iss.gov.hr,none
isstest.gov.hr,none
isznr.gov.hr,none
isznrtest.gov.hr,none
jbtest.11122024.webs002-demo.cdu.gov.hr,none
jeer-morsp.gov.hr,none
