subdomain,http_status
admin.dashboard.banyuasinkab.go.id,"Could not resolve host: admin.dashboard.banyuasinkab.go.id"
admin.pertanian.go.id,"Could not resolve host: admin.pertanian.go.id"
aplikasi.bumn.go.id,"Could not resolve host: aplikasi.bumn.go.id"
arsipsurat.pn-simalungun.go.id,"Could not resolve host: arsipsurat.pn-simalungun.go.id"
aspirasi.dprd-bantenprov.go.id,"Could not resolve host: aspirasi.dprd-bantenprov.go.id"
aset.balangankab.go.id,"Could not resolve host: aset.balangankab.go.id"
autodiscover.nakertrans.go.id,"Could not resolve host: autodiscover.nakertrans.go.id"
arsip.kedirikab.go.id,"403"
bakesbangpol.kedirikab.go.id,"403"
balitsereal.litbang.pertanian.go.id,"Could not resolve host: balitsereal.litbang.pertanian.go.id"
autodiscover.pertanian.go.id,"Could not resolve host: autodiscover.pertanian.go.id"
banten.litbang.pertanian.go.id,"Could not resolve host: banten.litbang.pertanian.go.id"
bappeda.kedirikab.go.id,"403"
bappeda.rohilkab.go.id,"403"
account.kemenkeu.go.id,"Could not resolve host: account.kemenkeu.go.id"
bappenas.go.id,"403"
admin.bpiw.pu.go.id,"Could not resolve host: admin.bpiw.pu.go.id"
adpem.kamparkab.go.id,"Could not resolve host: adpem.kamparkab.go.id"
admin.bkn.go.id,"Could not resolve host: admin.bkn.go.id"
autodiscover.depkop.go.id,"Could not resolve host: autodiscover.depkop.go.id"
arpus.indramayukab.go.id,"Could not resolve host: arpus.indramayukab.go.id"
apps.tangerangselatankota.go.id,"Could not resolve host: apps.tangerangselatankota.go.id"
app.lpse.bengkuluprov.go.id,"Could not resolve host: app.lpse.bengkuluprov.go.id"
aplikasi.dumaikota.go.id,"Could not resolve host: aplikasi.dumaikota.go.id"
anri.go.id,"403"
av.bkn.go.id,"Could not resolve host: av.bkn.go.id"
bappeda.bireuenkab.go.id,"Could not resolve host: bappeda.bireuenkab.go.id"
batukota.go.id,"403"
av.bpiw.pu.go.id,"Could not resolve host: av.bpiw.pu.go.id"
av.bps.go.id,"Could not resolve host: av.bps.go.id"
bawaslu.sulselprov.go.id,"Could not resolve host: bawaslu.sulselprov.go.id"
autodiscover.ekon.go.id,"Could not resolve host: autodiscover.ekon.go.id"
bawaslu-lampungprov.go.id,"Could not resolve host: bawaslu-lampungprov.go.id"
bappeda.banjarkota.go.id,"Could not resolve host: bappeda.banjarkota.go.id"
bbvdps.ditjennak.pertanian.go.id,"Could not resolve host: bbvdps.ditjennak.pertanian.go.id"
bagianhukum.purwakartakab.go.id,"Could not resolve host: bagianhukum.purwakartakab.go.id"
bbppketindan.bppsdmp.pertanian.go.id,"403"
bappeda.tasikmalayakab.go.id,"Could not resolve host: bappeda.tasikmalayakab.go.id"
basarnas.go.id,"Could not resolve host: basarnas.go.id"
bandiklat.kalteng.go.id,"Could not resolve host: bandiklat.kalteng.go.id"
baru.dprd-bantenprov.go.id,"Could not resolve host: baru.dprd-bantenprov.go.id"
adminlync.kemhan.go.id,"Could not resolve host: adminlync.kemhan.go.id"
bapermas.grobogan.go.id,"Could not resolve host: bapermas.grobogan.go.id"
bcjuanda.beacukai.go.id,"Could not resolve host: bcjuanda.beacukai.go.id"
bcmalang.beacukai.go.id,"Could not resolve host: bcmalang.beacukai.go.id"
banjarkota.go.id,"200"
belajar.kemdikbud.go.id,"Could not resolve host: belajar.kemdikbud.go.id"
batan.go.id,"Could not resolve host: batan.go.id"
auth.bandung.go.id,"SSL certificate problem: unable to get local issuer certificate"
backup.purwakartakab.go.id,"Could not resolve host: backup.purwakartakab.go.id"
bappeda.niasbaratkab.go.id,"SSL certificate problem: certificate has expired"
api.gunungsitolikota.go.id,"200"
bcbanjarmasin.beacukai.go.id,"Could not resolve host: bcbanjarmasin.beacukai.go.id"
bazda.grobogan.go.id,"Could not resolve host: bazda.grobogan.go.id"
bcpematangsiantar.beacukai.go.id,"Could not resolve host: bcpematangsiantar.beacukai.go.id"
bappedasultra.go.id,"200"
binamarga.grobogan.go.id,"Could not resolve host: binamarga.grobogan.go.id"
bclampung.beacukai.go.id,"Could not resolve host: bclampung.beacukai.go.id"
baritoselatankab.go.id,"200"
bagianhumas.tulungagung.go.id,"Could not resolve host: bagianhumas.tulungagung.go.id"
bkd.kedirikab.go.id,"Could not resolve host: bkd.kedirikab.go.id"
bcyogyakarta.beacukai.go.id,"Could not resolve host: bcyogyakarta.beacukai.go.id"
app.paud-dikmas.kemdikbud.go.id,"Could not resolve host: app.paud-dikmas.kemdikbud.go.id"
bctangerang.beacukai.go.id,"Could not resolve host: bctangerang.beacukai.go.id"
bawaslu-jatengprov.go.id,"Could not resolve host: bawaslu-jatengprov.go.id"
bkp1mataram.karantina.pertanian.go.id,"Could not resolve host: bkp1mataram.karantina.pertanian.go.id"
autodiscover.kpk.go.id,"Could not resolve host: autodiscover.kpk.go.id"
bi.go.id,"Could not resolve host: bi.go.id"
bkppd.dairikab.go.id,"Could not resolve host: bkppd.dairikab.go.id"
bkppd.kapuaskab.go.id,"Could not resolve host: bkppd.kapuaskab.go.id"
bappeda.kota-ternate.go.id,"Could not resolve host: bappeda.kota-ternate.go.id"
bkpp.baritoselatankab.go.id,"Could not resolve host: bkpp.baritoselatankab.go.id"
arsipda.purwakartakab.go.id,"Could not resolve host: arsipda.purwakartakab.go.id"
bksdadiy.dephut.go.id,"Could not resolve host: bksdadiy.dephut.go.id"
bkp3.kedirikab.go.id,"Could not resolve host: bkp3.kedirikab.go.id"
arsip.pa-ciamis.go.id,"Could not resolve host: arsip.pa-ciamis.go.id"
bkpp.jogjaprov.go.id,"Could not resolve host: bkpp.jogjaprov.go.id"
bkd.baritokualakab.go.id,"Could not resolve host: bkd.baritokualakab.go.id"
blh.kapuaskab.go.id,"Could not resolve host: blh.kapuaskab.go.id"
bkd.bantaengkab.go.id,"Could not resolve host: bkd.bantaengkab.go.id"
