subdomain,http_status,mx
189.gov.ye,Could not resolve host: 189.gov.ye,none
acf.gov.ye,SSL: no alternative certificate subject name matches target hostname 'acf.gov.ye',10 mail2.yemen.net.ye.; 10 mail1.yemen.net.ye.; 20 mail.acf.gov.ye.
aden.gov.ye,Connection timed out after 3001 milliseconds,10 ty-ax-fe01.aden.gov.ye.
adenradio.gov.ye,Connection timed out after 3000 milliseconds,10 ty-ax-fe01.adenradio.gov.ye.
aghhajjah.gov.ye,Connection timed out after 3001 milliseconds,10 mail3.yemen.net.ye.; 20 mail5.yemen.net.ye.
agoye.gov.ye,403,10 mail3.yemen.net.ye.; 20 mail5.yemen.net.ye.
agriculture.gov.ye,SSL certificate problem: certificate has expired,10 mail2.yemen.net.ye.; 10 mail1.yemen.net.ye.; 20 mail.yemen.net.ye.
airtransport.gov.ye,302,10 airtransport.gov.ye.
albaydhahis.gov.ye,Connection timed out after 3001 milliseconds,10 mail2.yemen.net.ye.; 20 mail.albaydhahis.gov.ye.; 10 mail1.yemen.net.ye.
aljabha.moj.gov.ye,Could not resolve host: aljabha.moj.gov.ye,none
alqdhaeih.moj.gov.ye,Could not resolve host: alqdhaeih.moj.gov.ye,none
alwahda.gov.ye,Connection timed out after 3000 milliseconds,10 ty-ax-fe01.alwahda.gov.ye.
amanaedu.gov.ye,Connection timed out after 3001 milliseconds,10 mail1.yemen.net.ye.; 10 mail2.yemen.net.ye.; 20 mail.amanaedu.gov.ye.
amlcft.gov.ye,SSL: no alternative certificate subject name matches target hostname 'amlcft.gov.ye',none
amranhealth.gov.ye,Connection timed out after 3001 milliseconds,20 mail.amranhealth.gov.ye.; 10 mail2.yemen.net.ye.; 10 mail1.yemen.net.ye.
apcra.srs-mohe.gov.ye,Could not resolve host: apcra.srs-mohe.gov.ye,none
apps.mot.gov.ye,SSL: no alternative certificate subject name matches target hostname 'apps.mot.gov.ye',none
ath.gov.ye,Connection timed out after 3000 milliseconds,10 mail3.yemen.net.ye.; 20 mail5.yemen.net.ye.
autodiscover.cama.gov.ye,Could not resolve host: autodiscover.cama.gov.ye,none
autodiscover.fiu.gov.ye,Connection timed out after 3001 milliseconds,none
cama.gov.ye,302,10 cp.cama.gov.ye.
camanew.cama.gov.ye,Could not resolve host: camanew.cama.gov.ye,none
centralbank.gov.ye,Connection timed out after 3002 milliseconds,10 edge.centralbank.gov.ye.; 20 cby-ex01.centralbank.gov.ye.
coca.gov.ye,SSL certificate problem: certificate has expired,none
comp.ltaa.gov.ye,Could not resolve host: comp.ltaa.gov.ye,none
comtc.mof.gov.ye,Could not resolve host: comtc.mof.gov.ye,none
cpanel.189.gov.ye,Could not resolve host: cpanel.189.gov.ye,none
cpanel.acf.gov.ye,Could not resolve host: cpanel.acf.gov.ye,none
cpanel.aghhajjah.gov.ye,Could not resolve host: cpanel.aghhajjah.gov.ye,none
cpanel.agoye.gov.ye,Could not resolve host: cpanel.agoye.gov.ye,none
cpanel.agriculture.gov.ye,Could not resolve host: cpanel.agriculture.gov.ye,none
cpanel.albaydhahis.gov.ye,Could not resolve host: cpanel.albaydhahis.gov.ye,none
cpanel.amanaedu.gov.ye,Could not resolve host: cpanel.amanaedu.gov.ye,none
