subdomain,parent_domain,http_status,mx
3r-api-epa.gov.me,gov.me,Connection timed out after 3001 milliseconds,none
3r-api.epa.gov.me,gov.me,Could not resolve host: 3r-api.epa.gov.me,none
3r-auth-epa.gov.me,gov.me,Could not resolve host: 3r-auth-epa.gov.me,none
3r-auth.epa.gov.me,gov.me,Could not resolve host: 3r-auth.epa.gov.me,none
3r-epa.gov.me,gov.me,Connection timed out after 3000 milliseconds,none
3r.epa.gov.me,gov.me,Could not resolve host: 3r.epa.gov.me,none
adfs.gov.me,gov.me,404,none
admin.gov.me,gov.me,Could not resolve host: admin.gov.me,4 alt3.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.; 2 alt1.us.email.fireeyecloud.com.; 1 primary.us.email.fireeyecloud.com.
akvo.gov.me,gov.me,Could not resolve host: akvo.gov.me,40 alt3.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.
anb.gov.me,gov.me,Could not resolve host: anb.gov.me,10 smtp1.anb.gov.me.; 10 smtp2.anb.gov.me.
antitrafficking.gov.me,gov.me,Could not resolve host: antitrafficking.gov.me,none
api.gov.me,gov.me,Could not resolve host: api.gov.me,1 primary.us.email.fireeyecloud.com.; 2 alt1.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.; 4 alt3.us.email.fireeyecloud.com.
api.mif-ipa.gov.me,gov.me,Could not resolve host: api.mif-ipa.gov.me,none
api.vauceri.gov.me,gov.me,Could not resolve host: api.vauceri.gov.me,none
apivauceri.gov.me,gov.me,Could not resolve host: apivauceri.gov.me,30 alt2.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.
autodiscover.anb.gov.me,gov.me,Connection timed out after 3000 milliseconds,none
autodiscover.gov.me,gov.me,Could not resolve host: autodiscover.gov.me,none
biznis-admin.gov.me,gov.me,200,10 primary.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.
biznis-api.gov.me,gov.me,200,40 alt3.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.
biznis.gov.me,gov.me,200,3 alt2.us.email.fireeyecloud.com.; 1 primary.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 4 alt3.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.; 2 alt1.us.email.fireeyecloud.com.
ca.elk.gov.me,gov.me,SSL certificate problem: unable to get local issuer certificate,none
ca.servis.mup.gov.me,gov.me,Could not resolve host: ca.servis.mup.gov.me,none
cejn.gov.me,gov.me,SSL certificate problem: unable to get local issuer certificate,2 alt1.us.email.fireeyecloud.com.; 4 alt3.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.; 30 alt2.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.; 1 primary.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.
cfcu.gov.me,gov.me,Could not resolve host: cfcu.gov.me,2 alt1.us.email.fireeyecloud.com.gov.me.; 30 alt2.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.; 40 alt3.us.email.fireeyecloud.com.; 20 alt1.us.email.fireeyecloud.com.; 10 primary.us.email.fireeyecloud.com.; 1 primary.us.email.fireeyecloud.com.; 4 alt3.us.email.fireeyecloud.com.
cisee.gov.me,gov.me,Connection timed out after 3001 milliseconds,4 alt3.us.email.fireeyecloud.com.gov.me.; 1 primary.us.email.fireeyecloud.com.; 2 alt1.us.email.fireeyecloud.com.gov.me.; 3 alt2.us.email.fireeyecloud.com.gov.me.
cjn9bvrt-api.gov.me,gov.me,Could not resolve host: cjn9bvrt-api.gov.me,none
cjn9bvrt-go.gov.me,gov.me,Could not resolve host: cjn9bvrt-go.gov.me,none
cjn9bvrt-media.gov.me,gov.me,Could not resolve host: cjn9bvrt-media.gov.me,none
cjn9bvrt-rss.gov.me,gov.me,Could not resolve host: cjn9bvrt-rss.gov.me,none
cjn9bvrt-sitemap.gov.me,gov.me,Could not resolve host: cjn9bvrt-sitemap.gov.me,none
cjn9bvrt.gov.me,gov.me,Could not resolve host: cjn9bvrt.gov.me,none
ckan.gov.me,gov.me,Could not resolve host: ckan.gov.me,none
cms.gov.me,gov.me,Could not resolve host: cms.gov.me,none
cp.foj.gov.me,gov.me,200,none
cp.servis.mup.gov.me,gov.me,Could not resolve host: cp.servis.mup.gov.me,none
cpanel.ca.servis.mup.gov.me,gov.me,Could not resolve host: cpanel.ca.servis.mup.gov.me,none
cpanel.daro.servis.mup.gov.me,gov.me,Could not resolve host: cpanel.daro.servis.mup.gov.me,none
cpanel.e.servis.mup.gov.me,gov.me,Could not resolve host: cpanel.e.servis.mup.gov.me,none
cpanel.teste.servis.mup.gov.me,gov.me,Could not resolve host: cpanel.teste.servis.mup.gov.me,none
cpcalendars.ca.servis.mup.gov.me,gov.me,Could not resolve host: cpcalendars.ca.servis.mup.gov.me,none
cpcalendars.daro.servis.mup.gov.me,gov.me,Could not resolve host: cpcalendars.daro.servis.mup.gov.me,none
cpcalendars.e.servis.mup.gov.me,gov.me,Could not resolve host: cpcalendars.e.servis.mup.gov.me,none
cpcalendars.teste.servis.mup.gov.me,gov.me,Could not resolve host: cpcalendars.teste.servis.mup.gov.me,none
cpcontacts.ca.servis.mup.gov.me,gov.me,Could not resolve host: cpcontacts.ca.servis.mup.gov.me,none
cpcontacts.daro.servis.mup.gov.me,gov.me,Could not resolve host: cpcontacts.daro.servis.mup.gov.me,none
cpcontacts.e.servis.mup.gov.me,gov.me,Could not resolve host: cpcontacts.e.servis.mup.gov.me,none
cpcontacts.teste.servis.mup.gov.me,gov.me,Could not resolve host: cpcontacts.teste.servis.mup.gov.me,none
crs.gov.me,gov.me,Could not resolve host: crs.gov.me,2 alt1.us.email.fireeyecloud.com.gov.me.; 4 alt3.us.email.fireeyecloud.com.gov.me.; 1 primary.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.gov.me.
crsport.gov.me,gov.me,Could not resolve host: crsport.gov.me,1 primary.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.gov.me.; 4 alt3.us.email.fireeyecloud.com.gov.me.; 2 alt1.us.email.fireeyecloud.com.gov.me.
crsport.ms.gov.me,gov.me,Could not resolve host: crsport.ms.gov.me,none
csat.gov.me,gov.me,Could not resolve host: csat.gov.me,4 alt3.us.email.fireeyecloud.com.gov.me.; 3 alt2.us.email.fireeyecloud.com.gov.me.; 2 alt1.us.email.fireeyecloud.com.gov.me.; 1 primary.us.email.fireeyecloud.com.
cso.gov.me,gov.me,Could not resolve host: cso.gov.me,2 alt1.us.email.fireeyecloud.com.gov.me.; 4 alt3.us.email.fireeyecloud.com.gov.me.; 1 primary.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.gov.me.
ctr.gov.me,gov.me,Could not resolve host: ctr.gov.me,4 alt3.us.email.fireeyecloud.com.; 2 alt1.us.email.fireeyecloud.com.; 3 alt2.us.email.fireeyecloud.com.; 1 primary.us.email.fireeyecloud.com.
daro.servis.mup.gov.me,gov.me,Could not resolve host: daro.servis.mup.gov.me,none
data.gov.me,gov.me,Could not resolve host: data.gov.me,none
deminimispomoc.gov.me,gov.me,Could not resolve host: deminimispomoc.gov.me,none
