subdomain,parent_domain,http_status
www.scts.gov.sc,gov.sc,Connection timed out after 3001 milliseconds
www.shca.gov.sc,gov.sc,Operation timed out after 3000 milliseconds with 0 bytes received
www.siah.gov.sc,gov.sc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
www.sla.gov.sc,gov.sc,Operation timed out after 3001 milliseconds with 0 bytes received
www.snpa.gov.sc,gov.sc,Could not resolve host: www.snpa.gov.sc
www.socialaffairs.gov.sc,gov.sc,200
www.socialdevelopment.gov.sc,gov.sc,TLS connect error: error:0A000438:SSL routines::tlsv1 alert internal error
www.spa.gov.sc,gov.sc,301
www.spga.gov.sc,gov.sc,200
www.src.gov.sc,gov.sc,Could not resolve host: www.src.gov.sc
www.src.gov.sc.cloudsrc.name,gov.sc,301
www.srcaeoiuat.src.gov.sc,gov.sc,SSL: no alternative certificate subject name matches target hostname 'www.srcaeoiuat.src.gov.sc'
www.srcaeoiuat.src.gov.sc.encoun.tech,gov.sc,200
www.srcdev.auction.src.gov.sc,gov.sc,Could not resolve host: www.srcdev.auction.src.gov.sc
www.staging.src.gov.sc,gov.sc,Could not resolve host: www.staging.src.gov.sc
www.stagingauction.src.gov.sc,gov.sc,Could not resolve host: www.stagingauction.src.gov.sc
www.stagingpublicsale.src.gov.sc,gov.sc,Could not resolve host: www.stagingpublicsale.src.gov.sc
www.statehouse.gov.sc,gov.sc,Could not resolve host: www.statehouse.gov.sc
www.teacherscouncil.gov.sc,gov.sc,302
www.tickets.spga.gov.sc,gov.sc,Resolving timed out after 3000 milliseconds
www.tms.src.gov.sc,gov.sc,Could not resolve host: www.tms.src.gov.sc
www.tms.teacherscouncil.gov.sc,gov.sc,302
www.tmshelpdesk.src.gov.sc,gov.sc,Could not resolve host: www.tmshelpdesk.src.gov.sc
www.tourism.gov.sc,gov.sc,Could not resolve host: www.tourism.gov.sc
www.training.src.gov.sc,gov.sc,Could not resolve host: www.training.src.gov.sc
www.transport.gov.sc,gov.sc,200
www.vwayaz.ics.gov.sc,gov.sc,301
www.webgis.gov.sc,gov.sc,302
www.ysd.gov.sc,gov.sc,405
ysd.gov.sc,gov.sc,405
