subdomain,mx
abs-cameroon.minepded.gov.cm,none
actes.minfopra.gov.cm,none
adminavi.mincom.gov.cm,none
aigles.gov.cm,none
apvcameroun.gov.cm,none
authentifie.minfopra.gov.cm,none
autodiscover.minpostel.gov.cm,none
avi.mincom.gov.cm,none
bourse-des-dechets.minepded.gov.cm,none
carto.minfopra.gov.cm,none
cartographie.gov.cm,none
cloud.minepat.gov.cm,none
cnc.gov.cm,10 mail.cnc.gov.cm.
conafe.gov.cm,10 mail.conafe.gov.cm.
concoursonline.minfopra.gov.cm,none
cpanel.cnc.gov.cm,none
divcoop.mindef.gov.cm,none
dossier.minfopra.gov.cm,none
ecommerce.gov.cm,10 ecommerce.gov.cm.
fichier.minfopra.gov.cm,none
files.minesec.gov.cm,none
ftp.apvcameroun.gov.cm,dig error
ftp.conafe.gov.cm,dig error
ftp.minac.gov.cm,10 165.210.33.60.minac.gov.cm.; 10 mail.minac.gov.cm.
ftp.minfof.gov.cm,dig error
gov.cm,none
jitsi.mincom.gov.cm,none
mail.aigles.gov.cm,none
mail.cnc.gov.cm,none
mail.conafe.gov.cm,dig error
mail.minac.gov.cm,none
mail.minddevel.gov.cm,none
mail.mindef.gov.cm,none
mail.minepat.gov.cm,none
mail.minepded.gov.cm,none
mail.minesec.gov.cm,none
mail.minesup.gov.cm,none
mail.minfopra.gov.cm,none
mail.minjec.gov.cm,none
mail.minpostel.gov.cm,dig error
mail.spm.gov.cm,none
meteocameroon.gov.cm,5 mx1.hostinger.com.; 10 mx2.hostinger.com.
minac.gov.cm,10 165.210.33.60.minac.gov.cm.; 10 mail.minac.gov.cm.
minat.gov.cm,10 webhostingzmg.camnet.cm.
mincommerce.gov.cm,10 webhostingzmg.camnet.cm.
mindcaf.gov.cm,none
minddevel.gov.cm,10 mail.minddevel.gov.cm.
mindef.gov.cm,10 mail.mindef.gov.cm.
minee.gov.cm,none
minepat.gov.cm,10 mail.minepat.gov.cm.
minepded.gov.cm,10 webmail.minepded.gov.cm.
minesec.gov.cm,10 mail.minesec.gov.cm.
minesup.gov.cm,10 mail.minesup.gov.cm.
minfi.gov.cm,10 mail.minfi.gov.cm.
minfof.gov.cm,none
minfopra.gov.cm,10 mail.minfopra.gov.cm.
minhdu.gov.cm,10 minhdu.gov.cm.
minjec.gov.cm,10 mail.minjec.gov.cm.
minmidt.gov.cm,none
minpostel.gov.cm,10 exch2010.minpostel.gov.cm.
minproff.gov.cm,none
minresi.gov.cm,10 mail.minresi.gov.cm.
mintoul.gov.cm,10 mail.mintoul.gov.cm.
pcavi.mincom.gov.cm,none
perso.minpostel.gov.cm,none
phd.census.minesup.gov.cm,dig error
pop.minac.gov.cm,dig error
portailaigles.gov.cm,none
postal.mincom.gov.cm,none
recrutement-special-2000minesup.gov.cm,10 wum.spm.gov.cm.
rh.minesec.gov.cm,none
servicepublic.gov.cm,none
services.minesec.gov.cm,none
smtp.minac.gov.cm,10 165.210.33.60.minac.gov.cm.; 10 mail.minac.gov.cm.
solde.minepat.gov.cm,none
spm.gov.cm,10 wum.spm.gov.cm.
storage.mincom.gov.cm,none
support.aigles.gov.cm,none
support.gov.cm,none
svrmail.aigles.gov.cm,none
sygerme.gov.cm,none
systra.gov.cm,none
video-gec-divcoop.mindef.gov.cm,none
visio.minepat.gov.cm,none
visio.minfopra.gov.cm,none
webmail.cnc.gov.cm,dig error
webmail.minepded.gov.cm,none
webmin.mail.mindef.gov.cm,none
workspace.minfopra.gov.cm,none
wum.spm.gov.cm,none
www.abs-cameroon.minepded.gov.cm,none
www.apvcameroun.gov.cm,none
www.cnc.gov.cm,10 mail.cnc.gov.cm.
www.conafe.gov.cm,10 mail.conafe.gov.cm.
www.ecommerce.gov.cm,10 ecommerce.gov.cm.
www.eiforces.gov.cm,none
www.mail.minddevel.gov.cm,none
www.mail.spm.gov.cm,none
www.meteocameroon.gov.cm,5 mx1.hostinger.com.; 10 mx2.hostinger.com.
www.minac.gov.cm,10 165.210.33.60.minac.gov.cm.; 10 mail.minac.gov.cm.
www.minat.gov.cm,none
www.mincom.gov.cm,10 mail.mincom.gov.cm.
www.mincommerce.gov.cm,none
www.mindcaf.gov.cm,none
www.minddevel.gov.cm,10 mail.minddevel.gov.cm.
www.mindef.gov.cm,10 mail.mindef.gov.cm.
www.minee.gov.cm,none
www.minefop.gov.cm,none
www.minepat.gov.cm,10 mail.minepat.gov.cm.
www.minesec.gov.cm,none
www.minesup.gov.cm,10 mail.minesup.gov.cm.
www.minfi.gov.cm,10 mail.minfi.gov.cm.
www.minfof.gov.cm,none
www.minfopra.gov.cm,10 mail.minfopra.gov.cm.
www.minhdu.gov.cm,10 minhdu.gov.cm.
www.minjec.gov.cm,10 mail.minjec.gov.cm.
www.minmidt.gov.cm,none
www.minpostel.gov.cm,none
www.minproff.gov.cm,none
www.minresi.gov.cm,10 mail.minresi.gov.cm.
www.mintoul.gov.cm,10 mail.mintoul.gov.cm.
www.recrutement-special-2000minesup.gov.cm,10 wum.spm.gov.cm.
www.spm.gov.cm,none
www.supportaigles.gov.cm,none
www.sygerme.gov.cm,none
www.systra.gov.cm,none
www.wum.spm.gov.cm,none
