field,text
country_name,"Kingdom of Cambodia"
government_type,"parliamentary constitutional monarchy"
capital,"Phnom Penh"
chief_of_state,"King Norodom SIHAMONI (since 29 October 2004)"
head_of_government,"Prime Minister HUN MANET (since 22 August 2023)"
judicial_highest_courts,"Supreme Council (organized into 5- and 9-judge panels and includes a court chief and deputy chief); Constitutional Court (consists of 9 members)"
constitution_history,"previous 1947; latest promulgated 21 September 1993"
