field,text
country_name,"Brunei Darussalam"
government_type,"absolute monarchy or sultanate"
capital,"Bandar Seri Begawan"
chief_of_state,"Sultan and Prime Minister Sir HASSANAL Bolkiah (since 5 October 1967)"
head_of_government,"Sultan and Prime Minister Sir HASSANAL Bolkiah (since 5 October 1967)"
judicial_highest_courts,"Supreme Court (consists of the Court of Appeal and the High Court, each with a chief justice and 2 judges); Sharia Court (consists the Court of Appeals and the High Court)"
constitution_history,"drafted 1954 to 1959, signed 29 September 1959"
