subdomain,http_status,mx
3c.govern.ad,301,none
acces-ec.govern.ad,SSL certificate problem: unable to get local issuer certificate,none
admwifi1.local.govern.ad,Could not resolve host: admwifi1.local.govern.ad,none
admwifi2.local.govern.ad,Could not resolve host: admwifi2.local.govern.ad,none
aeoi-pre.govern.ad,200,none
aeoi.govern.ad,200,none
ajudeseo.govern.ad,200,none
alertes.govern.ad,200,none
api.bip.govern.ad,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A00045C:SSL routines::tlsv13 alert certificate required, errno 0",none
aplicacions.govern.ad,200,none
appnotes.govern.ad,SSL certificate problem: self-signed certificate,none
asterix.govern.ad,SSL certificate problem: unable to get local issuer certificate,none
atol.govern.ad,Connection timed out after 3002 milliseconds,none
autenticacio-cert.govern.ad,404,none
autenticacio.ec.govern.ad,SSL certificate problem: certificate has expired,none
autenticacio.govern.ad,404,none
authwifi1.local.govern.ad,Could not resolve host: authwifi1.local.govern.ad,none
authwifi2.local.govern.ad,Could not resolve host: authwifi2.local.govern.ad,none
backoffice.govern.ad,200,none
certcambra.govern.ad,302,none
certgovern.govern.ad,302,none
certificat.govern.ad,302,none
cita.govern.ad,302,none
citaprevia.govern.ad,Could not resolve host: citaprevia.govern.ad,none
citapreviaat.govern.ad,Could not resolve host: citapreviaat.govern.ad,none
cnac.govern.ad,403,none
collabora.govern.ad,200,none
consell.ec.govern.ad,SSL certificate problem: certificate has expired,none
contractacio.govern.ad,302,none
coronavirus.govern.ad,301,10 inbound-smtp.eu-west-1.amazonaws.com.; 30 34.240.111.60.; 40 34.250.163.65.; 20 52.49.70.88.
correu.govern.ad,301,none
covid19.govern.ad,200,none
crtf2.govern.ad,200,none
csu.govern.ad,SSL certificate problem: self-signed certificate,none
documents-ec.govern.ad,Could not resolve host: documents-ec.govern.ad,none
documents.govern.ad,Connection timed out after 3002 milliseconds,none
duana.govern.ad,301,none
ec.govern.ad,Could not resolve host: ec.govern.ad,none
empleat.govern.ad,200,none
enquesta.govern.ad,SSL certificate problem: self-signed certificate,none
eosweb.govern.ad,403,none
escriptorivirtual.govern.ad,SSL certificate problem: self-signed certificate,none
espai.ec.govern.ad,Could not resolve host: espai.ec.govern.ad,none
espai.govern.ad,503,none
estacionsrius.govern.ad,Connection timed out after 3002 milliseconds,none
estadistiquesvisuals.govern.ad,SSL: no alternative certificate subject name matches target hostname 'estadistiquesvisuals.govern.ad',none
examenconduir.govern.ad,Connection timed out after 3002 milliseconds,none
examenconduiralt.govern.ad,Connection timed out after 3002 milliseconds,none
examenconduirpre.govern.ad,Connection timed out after 3002 milliseconds,none
fitxers.govern.ad,200,none
formaciosefp.govern.ad,SSL: no alternative certificate subject name matches target hostname 'formaciosefp.govern.ad',none
fotodenuncies.govern.ad,302,none
ftpaeoi.govern.ad,200,none
funciopublica.govern.ad,Could not resolve host: funciopublica.govern.ad,none
geolidar360.govern.ad,302,none
gesdoc.ec.govern.ad,Could not resolve host: gesdoc.ec.govern.ad,none
gestioduana.govern.ad,Could not resolve host: gestioduana.govern.ad,none
govern.ad,404,none
habitabilitat.govern.ad,Could not resolve host: habitabilitat.govern.ad,none
icorreu.govern.ad,SSL certificate problem: self-signed certificate,none
identitat-pre-cert.govern.ad,404,none
identitat-pre.govern.ad,404,none
intercanvi.govern.ad,Connection timed out after 3002 milliseconds,none
intranet.govern.ad,Could not resolve host: intranet.govern.ad,none
ipc.govern.ad,Could not resolve host: ipc.govern.ad,none
isi.govern.ad,200,none
itctributs.govern.ad,Could not resolve host: itctributs.govern.ad,none
licitacio.govern.ad,Could not resolve host: licitacio.govern.ad,none
link.ec.govern.ad,SSL certificate problem: certificate has expired,none
llacs1.local.govern.ad,SSL certificate problem: self-signed certificate,none
llacs2.local.govern.ad,SSL certificate problem: self-signed certificate,none
local.govern.ad,Could not resolve host: local.govern.ad,none
mdm.govern.ad,Connection timed out after 3002 milliseconds,none
miltemp.govern.ad,403,none
ministres.govern.ad,200,none
ministres2.govern.ad,SSL certificate problem: unable to get local issuer certificate,none
missatgeria.govern.ad,301,none
notesgovern.govern.ad,Connection timed out after 3002 milliseconds,none
obsmet.govern.ad,Connection timed out after 3002 milliseconds,none
oficinaduana.govern.ad,302,none
outsystems-d1.local.govern.ad,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
outsystems-t1.local.govern.ad,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
ovac.govern.ad,200,none
percanela.govern.ad,Could not resolve host: percanela.govern.ad,none
pki.govern.ad,Could not resolve host: pki.govern.ad,none
portalfp.govern.ad,302,none
portalfp2.govern.ad,Could not resolve host: portalfp2.govern.ad,none
portasignatures.govern.ad,Could not resolve host: portasignatures.govern.ad,none
preduana.govern.ad,Connection timed out after 3002 milliseconds,none
premediambient.govern.ad,Connection timed out after 3002 milliseconds,none
quotes.govern.ad,200,none
ra.govern.ad,Could not resolve host: ra.govern.ad,none
rac.govern.ad,302,none
repositori.govern.ad,Connection timed out after 3001 milliseconds,none
reunio.ec.govern.ad,SSL certificate problem: certificate has expired,none
reunio.govern.ad,Connection timed out after 3002 milliseconds,none
reunions.govern.ad,Could not resolve host: reunions.govern.ad,none
roat.govern.ad,301,none
sad.govern.ad,Connection timed out after 3002 milliseconds,none
sadaigua.govern.ad,Could not resolve host: sadaigua.govern.ad,none
salut.govern.ad,Could not resolve host: salut.govern.ad,none
saptstdb.govern.ad,Could not resolve host: saptstdb.govern.ad,none
serveistic-pre.suport.govern.ad,302,none
serveistic.govern.ad,Could not resolve host: serveistic.govern.ad,none
serveistic.suport.govern.ad,302,none
serveisweb.govern.ad,Connection timed out after 3002 milliseconds,none
sig.govern.ad,Could not resolve host: sig.govern.ad,none
signatura.govern.ad,302,none
signaturaelectronica.govern.ad,SSL certificate problem: unable to get local issuer certificate,none
signaturatercers.govern.ad,Connection timed out after 3002 milliseconds,none
sima.govern.ad,Could not resolve host: sima.govern.ad,none
sincro.govern.ad,SSL certificate problem: self-signed certificate,none
solucions.govern.ad,SSL certificate problem: self-signed certificate,none
test-cartografia.govern.ad,Could not resolve host: test-cartografia.govern.ad,none
testduana.govern.ad,301,none
tpv.govern.ad,SSL certificate problem: unable to get local issuer certificate,none
tramits.govern.ad,301,none
trmelec.govern.ad,SSL certificate problem: self-signed certificate,none
tsl.govern.ad,Could not resolve host: tsl.govern.ad,none
turestadistica.govern.ad,200,none
vdi.govern.ad,SSL certificate problem: self-signed certificate,none
vpn.govern.ad,302,none
webxat.govern.ad,SSL certificate problem: self-signed certificate,none
wifi.govern.ad,Connection timed out after 3002 milliseconds,none
wifi2.govern.ad,Connection timed out after 3002 milliseconds,none
www.aeoi.govern.ad,Could not resolve host: www.aeoi.govern.ad,none
www.api.bip.govern.ad,Could not resolve host: www.api.bip.govern.ad,none
www.coronavirus.govern.ad,Could not resolve host: www.coronavirus.govern.ad,none
www.ec.govern.ad,Could not resolve host: www.ec.govern.ad,none
www.govern.ad,302,none
xat.ec.govern.ad,Could not resolve host: xat.ec.govern.ad,none
xat.govern.ad,SSL certificate problem: unable to get local issuer certificate,none
xifrat.govern.ad,200,none
