subdomain,http_status,mx
18ccem.gov.mu,Connection timed out after 3001 milliseconds,none
agriculture.gov.mu,Connection timed out after 3002 milliseconds,none
attorneygeneral.gov.mu,Connection timed out after 3001 milliseconds,none
autodiscover.mail.gov.mu,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mail.gov.mu',none
civilservice.gov.mu,Connection timed out after 3001 milliseconds,none
co-operatives.gov.mu,Connection timed out after 3001 milliseconds,none
companies.gov.mu,Connection timed out after 3002 milliseconds,none
conservatoire.gov.mu,Connection timed out after 3002 milliseconds,none
csfpsb.gov.mu,Connection timed out after 3002 milliseconds,none
ctb.gov.mu,Connection timed out after 3001 milliseconds,none
culture.gov.mu,Connection timed out after 3001 milliseconds,none
cwa.gov.mu,Connection timed out after 3002 milliseconds,none
disability.gov.mu,Connection timed out after 3001 milliseconds,none
dpc.gov.mu,Connection timed out after 3002 milliseconds,none
economicdevelopment.gov.mu,Connection timed out after 3002 milliseconds,none
education.gov.mu,Connection timed out after 3001 milliseconds,none
eforms.gov.mu,SSL: no alternative certificate subject name matches target hostname 'eforms.gov.mu',none
environment.gov.mu,Connection timed out after 3001 milliseconds,none
eproc.publicprocurement.gov.mu,SSL: no alternative certificate subject name matches target hostname 'eproc.publicprocurement.gov.mu',none
eregistry.mof.gov.mu,SSL: no alternative certificate subject name matches target hostname 'eregistry.mof.gov.mu',none
externalcom.gov.mu,Connection timed out after 3002 milliseconds,none
farc.gov.mu,Connection timed out after 3001 milliseconds,none
finance.gov.mu,Connection timed out after 3001 milliseconds,none
fisheries.gov.mu,Connection timed out after 3001 milliseconds,none
flamboyant.gov.mu,Connection timed out after 3002 milliseconds,none
forestry.gov.mu,Connection timed out after 3002 milliseconds,none
g2g.gov.mu,Connection timed out after 3002 milliseconds,none
gis.gov.mu,Connection timed out after 3001 milliseconds,none
goc.gov.mu,Connection timed out after 3002 milliseconds,none
gov.mu,,none
greenict.gov.mu,Connection timed out after 3001 milliseconds,none
health.gov.mu,Connection timed out after 3002 milliseconds,none
housing.gov.mu,Connection timed out after 3001 milliseconds,none
iba.gov.mu,Connection timed out after 3001 milliseconds,none
incometax.gov.mu,Connection timed out after 3001 milliseconds,none
industry.gov.mu,Connection timed out after 3000 milliseconds,none
infotech.gov.mu,Connection timed out after 3001 milliseconds,none
la.gov.mu,SSL: no alternative certificate subject name matches target hostname 'la.gov.mu',none
lgsc.gov.mu,Connection timed out after 3000 milliseconds,none
localgovernment.gov.mu,Connection timed out after 3001 milliseconds,none
lottery.gov.mu,Connection timed out after 3001 milliseconds,none
mail.gov.mu,Connection timed out after 3002 milliseconds,none
mandelacentre.gov.mu,Connection timed out after 3001 milliseconds,none
mauritiusassembly.gov.mu,Connection timed out after 3001 milliseconds,none
ministry-education.gov.mu,Connection timed out after 3001 milliseconds,none
mof.gov.mu,Connection timed out after 3002 milliseconds,none
moi.gov.mu,Connection timed out after 3001 milliseconds,none
mrod.gov.mu,Connection timed out after 3001 milliseconds,none
mstc.gov.mu,Connection timed out after 3001 milliseconds,none
national-library.gov.mu,Connection timed out after 3000 milliseconds,none
ncb.gov.mu,Connection timed out after 3001 milliseconds,none
nhrc.gov.mu,Connection timed out after 3001 milliseconds,none
nictsp.gov.mu,Connection timed out after 3001 milliseconds,none
oco.gov.mu,Connection timed out after 3001 milliseconds,none
passport.gov.mu,Connection timed out after 3000 milliseconds,none
pm.gov.mu,Connection timed out after 3001 milliseconds,none
police.gov.mu,Could not resolve host: police.gov.mu,none
primeminister.gov.mu,Connection timed out after 3002 milliseconds,none
publicinfrastructure.gov.mu,Connection timed out after 3000 milliseconds,none
publicutilities.gov.mu,Failed to connect to publicutilities.gov.mu port 443 after 2325 ms: Could not connect to server,none
rgsc.gov.mu,Connection timed out after 3002 milliseconds,none
rpa.gov.mu,Connection timed out after 3002 milliseconds,none
socialsecurity.gov.mu,Connection timed out after 3002 milliseconds,none
suicideprevention.gov.mu,Connection timed out after 3002 milliseconds,none
telecomit.gov.mu,Connection timed out after 3001 milliseconds,none
tourism.gov.mu,Connection timed out after 3001 milliseconds,none
uiep.gov.mu,Could not resolve host: uiep.gov.mu,none
valuation.gov.mu,Connection timed out after 3002 milliseconds,none
wma.gov.mu,Connection timed out after 3001 milliseconds,none
women.gov.mu,Connection timed out after 3000 milliseconds,none
www.gov.mu,Connection timed out after 3002 milliseconds,none
www.www1.gov.mu,SSL: no alternative certificate subject name matches target hostname 'www.www1.gov.mu',none
www1.gov.mu,SSL: no alternative certificate subject name matches target hostname 'www1.gov.mu',none
youthsport.gov.mu,Connection timed out after 3001 milliseconds,none
