subdomain,http_status
100yilyy.gov.tr,"Could not resolve host: 100yilyy.gov.tr"
182.gov.tr,"Connection timed out after 3002 milliseconds"
19mayismuftulugu.gov.tr,"Could not resolve host: 19mayismuftulugu.gov.tr"
2.trbism.gov.tr,"Could not resolve host: 2.trbism.gov.tr"
29mayishastanesi.gov.tr,"Resolving timed out after 3001 milliseconds"
360kutahya.gov.tr,"Could not resolve host: 360kutahya.gov.tr"
8iletim.gov.tr,"Could not resolve host: 8iletim.gov.tr"
ab.gov.tr,"404"
abana-bld.gov.tr,"Could not resolve host: abana-bld.gov.tr"
abegp.gov.tr,"Could not resolve host: abegp.gov.tr"
abmaliye.gov.tr,"Resolving timed out after 3000 milliseconds"
abt.gov.tr,"Could not resolve host: abt.gov.tr"
access.sislietfal.gov.tr,"Could not resolve host: access.sislietfal.gov.tr"
acil.saglik.gov.tr,"200"
adaklimuftulugu.gov.tr,"Could not resolve host: adaklimuftulugu.gov.tr"
adana-aski.gov.tr,"302"
adana-meb.gov.tr,"Could not resolve host: adana-meb.gov.tr"
adanadh.gov.tr,"Could not resolve host: adanadh.gov.tr"
adanasodes.gov.tr,"Could not resolve host: adanasodes.gov.tr"
adapazarimuftulugu.gov.tr,"Could not resolve host: adapazarimuftulugu.gov.tr"
adapazarisydv.gov.tr,"Could not resolve host: adapazarisydv.gov.tr"
adf.denizcilik.gov.tr,"Could not resolve host: adf.denizcilik.gov.tr"
adiyamanmuftulugu.gov.tr,"Could not resolve host: adiyamanmuftulugu.gov.tr"
adres.nvi.gov.tr,"Connection timed out after 3002 milliseconds"
aep.gov.tr,"Connection timed out after 3002 milliseconds"
afad.gov.tr,"200"
afetacil.gov.tr,"Resolving timed out after 3000 milliseconds"
afyonafad.gov.tr,"Could not resolve host: afyonafad.gov.tr"
afyonatiksubirligi.gov.tr,"SSL certificate problem: self-signed certificate"
afyonkarahisarkadastro.gov.tr,"Could not resolve host: afyonkarahisarkadastro.gov.tr"
afyonvagonbakim.gov.tr,"Could not resolve host: afyonvagonbakim.gov.tr"
agri.serka.gov.tr,"200"
agridefterdarligi.gov.tr,"Could not resolve host: agridefterdarligi.gov.tr"
agrihsm.gov.tr,"Could not resolve host: agrihsm.gov.tr"
agriihale.gov.tr,"200"
agritarim.gov.tr,"Could not resolve host: agritarim.gov.tr"
ahika.gov.tr,"302"
aile.gov.tr,"302"
ailehekimligirandevu.gov.tr,"Connection timed out after 3002 milliseconds"
akademi.tarsim.gov.tr,"302"
akcakoca.gov.tr,"Resolving timed out after 3000 milliseconds"
akincilarmuftulugu.gov.tr,"Could not resolve host: akincilarmuftulugu.gov.tr"
akpinarmuf.gov.tr,"Could not resolve host: akpinarmuf.gov.tr"
aksaraysodes.gov.tr,"Could not resolve host: aksaraysodes.gov.tr"
aksehir-muftulugu.gov.tr,"Could not resolve host: aksehir-muftulugu.gov.tr"
aksehirmuftulugu.gov.tr,"Could not resolve host: aksehirmuftulugu.gov.tr"
aksumuftulugu.gov.tr,"Could not resolve host: aksumuftulugu.gov.tr"
