subdomain,mx
accc.gov.gy,0 mx1.ndma.gov.gy.
access.moipa.gov.gy,none
admin.test.doc.gov.gy,none
agriculture.gov.gy,5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
api.console.nsc.gov.gy,none
api.console.sandbox.nsc.gov.gy,none
api.ggb.gov.gy,none
apim.test.doc.gov.gy,none
asdu.gov.gy,0 mx1.ndma.gov.gy.
assets.climatechange.gov.gy,none
autodiscover.business.gov.gy,none
autodiscover.ess.gra.gov.gy,none
autodiscover.georgetown.gov.gy,none
autodiscover.goinvest.gov.gy,none
autodiscover.gra.gov.gy,none
autodiscover.iast.gov.gy,none
autodiscover.minfor.gov.gy,none
autodiscover.mintic.gov.gy,none
autodiscover.mission.gov.gy,none
autodiscover.mlhsss.gov.gy,none
autodiscover.nationaltrust.gov.gy,none
autodiscover.nre.gov.gy,none
autodiscover.opm.gov.gy,none
autodiscover.wildlife.gov.gy,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
barbados.mission.gov.gy,2 barbados-mission-gov-gy.mail.protection.outlook.com.
bartica.gov.gy,0 mx1.ndma.gov.gy.
bccps.gov.gy,none
bit.gov.gy,0 mx1.ndma.gov.gy.
blog.parliament.gov.gy,none
bps.test.doc.gov.gy,none
build.statisticsguyana.gov.gy,none
business.gov.gy,none
calculator.ggb.gov.gy,none
caracas.mission.gov.gy,none
casekonnect.fiu.gov.gy,0 casekonnect.fiu.gov.gy.
ccac.gov.gy,0 mx1.ndma.gov.gy.
chpa.gov.gy,0 chpa-gov-gy.mail.protection.outlook.com.
cirrusserver.chpa.gov.gy,none
climatechange.gov.gy,10 mx10.mailspamprotection.com.; 20 mx20.mailspamprotection.com.; 30 mx30.mailspamprotection.com.
collect.gim.gov.gy,none
console.ggb.gov.gy,none
console.nsc.gov.gy,none
console.sandbox.nsc.gov.gy,none
core.hrds.mopi.gov.gy,none
corp.business.gov.gy,none
corsnet-gov-gy.ggmc.gov.gy,none
covid19.glsc.gov.gy,none
covid19.health.gov.gy,none
cpanel.agriculture.gov.gy,none
cpanel.business.gov.gy,none
cpanel.finance.gov.gy,none
cpanel.forestry.gov.gy,none
cpanel.georgetown.gov.gy,none
cpanel.ggb.gov.gy,none
cpanel.goinvest.gov.gy,none
cpanel.harbourbridge.gov.gy,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.
cpanel.hiv.gov.gy,none
cpanel.iast.gov.gy,none
cpanel.integritycommission.gov.gy,none
cpanel.minfor.gov.gy,none
cpanel.mintic.gov.gy,none
cpanel.mission.gov.gy,none
cpanel.mlhsss.gov.gy,none
cpanel.nationaltrust.gov.gy,0 mail.nationaltrust.gov.gy.
cpanel.npta.gov.gy,none
cpanel.nre.gov.gy,none
cpanel.opm.gov.gy,none
cpanel.publicinfrastructure.gov.gy,none
cpanel.publicworks.gov.gy,none
cpanel.sbb.gov.gy,none
cpanel.socialcohesion.gov.gy,none
cpanel.statisticsguyana.gov.gy,none
cpanel.wildlife.gov.gy,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
cpcalendars.agriculture.gov.gy,none
cpcalendars.business.gov.gy,none
cpcalendars.goinvest.gov.gy,none
cpcalendars.harbourbridge.gov.gy,none
cpcalendars.hiv.gov.gy,none
cpcalendars.iast.gov.gy,none
cpcalendars.integritycommission.gov.gy,none
cpcalendars.minfor.gov.gy,none
cpcalendars.mintic.gov.gy,none
cpcalendars.mission.gov.gy,none
cpcalendars.mlhsss.gov.gy,none
cpcalendars.nationaltrust.gov.gy,none
cpcalendars.publicinfrastructure.gov.gy,none
cpcalendars.publicworks.gov.gy,none
cpcalendars.sbb.gov.gy,none
cpcalendars.socialcohesion.gov.gy,none
cpcalendars.wildlife.gov.gy,none
cpcontacts.agriculture.gov.gy,none
cpcontacts.business.gov.gy,none
cpcontacts.goinvest.gov.gy,none
cpcontacts.harbourbridge.gov.gy,none
cpcontacts.hiv.gov.gy,none
cpcontacts.iast.gov.gy,none
cpcontacts.integritycommission.gov.gy,none
cpcontacts.minfor.gov.gy,none
cpcontacts.mintic.gov.gy,none
cpcontacts.mission.gov.gy,none
cpcontacts.mlhsss.gov.gy,none
cpcontacts.nationaltrust.gov.gy,none
cpcontacts.publicinfrastructure.gov.gy,none
cpcontacts.publicworks.gov.gy,none
cpcontacts.sbb.gov.gy,none
cpcontacts.socialcohesion.gov.gy,none
cpcontacts.wildlife.gov.gy,none
crushcovid.gov.gy,0 mx1.ndma.gov.gy.
culture.socialcohesion.gov.gy,none
customs.gra.gov.gy,none
customstrain.gra.gov.gy,none
data.gim.gov.gy,none
dcra.gov.gy,0 mx1.ndma.gov.gy.
doc.gov.gy,0 mx1.ndma.gov.gy.
doe.gov.gy,none
dpi.gov.gy,0 mx1.ndma.gov.gy.
dps.gov.gy,0 mx1.ndma.gov.gy.
education.egovaws.gov.gy,none
education.gov.gy,30 mx30.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.
ee.ds.gim.gov.gy,none
ee.help.mosp.gov.gy,none
egov.gy,0 egov-gy.mail.protection.outlook.com.
egovaws.gov.gy,none
egovtest.gov.gy,10 webmail.egovtest.gov.gy.
elearning.bccps.gov.gy,none
emis.education.gov.gy,none
enketo.forestry.gim.gov.gy,none
enketo.kobo.gim.gov.gy,none
enketo.x.gim.gov.gy,none
eservices.ggmc.gov.gy,none
eservices.gra.gov.gy,none
ess.gra.gov.gy,none
eston.egovaws.gov.gy,none
euflegt.gov.gy,0 mx1.ndma.gov.gy.
factpage.glsc.gov.gy,none
files.gov.gy,0 mx1.ndma.gov.gy.
finance.gov.gy,5 alt2.aspmx.l.google.com.; 0 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
fiu.gov.gy,0 fiu-gov-gy.mail.protection.outlook.com.
forestry.gim.gov.gy,none
forestry.gov.gy,0 mx1.ndma.gov.gy.
forms.kobo.gim.gov.gy,none
fpdmc.gov.gy,0 mx1.ndma.gov.gy.
freebalance.mof.gov.gy,none
gaming.gov.gy,0 mx1.ndma.gov.gy.
gazetteer.glsc.gov.gy,none
gea.gov.gy,0 mx1.ndma.gov.gy.
georgetown.gov.gy,none
geoserver.ggmc.gov.gy,none
getlicensed.gea.gov.gy,none
gfc.gim.gov.gy,none
