hostname,score,sources,label,level
justice.cz,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,District Court in Teplice | District Court in Kutná Hora | District Court in Ústí nad Labem | District Court in Ostrava | District Court in Zlín | District Court in Jihlava | District Court for Prague 9 | Regional Court in Plzeň | District Court in Vsetín | District Court in Český Krumlov | District Court for Prague 6 | District Court in Příbram | District Court for Prague 1 | District Court in Hradec Králové | District Court for Prague 3 | District Court in Hodonín | District Court in Louny | District Court in Liberec | District Court Plzeň-jih | District Court in Karlovy Vary | District Court in Břeclav | District Court Plzeň-sever | District Court in Cheb | District Court in Mladá Boleslav | District Court in Kroměříž | District Court in Nymburk | District Court in Svitavy | District Court in Náchod | District Court in Znojmo | District Court in Jindřichův Hradec | District Court for Prague 10 | District Court in Litoměřice | Prague-West District Court | District Court in Frýdek-Místek | District Court in Prostějov | District Court in Olomouc | District Court in Uherské Hradiště | District Court in Most | District Court in Jablonec nad Nisou | District Court in Strakonice | District Court in Jeseník | District Court in Děčín | District Court in Prachatice | District Court in Chomutov | High Court in Olomouc | District Court in Vyškov | District Court in Bruntál | District Court in Jičín | District Court in Havlíčkův Brod | District Court in Trutnov | District Court in Žďár nad Sázavou | District Court in Tachov | Prague-East District Court | District Court in Blansko | District Court in Šumperk | Regional Court in Ostrava | District Court in Opava | District Court of Pardubice | District Court Brno-venkov | Regional Court in České Budějovice | District Court for Prague 5 | District Court for Prague 2 | District Court in Semily | High Court in Prague | District Court in Chrudim | District Court in Rokycany | Regional Court in Prague | District Court in Klatovy | District Court in Pelhřimov | District Court in Česká Lípa | Regional Court in Hradec Králové | District Court for Prague 4 | District Court in Nový Jičín | District Court in Třebíč | District Court in Domažlice | District Court in České Budějovice | Municipal Court in Prague | District Court in Rychnov nad Kněžnou | District Court in Mělník | Municipal Court in Brno | District Court in Přerov | District Court of Plzeň-City District | District Court for Prague 8 | District Court in Beroun | District Court in Kolín | District Court in Benešov | District Court in Rakovník | Regional Court in Ústí nad Labem | Regional Court in Brno | District Court in Sokolov | District Court for Prague 7 | District Court in Ústí nad Orlicí | District Court in Kladno | District Court in Karviná | District Court in Písek | District Court in Tábor,central-1
pocernice.cz,7,wikidata;wikidata,Prague 20 | Municipal district office of Prague 20,central-1
praha10.cz,7,wikidata;wikidata,Municipal District Office of Prague 10 | Prague 10,central-1
praha11.cz,7,wikidata;wikidata,Prague 11 municipal district office | Prague 11,central-1
praha12.cz,7,wikidata;wikidata,Úřad městské části Praha 12 | Prague 12,central-1
praha22.cz,7,wikidata;wikidata,Úřad městské části Praha 22 | Prague 22,central-1
praha4.cz,7,wikidata;wikidata,Prague 4 | Prague 4 Municipal District Office,central-1
praha6.cz,7,wikidata;wikidata,Úřad městské části Praha 6 | Prague 6,central-1
praha7.cz,7,wikidata;wikidata,Prague 7 | Úřad městské části Praha 7,central-1
praha.eu,6,wikidata;wikidata;wikidata,Prague | Prague City Hall | Prague City Assembly,central-1
