subdomain,http_status,mx
aeoiportal.bts.gov.bz,Connection timed out after 3002 milliseconds,none
aeoiportal.itx.gov.bz,Could not resolve host: aeoiportal.itx.gov.bz,none
aeoisc.bts.gov.bz,Connection timed out after 3002 milliseconds,none
aeoisc.itx.gov.bz,Could not resolve host: aeoisc.itx.gov.bz,none
agm.gov.bz,200,0 agm-gov-bz.mail.protection.outlook.com.
agriculture.gov.bz,301,0 agriculture-gov-bz.mail.protection.outlook.com.
aml.osipp.gov.bz,302,none
api.iisconnect.immigration.gov.bz,404,none
api.nms.gov.bz,403,none
appointments-belizeembassyusa.mfa.gov.bz,Could not resolve host: appointments-belizeembassyusa.mfa.gov.bz,none
archives.gov.bz,200,0 archives-gov-bz.mail.protection.outlook.com.
audit.gov.bz,301,0 audit-gov-bz.mail.protection.outlook.com.
autodiscover.belizetourism.gov.bz,SSL: no alternative certificate subject name matches target hostname 'autodiscover.belizetourism.gov.bz',10 aspmx2.googlemail.com.; 0 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
autodiscover.bhsfu.gov.bz,Failed to connect to autodiscover.bhsfu.gov.bz port 443 after 75 ms: Could not connect to server,none
autodiscover.gobmail.gov.bz,Failed to connect to autodiscover.gobmail.gov.bz port 443 after 1110 ms: Could not connect to server,none
autodiscover.nationalassembly.gov.bz,Could not resolve host: autodiscover.nationalassembly.gov.bz,none
autodiscover.nms.gov.bz,Failed to connect to autodiscover.nms.gov.bz port 443 after 90 ms: Could not connect to server,none
autodiscover.ruraldevelopment.gov.bz,Could not resolve host: autodiscover.ruraldevelopment.gov.bz,none
bbs.gov.bz,SSL certificate problem: unable to get local issuer certificate,0 bbs-gov-bz.mail.protection.outlook.com.
bcg.gov.bz,200,none
bco.gov.bz,SSL certificate problem: unable to get local issuer certificate,0 bco-gov-bz.mail.protection.outlook.com.
belaps.ict.gov.bz,SSL certificate problem: unable to get local issuer certificate,none
belize.gov.bz,SSL certificate problem: certificate has expired,none
belizecompaniesregistry.gov.bz,Could not resolve host: belizecompaniesregistry.gov.bz,none
belizecovidtravelapp.health.gov.bz,SSL: no alternative certificate subject name matches target hostname 'belizecovidtravelapp.health.gov.bz',none
belizeembassyusa.mfa.gov.bz,301,none
belizepostalservice.gov.bz,301,0 belizepostalservice-gov-bz.mail.protection.outlook.com.
belizetourism.gov.bz,SSL: no alternative certificate subject name matches target hostname 'belizetourism.gov.bz',none
belizetourism.gov.bz.cp-49.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'belizetourism.gov.bz.cp-49.webhostbox.net',none
bhsfu.gov.bz,200,none
biitt.environment.gov.bz,Recv failure: Connexion ré-initialisée par le correspondant,none
bil.gov.bz,SSL certificate problem: certificate has expired,none
bmvrals.gov.bz,200,0 bmvrals-gov-bz.mail.protection.outlook.com.
bnsdi.gov.bz,Connection timed out after 3002 milliseconds,none
bts.gov.bz,200,none
cacao.bts.gov.bz,Connection timed out after 3001 milliseconds,none
cashier.mlgrd.gov.bz,404,none
cdn.gov.bz,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
chicagoconsulate.mfa.gov.bz,200,none
cito.gov.bz,Operation timed out after 3002 milliseconds with 0 bytes received,none
cito.ict.gov.bz,SSL: no alternative certificate subject name matches target hostname 'cito.ict.gov.bz',none
civilaviation.gov.bz,200,none
ckd.health.gov.bz,Connection timed out after 3002 milliseconds,none
complaints.labour.gov.bz,302,none
complaints.ombudsman.gov.bz,200,none
cpanel.belizetourism.gov.bz,SSL: no alternative certificate subject name matches target hostname 'cpanel.belizetourism.gov.bz',10 aspmx2.googlemail.com.; 0 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
cpanel.bhsfu.gov.bz,Could not resolve host: cpanel.bhsfu.gov.bz,none
cpanel.dgft.gov.bz,Could not resolve host: cpanel.dgft.gov.bz,none
cpanel.nationalassembly.gov.bz,Could not resolve host: cpanel.nationalassembly.gov.bz,none
cpanel.nms.gov.bz,Could not resolve host: cpanel.nms.gov.bz,none
cpanel.ruraldevelopment.gov.bz,Could not resolve host: cpanel.ruraldevelopment.gov.bz,none
cpcalendars.belizetourism.gov.bz,SSL: no alternative certificate subject name matches target hostname 'cpcalendars.belizetourism.gov.bz',none
cpcalendars.bhsfu.gov.bz,Could not resolve host: cpcalendars.bhsfu.gov.bz,none
cpcalendars.dgft.gov.bz,Could not resolve host: cpcalendars.dgft.gov.bz,none
cpcalendars.nationalassembly.gov.bz,Could not resolve host: cpcalendars.nationalassembly.gov.bz,none
cpcalendars.nms.gov.bz,Could not resolve host: cpcalendars.nms.gov.bz,none
cpcalendars.ruraldevelopment.gov.bz,Could not resolve host: cpcalendars.ruraldevelopment.gov.bz,none
cpcontacts.belizetourism.gov.bz,Could not resolve host: cpcontacts.belizetourism.gov.bz,5 alt2.aspmx.l.google.com.; 0 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.
cpcontacts.bhsfu.gov.bz,Could not resolve host: cpcontacts.bhsfu.gov.bz,none
cpcontacts.dgft.gov.bz,Could not resolve host: cpcontacts.dgft.gov.bz,none
cpcontacts.nationalassembly.gov.bz,Could not resolve host: cpcontacts.nationalassembly.gov.bz,none
cpcontacts.nms.gov.bz,Could not resolve host: cpcontacts.nms.gov.bz,none
cpcontacts.ruraldevelopment.gov.bz,Could not resolve host: cpcontacts.ruraldevelopment.gov.bz,none
cso.gov.bz,Could not resolve host: cso.gov.bz,none
customs.gov.bz,200,none
dash.moecst.gov.bz,503,none
data.nms.gov.bz,200,none
dataex.bts.gov.bz,Could not resolve host: dataex.bts.gov.bz,none
dgft.gov.bz,301,none
digitalagenda.gov.bz,301,none
doe.gov.bz,Operation timed out after 3001 milliseconds with 0 bytes received,0 doe-gov-bz.mail.protection.outlook.com.
dys.gov.bz,SSL certificate problem: certificate has expired,none
edc.gov.bz,Operation timed out after 3002 milliseconds with 0 bytes received,0 edc-gov-bz.mail.protection.outlook.com.
elections.gov.bz,SSL certificate problem: unable to get local issuer certificate,none
embassyofbelizebelgium.mfa.gov.bz,200,none
employmentservices.mlgrd.gov.bz,Could not resolve host: employmentservices.mlgrd.gov.bz,none
energy.gov.bz,200,none
fgrm.gov.bz,Could not resolve host: fgrm.gov.bz,none
fisheries.gov.bz,200,none
fiu.gov.bz,SSL: no alternative certificate subject name matches target hostname 'fiu.gov.bz',0 mail.fiu.gov.bz.
forest.gov.bz,200,none
fw.immigration.gov.bz,SSL certificate problem: unable to get local issuer certificate,none
gov.bz,,none
gpd.gov.bz,Could not resolve host: gpd.gov.bz,none
health.gov.bz,Could not resolve host: health.gov.bz,none
health.gov.bz.cp-2.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'health.gov.bz.cp-2.webhostbox.net',none
help.bts.gov.bz,302,none
helpdesk.egov.gov.bz,Could not resolve host: helpdesk.egov.gov.bz,none
homeaffairs.gov.bz,301,0 homeaffairs-gov-bz.mail.protection.outlook.com.
hq.agm.gov.bz,Could not resolve host: hq.agm.gov.bz,none
humandevelopment.gov.bz,Failed to connect to humandevelopment.gov.bz port 443 after 1021 ms: Could not connect to server,0 humandevelopment-gov-bz.mail.protection.outlook.com.
hvac.doe.gov.bz,Recv failure: Connexion ré-initialisée par le correspondant,none
hydromet.gov.bz,401,none
hydromet.gov.bz.cp-2.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'hydromet.gov.bz.cp-2.webhostbox.net',none
ict.gov.bz,Could not resolve host: ict.gov.bz,0 ict-gov-bz.mail.protection.outlook.com.
ifsc.gov.bz,301,none
iimp.bco.gov.bz,Connection timed out after 3002 milliseconds,none
iisconnect.immigration.gov.bz,200,none
immigration.gov.bz,200,0 immigration-gov-bz.mail.protection.outlook.com.
ins.gov.bz,SSL certificate problem: certificate has expired,none
invest.gov.bz,200,0 invest-gov-bz.mail.protection.outlook.com.
irisbelize.bts.gov.bz,200,none
irisbelizeapi.bts.gov.bz,Could not resolve host: irisbelizeapi.bts.gov.bz,none
itx.gov.bz,Could not resolve host: itx.gov.bz,none
jobs.publicservice.gov.bz,200,none
labour.gov.bz,301,none
lex.agm.gov.bz,Could not resolve host: lex.agm.gov.bz,none
localgovernment.gov.bz,Could not resolve host: localgovernment.gov.bz,none
losangelesconsulate.mfa.gov.bz,Could not resolve host: losangelesconsulate.mfa.gov.bz,none
m.nms.gov.bz,403,none
mail.belizetourism.gov.bz,SSL: no alternative certificate subject name matches target hostname 'mail.belizetourism.gov.bz',none
mail.belizetourism.gov.bz.cp-49.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'mail.belizetourism.gov.bz.cp-49.webhostbox.net',none
mail.bhsfu.gov.bz,Could not resolve host: mail.bhsfu.gov.bz,none
mail.dgft.gov.bz,Could not resolve host: mail.dgft.gov.bz,none
mail.gobmail.gov.bz,Connection timed out after 3002 milliseconds,none
mail.health.gov.bz.cp-2.webhostbox.net,Could not resolve host: mail.health.gov.bz.cp-2.webhostbox.net,none
mail.hydromet.gov.bz.cp-2.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'mail.hydromet.gov.bz.cp-2.webhostbox.net',none
mail.immigration.gov.bz,Could not resolve host: mail.immigration.gov.bz,none
mail.mpuele.gov.bz,Could not resolve host: mail.mpuele.gov.bz,none
mail.nationalassembly.gov.bz,Could not resolve host: mail.nationalassembly.gov.bz,none
mail.nms.gov.bz,Could not resolve host: mail.nms.gov.bz,none
mail.nms.gov.bz.md-80.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'mail.nms.gov.bz.md-80.webhostbox.net',none
mail.ruraldevelopment.gov.bz,Could not resolve host: mail.ruraldevelopment.gov.bz,none
mail.sisetc.gov.bz.cp-3.webhostbox.net,Could not resolve host: mail.sisetc.gov.bz.cp-3.webhostbox.net,none
mail2.gov.bz,Could not resolve host: mail2.gov.bz,none
med.gov.bz,Could not resolve host: med.gov.bz,none
mfa.gov.bz,200,0 mfa-gov-bz.mail.protection.outlook.com.
midh.gov.bz,Operation timed out after 3001 milliseconds with 0 bytes received,none
mlgrd.gov.bz,301,none
mndbs.gov.bz,200,none
mns.gov.bz,Could not resolve host: mns.gov.bz,none
moe.gov.bz,Could not resolve host: moe.gov.bz,none
moecst.gov.bz,Could not resolve host: moecst.gov.bz,none
mof.gov.bz,SSL certificate problem: unable to get local issuer certificate,none
mpuele.gov.bz,Could not resolve host: mpuele.gov.bz,none
mygob.gov.bz,200,none
nationalassembly.gov.bz,Could not resolve host: nationalassembly.gov.bz,none
naturalresources.gov.bz,Connection timed out after 3002 milliseconds,none
ncco.gov.bz,301,none
new.nationalassembly.gov.bz,200,none
newyorkconsulate.mfa.gov.bz,Could not resolve host: newyorkconsulate.mfa.gov.bz,none
nms.gov.bz,200,none
nms.gov.bz.md-80.webhostbox.net,SSL: no alternative certificate subject name matches target hostname 'nms.gov.bz.md-80.webhostbox.net',none
ombudsman.gov.bz,200,0 ombudsman-gov-bz.mail.protection.outlook.com.
onehealth.gov.bz,200,0 onehealth-gov-bz.mail.protection.outlook.com.
opal.doe.gov.bz,200,none
osipp.gov.bz,Operation timed out after 3001 milliseconds with 0 bytes received,none
outlex.agm.gov.bz,Could not resolve host: outlex.agm.gov.bz,none
owa.gobmail.gov.bz,Could not resolve host: owa.gobmail.gov.bz,none
ozone.gov.bz,301,none
pass.health.gov.bz,Could not resolve host: pass.health.gov.bz,none
payment.covid19.gov.bz,Could not resolve host: payment.covid19.gov.bz,none
pluvo.nms.gov.bz,Could not resolve host: pluvo.nms.gov.bz,none
