subdomain,parent_domain,http_status,mx
2012.jaarverslag.financien.belgium.be,belgium.be,200,none
2012.rapportannuel.finances.belgium.be,belgium.be,200,none
2013.jaarverslag.financien.belgium.be,belgium.be,200,none
2013.rapportannuel.finances.belgium.be,belgium.be,200,none
2014.jaarverslag.financien.belgium.be,belgium.be,200,none
2014.rapportannuel.finances.belgium.be,belgium.be,200,none
2015.jaarverslag.financien.belgium.be,belgium.be,200,none
2015.rapportannuel.finances.belgium.be,belgium.be,200,none
2016.ibz.be,ibz.be,SSLHandshakeException > CertificateException: No subject alternative DNS name matching 2016.ibz.be found.,
2016.jaarverslag.financien.belgium.be,belgium.be,200,none
2016.rapportannuel.finances.belgium.be,belgium.be,200,none
2017.jaarverslag.financien.belgium.be,belgium.be,200,none
2017.rapportannuel.finances.belgium.be,belgium.be,200,none
2018.jaarverslag.finances.belgium.be,belgium.be,Could not resolve host: 2018.jaarverslag.finances.belgium.be,none
2018.jaarverslag.financien.belgium.be,belgium.be,200,none
2018.rapportannuel.finances.belgium.be,belgium.be,200,none
a.apps.ibz.be,ibz.be,ConnectException > UnresolvedAddressException,
a.we.apps.ibz.be,ibz.be,ConnectException > UnresolvedAddressException,
acc-belac.ws-kbo.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
acc-easy.ws-epv.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
acc-easy.ws-kbo.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
acc-eris.ws-cap.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
acc-eva.ws-kbo.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
acc.scope.belgium.be,belgium.be,Connection timed out after 3002 milliseconds,none
acc.service-now.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
accbeconnected.belgium.be,belgium.be,Could not resolve host: accbeconnected.belgium.be,none
accept-e7m.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
accept-epv-ws.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
accept-epv.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
accept-eris.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
accept-first.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
accept-kbo-bce-select.economie.fgov.be,economie.fgov.be,ConnectException > ClosedChannelException,
accept-kbo-bce-wi.economie.fgov.be,economie.fgov.be,200,
accevents.mil.be,mil.be,400,
accountingderogation-acc.economie.fgov.be,economie.fgov.be,200,
accountingderogation.economie.fgov.be,economie.fgov.be,200,
adfs.ibz.be,ibz.be,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
adviesraadouderen.belgium.be,belgium.be,301,none
afriquedusud.diplomatie.belgium.be,belgium.be,302,none
aks-acc.economie.fgov.be,economie.fgov.be,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aks-acc.ias.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
aks-acc.internal.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
aks-dev.internal.economie.fgov.be,economie.fgov.be,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aks-prod.economie.fgov.be,economie.fgov.be,404,
aks-prod.ias.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
aks-prod.internal.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
aks-test.ias.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
aks-test.internal.economie.fgov.be,economie.fgov.be,ConnectException > UnresolvedAddressException,
algeria.diplomatie.belgium.be,belgium.be,Operation timed out after 3002 milliseconds with 0 bytes received,none
algerie.diplomatie.belgium.be,belgium.be,302,none
algerije.diplomatie.belgium.be,belgium.be,302,none
allemagne.diplomatie.belgium.be,belgium.be,302,none
amarona.med.mil.be,mil.be,ConnectException > UnresolvedAddressException,
amaronb.med.mil.be,mil.be,ConnectException > UnresolvedAddressException,
ambachtsman-acc.economie.fgov.be,economie.fgov.be,200,
ambachtsman.economie.fgov.be,economie.fgov.be,200,
angola.diplomatie.belgium.be,belgium.be,302,none
api-a.ibz.be,ibz.be,ConnectException > UnresolvedAddressException,
api-d.ibz.be,ibz.be,ConnectException > UnresolvedAddressException,
api-p.ibz.be,ibz.be,ConnectException > UnresolvedAddressException,
api-t.ibz.be,ibz.be,ConnectException > UnresolvedAddressException,
api.bta-acc.cloud.economie.fgov.be,economie.fgov.be,SSLHandshakeException > CertificateException: No subject alternative DNS name matching api.bta-acc.cloud.economie.fgov.be found.,
api.bta.cloud.economie.fgov.be,economie.fgov.be,SSLHandshakeException > CertificateException: No subject alternative DNS name matching api.bta.cloud.economie.fgov.be found.,
api.ibz.be,ibz.be,SSLHandshakeException > CertificateException: No subject alternative DNS name matching api.ibz.be found.,
