hostname,score,sources,label,level
arch.be,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,State Archives in Kortrijk | Algemeen Rijksarchief en Rijksarchief in de Provinciën Antwerpen | Algemeen Rijksarchief en Rijksarchief in de Provinciën Hasselt | National Archives of Belgium | State Archives in Ghent | State Archives of Belgium,
autoriteprotectiondonnees.be,7,wikidata;linkgraph,Data Protection Authority,central
beci.be,7,wikidata;wikidata,Brussels Enterprises Commerce and Industry,
dglive.be,7,wikidata;wikidata,Ministry of the German-speaking Community,central
gegevensbeschermingsautoriteit.be,7,wikidata;linkgraph,Data Protection Authority,central
mofaic.gov.ae,7,wikidata;wikidata,"embassy of United Arab Emirates in Belgium | Permanent Mission of the United Arab Emirates to NATO, Brussels",central
om-mp.be,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Q107677931 | Q111686458 | Q107677924 | Q111686279 | Q107677926 | Q111686333 | Federal Prosecutor's Office | Q107677928 | Q107677934 | Q107677929 | Q107677935 | Labor Auditor | Q107677923 | Q111684859 | Q107677930 | Q111685045 | Q111685627 | Q111686198 | Public prosecutor’s office at the Court of Cassation | Q111686108 | Q111685878 | Q107677927 | Q107677933 | Q107677936 | Q107677922 | Q107677925,central
const-court.be,6,wikidata,Constitutional Court of Belgium,central
ejp.eu,6,wikidata;wikidata,European Jewish Parliament,
gemeenschappelijknautischbeheer.net,6,wikidata;wikidata,Q137655938,
mzv.cz,6,wikidata;wikidata,Permanent Mission of the Czech Republic to the European Union | embassy of the Czech Republic in Belgium,central
mzv.sk,6,wikidata;wikidata,"Embassy of Slovenia, Brussels",central
nato-pa.int,6,wikidata;wikidata,NATO Parliamentary Assembly,
nato.mfa.am,6,wikidata;wikidata,Permanent Mission of Armenia to NATO,
norway.no,6,wikidata;wikidata,"Embassy of Norway, Brussels | Permanent Mission of Norway to NATO",central
swedenabroad.se,6,wikidata;wikidata,Permanent Mission of Sweden to NATO | Consulate General of Sweden in Brussels,
taiwanembassy.org,6,wikidata;wikidata,Taipei Representative Office in the EU and Belgium,
aeronomie.be,4,wikidata,Royal Belgian Institute for Space Aeronomy,
agentschapmdk.be,4,wikidata,Agency for Maritime and Coastal Services,
algerian-embassy.be,4,wikidata,"Embassy of Algeria, Brussels",central
ambaniger-bruxelles.be,4,wikidata,embassy of Niger in Belgium,central
ambarwanda.be,4,wikidata,embassy of Rwanda in Belgium,central
ambassadeduburkinafaso.be,4,wikidata,embassy of Burkina Faso in Belgium,central
ambatogobruxelles.be,4,wikidata,embassy of Togo in Belgium,central
antwerpen.be,4,wikidata,Emergency zone Antwerp-Zwijndrecht,
apaqw.be,4,wikidata,Walloon agency for the promotion of quality agriculture,
arllfb.be,4,wikidata,Academie Royale de Langue et de littérature Françaises,
arp-gan.be,4,wikidata,Public Waste Agency of Brussels,
arroieper.be,4,wikidata,Police Zone ARRO Ieper,
