hostname,score,sources,label,level
vlaanderen.be,10,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;linkgraph,"Flemish Government | Flemish Tax Service | Research Institute for Nature and Forest | Flemish Center for Agro- and Fisheries Marketing | Department for Culture, Youth and Media | Agency for Local and Provincial Government | Flemish Ombudsman Service | Department of Mobility and Public Works | Flemish Energy Agency | Agency for Facility Operations | Flanders Digital Agency",central-1
dbrc.be,7,wikidata;wikidata,Council for Permit Disputes | Council for Election Disputes,central-1
departementwvg.be,7,wikidata;wikidata,"Flemish Infrastructure Fund for Person-related Matters | Department of Welfare, Public Health and Family",central-1
gouvernement.cfwb.be,7,wikidata;wikidata,Government of the French Community,central-1
gouvernement.wallonie.be,7,wikidata;wikidata,Government of Wallonia,central-1
omgeving.vlaanderen.be,7,wikidata;wikidata,Department of Environment and Health,central-1
ostbelgienlive.be,7,wikidata;wikidata;wikidata,Government of the German-speaking Community | Representation of the German-speaking Community of Belgium in Brussels,central-1
parlement-wallonie.be,7,wikidata;wikidata,Parliament of Wallonia,central-1
parlement.brussels,7,wikidata;wikidata,Parliament of the Brussels-Capital Region,central-1
pdg.be,7,wikidata;wikidata,Parliament of the German-speaking Community,central-1
pfwb.be,7,wikidata;wikidata,Parliament of the French Community,central-1
vlaamsparlement.be,7,wikidata;wikidata,Flemish Parliament,central-1
be.brussels,6,wikidata;wikidata;wikidata;wikidata;wikidata,Brussels Mobility | Government of the Brussels-Capital Region,central-1
equal.brussels,6,wikidata;wikidata,equal.brussels,central-1
agencewallonnedupatrimoine.be,4,wikidata,Agence wallonne du Patrimoine,central-1
auditvlaanderen.be,4,wikidata,Audit Flanders,central-1
awex.be,4,wikidata,Walloon Export and Foreign Investment Agency,central-1
brugel.be,4,wikidata,BRUGEL,central-1
en.vmm.be,4,wikidata,Flemish Environment Agency,central-1
kindengezin.be,4,wikidata,Child and Family Agency,central-1
lv.vlaanderen.be,4,wikidata,Department of Agriculture and Fisheries,central-1
natuurenbos.be,4,wikidata,Agency for Nature and Forest,central-1
onderwijs.vlaanderen.be,4,wikidata,Flemish Ministry of Education and Training,central-1
onroerenderfgoed.be,4,wikidata,Flanders Immovable Heritage Agency,central-1
opek.be,4,wikidata,"Openbaar Entrepot, Leuven",central-1
opgroeien.be,4,wikidata,Vlaams Agentschap Opgroeien,central-1
ovam.vlaanderen.be,4,wikidata,Public Waste Agency of Flanders,central-1
raadvgc.be,4,wikidata,Assembly of the Flemish Community Commission,central-1
sarovlaanderen.be,4,wikidata,Vlaamse Heraldische Raad,central-1
syntra.be,4,wikidata,Q1812558,central-1
vaph.be,4,wikidata,Flemish Agency for persons with disabilities,central-1
vlaamseregulatormedia.be,4,wikidata,Flemish Regulator for the Media,central-1
vlaamssporttribunaal.be,4,wikidata,Vlaams Sporttribunaal,central-1
vlm.be,4,wikidata,Flemish Land Agency,central-1
vmm.be,4,wikidata,Flemish Environment Agency,central-1
wegenenverkeer.be,4,wikidata,Roads and Traffic Agency,central-1
zorg-en-gezondheid.be,4,wikidata,Flemish Agency for Care and Health,central-1
actiris.brussels,3,wikidata,Actiris,central-1
brandweer.brussels,3,wikidata,Brussels Fire Department,central-1
mobilite-mobiliteit.brussels,3,wikidata,Brussels Mobility,central-1
paradigm.brussels,3,wikidata,Paradigm,central-1
parking.brussels,3,wikidata,parking.brussels,central-1
pompiers.brussels,3,wikidata,Brussels Fire Department,central-1
safe.brussels,3,wikidata,safe.brussels,central-1
sport.vlaanderen,3,wikidata,Sport Vlaanderen,central-1
urban.brussels,3,wikidata,Q108059930,central-1
visit.brussels,3,wikidata,visit.brussels,central-1
ecolesaintetrinitecardinalmercier1.be,4,wikidata,Institut Sainte Trinité,university
ugent.be,4,wikidata,Ghent University,university
uhasselt.be,4,wikidata,Hasselt University,university
uliege.be,4,wikidata,University of Liège,university
