field,text
country_name,"Republic of Ecuador"
government_type,"presidential republic"
capital,"Quito"
chief_of_state,"President Daniel NOBOA Azin (since 23 November 2023)"
head_of_government,"President Daniel NOBOA Azin (since 23 November 2023)"
judicial_highest_courts,"National Court of Justice or Corte Nacional de Justicia (consists of 21 judges, including the chief justice and organized into 5 specialized chambers); Constitutional Court or Corte Constitucional (consists of the court president and 8 judges)"
constitution_history,"many previous; latest approved 20 October 2008"
