subdomain,mx
adm.smartadmin.gov.rw,none
afos.gov.rw,10 gateway.aos.rw.
agahabwacell.gisagara.gov.rw,none
agpf.parliament.gov.rw,none
akaboticell.gisagara.gov.rw,none
amis.minagri.gov.rw,none
angola.embassy.gov.rw,10 gateway.aos.rw.
api.im.smartadmin.gov.rw,none
api.meteorwanda.gov.rw,none
api.migration.gov.rw,none
api.naeb.gov.rw,none
api.police.gov.rw,none
apllications.rema.gov.rw,none
appgis.rra.gov.rw,none
application.wda.gov.rw,none
applications.rema.gov.rw,none
applications.wda.gov.rw,none
apps.minecofin.gov.rw,none
apsd.mail2.mifotra.gov.rw,none
apsd.mail5.mifotra.gov.rw,none
arpms.rab.gov.rw,none
audit.minecofin.gov.rw,none
autodiscover.afos.gov.rw,none
autodiscover.caa.gov.rw,none
autodiscover.minadef.gov.rw,none
autodiscover.minaffet.gov.rw,none
autodiscover.mineac.gov.rw,none
autodiscover.minecofin.gov.rw,none
autodiscover.mineduc.gov.rw,none
autodiscover.minicom.gov.rw,none
autodiscover.nirda.gov.rw,none
autodiscover.police.gov.rw,none
autodiscover.presidency.gov.rw,none
autodiscover.primature.gov.rw,none
autodiscover.rdfcsc.mil.gov.rw,none
autodiscover.rg.gov.rw,none
awardedtenders.mail2.rppa.gov.rw,none
base.caa.gov.rw,none
bazirocell.gisagara.gov.rw,none
bch-forum.rema.gov.rw,none
bch-rwanda.rema.gov.rw,none
belgium.embassy.gov.rw,none
blog.judiciary.gov.rw,none
bpmis.gov.rw,none
broker.gsb.stack.dev.risa.gov.rw,dig error
bukinanyanacell.gisagara.gov.rw,none
burera.gov.rw,none
burundi.embassy.gov.rw,none
bweyacell.gisagara.gov.rw,none
bwizacell.gisagara.gov.rw,none
caa.gov.rw,none
canada.embassy.gov.rw,none
case.mail2.mhc.gov.rw,dig error
cbp.cesb.gov.rw,none
ccmis.nyamagabe.gov.rw,none
cheno.gov.rw,none
china.embassy.gov.rw,none
chs.mail2.mhc.gov.rw,none
clearance.caa.gov.rw,none
climatechange.rema.gov.rw,none
climateportal.rema.gov.rw,none
cnf.gov.rw,none
cnlg.gov.rw,none
complaint.environment.gov.rw,none
conference.minecofin.gov.rw,none
conference.moh.gov.rw,none
conference.rca.gov.rw,none
congo.embassy.gov.rw,none
cpanel.afos.gov.rw,none
cpanel.blog.judiciary.gov.rw,none
cpanel.cheno.gov.rw,none
cpanel.district.gov.rw,none
cpanel.ecd.gov.rw,none
cpanel.ehealth.moh.gov.rw,none
cpanel.industrialobservatory.gov.rw,none
cpanel.lmis.gov.rw,none
cpanel.lwh-rssp.minagri.gov.rw,dig error
cpanel.mail2.cnf.gov.rw,none
cpanel.mail2.gmo.gov.rw,none
cpanel.mail2.kigalicity.gov.rw,none
cpanel.mail2.loda.gov.rw,none
cpanel.mail2.meteorwanda.gov.rw,none
cpanel.mail2.mhc.gov.rw,none
cpanel.mail2.mifotra.gov.rw,dig error
cpanel.mail2.migeprof.gov.rw,dig error
cpanel.mail2.minict.gov.rw,none
cpanel.mail2.ncc.gov.rw,none
cpanel.mail2.ncpd.gov.rw,none
cpanel.mail2.rab.gov.rw,none
cpanel.mail2.reaf.gov.rw,none
cpanel.mail2.rmb.gov.rw,none
cpanel.mail2.rppa.gov.rw,none
cpanel.mail2.rtda.gov.rw,none
cpanel.mail5.cnf.gov.rw,none
cpanel.mail5.gmo.gov.rw,dig error
cpanel.mail5.iecms.gov.rw,none
cpanel.mail5.meteorwanda.gov.rw,none
cpanel.mail5.mifotra.gov.rw,none
cpanel.mail5.migeprof.gov.rw,none
cpanel.mail5.ncc.gov.rw,none
cpanel.mail5.ncpd.gov.rw,none
cpanel.mail5.ncst.gov.rw,none
cpanel.mail5.nida.gov.rw,none
cpanel.mail5.nrs.gov.rw,none
cpanel.mail5.rab.gov.rw,none
cpanel.mail5.rcs.gov.rw,none
