hostname,score,sources,label,level
yoursms.com.ng,7,wikidata;wikidata,Ondo State Ministry of Education,central-1
lagsoagricuinputs.org,6,wikidata;wikidata,Lagos State Agricultural Inputs Supply Authority | Lagos State Agric Inputs Supply Authority,central-1
ondostateministryofinformation.wordpress.com,6,wikidata;wikidata,Ondo State Ministry of information and Orientation,central-1
nsmoh.org.ng,4,wikidata,Nasarawa State Ministry of Health,central-1
pssdc.com.ng,4,wikidata,Lagos State Public Service Staff Development Centre,central-1
lagosmepb.org,3,wikidata,Lagos State Ministry of Economic Planning and Budget,central-1
lagosministryofjustice.org,3,wikidata,Lagos State Ministry of Justice,central-1
lagosscholarship.org,3,wikidata,Lagos State Scholarship Board,central-1
lagosstatesecuritytrustfund.com,3,wikidata,Lagos State Security Trust Fund,central-1
lasaa.com,3,wikidata,Lagos State Signage and Advertisement Agency,central-1
lasdri.org,3,wikidata,Lagos State Driver's Institute,central-1
lsada.org,3,wikidata,Lagos State Agricultural Development Authority,central-1
nigerstatemoh.org,3,wikidata,Niger State Ministry of Health,central-1
riversstate-mwrrd.com,3,wikidata,Rivers State Ministry of Water Resources and Rural Development (RSMWRRD),central-1
fugashua.edu.ng,7,wikidata;wikidata,Federal University Gashua,university
uniben.edu,6,wikidata;wikidata,University of Benin | University of Benin Ekehuan Campus,university
abu.edu.ng,4,wikidata,Ahmadu Bello University,university
atbu.edu.ng,4,wikidata,Abubakar Tafawa Balewa University,university
buk.edu.ng,4,wikidata,"Bayero University, Kano",university
delsu.edu.ng,4,wikidata,"Delta State University, Abraka",university
eauedoyo.edu.ng,4,wikidata,Emmanuel Alayande University of Education,university
fubk.edu.ng,4,wikidata,"Federal University, Birnin Kebbi",university
fud.edu.ng,4,wikidata,Federal University Dutse,university
fuhsa.edu.ng,4,wikidata,"Federal University of Health Sciences, Azare",university
fuhso.edu.ng,4,wikidata,"Federal University of Health Science, Otukpo",university
fuotuoke.edu.ng,4,wikidata,"Federal University, Otuoke",university
fuwukari.edu.ng,4,wikidata,"Federal University, Wukari",university
kwasu.edu.ng,4,wikidata,"Kwara State University, Malete",university
naub.edu.ng,4,wikidata,Nigerian Army University Biu,university
oauife.edu.ng,4,wikidata,Obafemi Awolowo University,university
polac.edu.ng,4,wikidata,Nigeria Police Academy,university
uat.edu.ng,4,wikidata,"University of Africa, Toru-Orua",university
udusok.edu.ng,4,wikidata,Usmanu Danfodiyo University,university
ui.edu.ng,4,wikidata,University of Ibadan,university
uniabuja.edu.ng,4,wikidata,University of Abuja,university
uniosun.edu.ng,4,wikidata,Osun State University,university
uniport.edu.ng,4,wikidata,University of Port Harcourt,university
uniuyo.edu.ng,4,wikidata,University of Uyo,university
zamsut.edu.ng,4,wikidata,Zamfara State University,university
lamata-ng.com,3,wikidata,Lagos Metropolitan Area Transport Authority,local
