hostname,score,sources,label,level,http_status,mx
nuc.edu.ng,7,wikidata;wikidata,National Universities Commission | Nigerian Universities Commission,,301,1 smtp.google.com.
sp.mofaic.gov.ae,7,wikidata;wikidata,"Consulate General of the United Arab Emirates, Lagos | Embassy of the United Arab Emirates, Abuja",central,ConnectException,none
yoursms.com.ng,7,wikidata;wikidata,Ondo State Ministry of Education,central-1,ConnectException,none
lagosministryofjustice.org,6,wikidata;wikidata,Lagos State Ministry of Justice,central-1,200,10 smtp.lagosministryofjustice.org.
lagsoagricuinputs.org,6,wikidata;wikidata;wikidata,Lagos State Agricultural Inputs Supply Authority | Lagos State Agric Inputs Supply Authority,central-1,ConnectException,none
nigeria.un.org,6,wikidata;wikidata,Sustainable Development Goals and Nigeria,,301,none
ondostateministryofinformation.wordpress.com,6,wikidata;wikidata,Ondo State Ministry of information and Orientation,central-1,200,none
riversstate-mwrrd.com,6,wikidata;wikidata,Rivers State Ministry of Water Resources and Rural Development (RSMWRRD),central-1,ConnectException,none
roc-taiwan.org,6,wikidata;wikidata,Taipei Trade Office in the Federal Republic of Nigeria,central,302,none
abuja.mfa.gov.hu,4,wikidata,"Hungarian embassy, Abuja",,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
fedpolyugep.edu.ng,4,wikidata,Federal Polytechnic Ugep,,200,0 fedpolyugep.edu.ng.
kanoweccma.org.ng,4,wikidata,"KANO STATE WATERSHED, EROSION, AND CLIMATE CHANGE MANAGEMENT AGENCY",,200,none
kedco.ng,4,wikidata,Kano Electricity Distribution Company,,200,none
lashmaregulations.com.ng,4,wikidata,Lagos state health management agency,,301,0 lashmaregulations.com.ng.
lastveb.com.ng,4,wikidata,Lagos State Technical and Vocational Education Board,,403,0 lastveb.com.ng.
lsetf.ng,4,wikidata,Lagos State Employment Trust Fund,,200,0 lsetf-ng.mail.protection.outlook.com.
ncprd.org.ng,4,wikidata,National Centre for Petroleum Research and Development,,200,0 ncprd.org.ng.
ndic.org.ng,4,wikidata,Nigeria Deposit Insurance Corporation,,301,0 ndic-org-ng.mail.protection.outlook.com.; 10 mail.ndic.org.ng.
nsmoh.org.ng,4,wikidata,Nasarawa State Ministry of Health,central-1,ConnectException,none
nta.ng,4,wikidata,Nigerian Television Authority,,301,0 nta.ng.
pssdc.com.ng,4,wikidata,Lagos State Public Service Staff Development Centre,central-1,ConnectException,none
tcn.org.ng,4,wikidata,Transmission Company of Nigeria,,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,0 mail.tcn.org.ng.
abuja.diplo.de,3,wikidata,"Consulate General of Germany, Lagos",,301,10 mx1.bund.de.; 10 mx2.bund.de.
abuja.embassy.qa,3,wikidata,"Embassy of the State of Qatar, Nigeria",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
abuja.mae.ro,3,wikidata,"Embassy of Romania, Abuja",central,503,none
abuja.mofa.go.ug,3,wikidata,"Uganda High Commission, Abuja - Nigeria",central,200,none
ambaburkina-ng.org,3,wikidata,embassy of Burkina Faso in Nigeria,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail-fr.securemail.pro.
cbaac.org,3,wikidata,Centre For Black And African Arts And Civilization,,301,1200 ghs.google.com.
edogis.org,3,wikidata,Edo State Geographic Information Service,,SSLException: (internal_error) Received fatal alert: internal_error,10 mx00.ionos.com.; 10 mx01.ionos.com.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Nigeria and ECOWAS,central,200,10 mxb-00338601.gslb.pphosted.com.; 10 mxa-00338601.gslb.pphosted.com.
enuguchamber.org,3,wikidata,Enugu Chamber of Commerce Industry Mines and Agriculture,,200,0 enuguchamber.org.
facebook.com,3,wikidata,Kwara State Council of Arts and Culture,,ConnectException,none
finlandabroad.fi,3,wikidata,"Embassy of Finland, Abuja",central,301,10 mail.valtori.fi.
ghanahighcommission-nigeria.com,3,wikidata,"High Commission of Ghana, Abuja",central,ConnectException,none
ihvnigeria.org,3,wikidata,Institute of Human Virology,,200,0 ihvnigeria-org.mail.protection.outlook.com.
instagram.com,3,wikidata,Kwara State Council of Arts and Culture,,301,10 mxa-00082601.gslb.pphosted.com.; 10 mxb-00082601.gslb.pphosted.com.; 20 mx0b-00082601.pphosted.com.; 20 mx0a-00082601.pphosted.com.
kwsbnln.blogspot.com,3,wikidata,National Library of Nigeria Kwara State Branch,,200,none
lagosmepb.org,3,wikidata,Lagos State Ministry of Economic Planning and Budget,central-1,200,0 lagosmepb.org.
lagosresilience.net,3,wikidata,Lagos State Resilience Office,,301,0 lagosresilience.net.
lagosscholarship.org,3,wikidata,Lagos State Scholarship Board,central-1,200,0 _dc-mx.870754fa8d7f.lagosscholarship.org.; 10 mx.ahasend.com.
lagosstatesecuritytrustfund.com,3,wikidata,Lagos State Security Trust Fund,central-1,ConnectException,none
lasaa.com,3,wikidata,Lagos State Signage and Advertisement Agency,central-1,200,0 lasaa.com.
lasdri.org,3,wikidata,Lagos State Driver's Institute,central-1,200,0 lasdri.org.
lsada.org,3,wikidata,Lagos State Agricultural Development Authority,central-1,ConnectException,none
lsnppa.com,3,wikidata,Lagos State  Number Plate Production Authority,,200,30 mx3-hosting.jellyfish.systems.; 10 mx1-hosting.jellyfish.systems.; 20 mx2-hosting.jellyfish.systems.
mfa.bg,3,wikidata,embassy of Bulgaria in Nigeria,central,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,3,wikidata,embassy of Greece in Nigeria,central,403,10 mailhost.mfa.gr.
mzv.cz,3,wikidata,embassy of the Czech republic in Nigeria,central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,embassy of Slovakia in Nigeria,central,301,10 mail.gov.sk.
nannewsngr.com,3,wikidata,News Agency of Nigeria,,200,10 smtp.nannewsngr.com.
neconigeria.org,3,wikidata,National Examination Council,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx1.netim.net.; 10 mx2.netim.net.
nepanigeria.org,3,wikidata,National Electric Power Authority,,HttpConnectTimeoutException: HTTP connect timed out,dig error
ng.ambafrance.org,3,wikidata,Embassy of France in Abuja,central,301,none
ngsa-nig.org,3,wikidata,Nigerian Geological Survey Agency,,ConnectException,none
nigeria.diplo.de,3,wikidata,"Embassy of Germany, Abuja",central,200,none
nigeria.mid.ru,3,wikidata,embassy of Russia in Nigeria,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
nigeria.um.dk,3,wikidata,embassy of Denmark in Nigeria,central,301,none
nigerstatemoh.org,3,wikidata,Niger State Ministry of Health,central-1,ConnectException,none
niianet.org,3,wikidata,Nigerian Institute of International Affairs,,HttpConnectTimeoutException: HTTP connect timed out,10 mail1.namebrightmail.com.; 10 mail2.namebrightmail.com.
niprd.net,3,wikidata,National Institute for Pharmaceutical Research and Development,,302,none
nnpcgroup.com,3,wikidata,Nigerian National Petroleum Corporation,,200,0 nnpcgroup-com.mail.protection.outlook.com.
norway.no,3,wikidata,"Embassy of Norway, Abuja",central,301,0 mx.domeneshop.no.
nsdcnigeria.org,3,wikidata,National Sugar Development Council,,301,0 mail.nsdcnigeria.org.
osphcdb.org,3,wikidata,Ondo State Primary Health Care Development Board,,ConnectException,none
ppsscanambra.net,3,wikidata,Post Primary School Service Commision,,302,none
scuml.org,3,wikidata,Special control unit against money laundering,,302,0 shared31.accountservergroup.com.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Abuja",central,301,none
twitter.com,3,wikidata,embassy of Russia in Nigeria,central,ConnectException,none
who.int,3,wikidata,World Health Organization (Nigeria),,301,10 who-int.mail.protection.outlook.com.
