subdomain,parent_domain,http_status,mx
addon.test.ozujak1203.cdu.gov.hr,gov.hr,Could not resolve host: addon.test.ozujak1203.cdu.gov.hr,none
addondomena.hr.webs004-demo.cdu.gov.hr,gov.hr,Could not resolve host: addondomena.hr.webs004-demo.cdu.gov.hr,none
app.fzo.gov.hr,gov.hr,Could not resolve host: app.fzo.gov.hr,none
autodiscover.mailtest4.cdu.gov.hr,gov.hr,Could not resolve host: autodiscover.mailtest4.cdu.gov.hr,none
autodiscover.test.cdu.gov.hr,gov.hr,TLS connect error: error:0A000438:SSL routines::tlsv1 alert internal error,5 mail.h-email.net.
bazatest001.cdu.gov.hr,gov.hr,200,
businesscroatia.gov.hr,gov.hr,SSL certificate problem: self-signed certificate,none
cdu.gov.hr,gov.hr,Connection timed out after 3002 milliseconds,10 mx01.cdu.gov.hr.; 10 mx02.cdu.gov.hr.
cdu001-test.cdu.gov.hr,gov.hr,Could not resolve host: cdu001-test.cdu.gov.hr,none
crm.investcroatia.gov.hr,gov.hr,SSL: no alternative certificate subject name matches target hostname 'crm.investcroatia.gov.hr',none
demo.racuni.cdu.gov.hr,gov.hr,Could not resolve host: demo.racuni.cdu.gov.hr,none
demo0202.webs002.cdu.gov.hr,gov.hr,Could not resolve host: demo0202.webs002.cdu.gov.hr,none
demo1.webs000.cdu.gov.hr,gov.hr,Could not resolve host: demo1.webs000.cdu.gov.hr,none
demo1.webs001.cdu.gov.hr,gov.hr,Could not resolve host: demo1.webs001.cdu.gov.hr,none
demo1.webs002.cdu.gov.hr,gov.hr,Could not resolve host: demo1.webs002.cdu.gov.hr,none
demo1.webs003.cdu.gov.hr,gov.hr,Could not resolve host: demo1.webs003.cdu.gov.hr,none
demo1105.cdu.gov.hr,gov.hr,Could not resolve host: demo1105.cdu.gov.hr,none
demo2.webs001.cdu.gov.hr,gov.hr,Could not resolve host: demo2.webs001.cdu.gov.hr,none
demo2.webs002.cdu.gov.hr,gov.hr,Could not resolve host: demo2.webs002.cdu.gov.hr,none
demo2.webs003.cdu.gov.hr,gov.hr,Could not resolve host: demo2.webs003.cdu.gov.hr,none
demo3.webs001.cdu.gov.hr,gov.hr,Could not resolve host: demo3.webs001.cdu.gov.hr,none
demo3.webs002.cdu.gov.hr,gov.hr,Could not resolve host: demo3.webs002.cdu.gov.hr,none
demolea.cdu.gov.hr,gov.hr,Could not resolve host: demolea.cdu.gov.hr,none
demolea3.cdu.gov.hr,gov.hr,Could not resolve host: demolea3.cdu.gov.hr,none
demoleatest.cdu.gov.hr,gov.hr,Could not resolve host: demoleatest.cdu.gov.hr,none
demoskripta.cdu.gov.hr,gov.hr,Could not resolve host: demoskripta.cdu.gov.hr,none
demowebs004.cdu.gov.hr,gov.hr,Could not resolve host: demowebs004.cdu.gov.hr,none
dodatna2.27102025.patchwebs1002.cdu.gov.hr,gov.hr,Could not resolve host: dodatna2.27102025.patchwebs1002.cdu.gov.hr,none
domagoj.test.sasina-skritpa1.cdu.gov.hr,gov.hr,Could not resolve host: domagoj.test.sasina-skritpa1.cdu.gov.hr,none
drupal.test.webst001-test.cdu.gov.hr,gov.hr,Could not resolve host: drupal.test.webst001-test.cdu.gov.hr,none
edlpan.mail.cdu.gov.hr,gov.hr,404,none
eidas.gov.hr,gov.hr,404,none
ek-demo.cdu.gov.hr,gov.hr,Could not resolve host: ek-demo.cdu.gov.hr,none
esavjetovanja.gov.hr,gov.hr,405,10 mx02.cdu.gov.hr.; 10 mx01.cdu.gov.hr.
eufondovi.gov.hr,gov.hr,200,none
fondovieu.gov.hr,gov.hr,200,none
fzo.gov.hr,gov.hr,SSL: no alternative certificate subject name matches target hostname 'fzo.gov.hr',0 fzo-gov-hr.mail.protection.outlook.com.
gov.hr,gov.hr,200,20 ma-02.gov.hr.; 10 ma-01.gov.hr.
governikus.gov.hr,gov.hr,403,none
governikustst.gov.hr,gov.hr,Could not resolve host: governikustst.gov.hr,none
hr.webst001-test.cdu.gov.hr,gov.hr,Could not resolve host: hr.webst001-test.cdu.gov.hr,none
info-udruge.gov.hr,gov.hr,Could not resolve host: info-udruge.gov.hr,none
info.fzo.gov.hr,gov.hr,Could not resolve host: info.fzo.gov.hr,none
investcroatia.gov.hr,gov.hr,200,none
isorportor.gov.hr,gov.hr,Could not resolve host: isorportor.gov.hr,none
iss.gov.hr,gov.hr,200,none
isstest.gov.hr,gov.hr,Could not resolve host: isstest.gov.hr,none
isznr.gov.hr,gov.hr,200,none
isznrtest.gov.hr,gov.hr,Resolving timed out after 3000 milliseconds,none
jbtest.11122024.webs002-demo.cdu.gov.hr,gov.hr,Could not resolve host: jbtest.11122024.webs002-demo.cdu.gov.hr,none
jeer-morsp.gov.hr,gov.hr,Could not resolve host: jeer-morsp.gov.hr,none
jeer-mrosp.gov.hr,gov.hr,Could not resolve host: jeer-mrosp.gov.hr,none
jisms.gospodarstvo.gov.hr,gov.hr,200,none
kam.cdu.gov.hr,gov.hr,401,none
kam.mail.cdu.gov.hr,gov.hr,SSL: no alternative certificate subject name matches target hostname 'kam.mail.cdu.gov.hr',none
lea.patchwebs008.cdu.gov.hr,gov.hr,Resolving timed out after 3000 milliseconds,none
lea1.patchtestiranje1.cdu.gov.hr,gov.hr,Could not resolve host: lea1.patchtestiranje1.cdu.gov.hr,none
lea2.patchtestiranje2.cdu.gov.hr,gov.hr,Could not resolve host: lea2.patchtestiranje2.cdu.gov.hr,none
lea3.patchtestiranje3.cdu.gov.hr,gov.hr,Could not resolve host: lea3.patchtestiranje3.cdu.gov.hr,none
leatest.patchwebs0210.cdu.gov.hr,gov.hr,Could not resolve host: leatest.patchwebs0210.cdu.gov.hr,none
leatest0907.cdu.gov.hr,gov.hr,Could not resolve host: leatest0907.cdu.gov.hr,none
leatestiraconvert.hr.webs004-demo.cdu.gov.hr,gov.hr,Could not resolve host: leatestiraconvert.hr.webs004-demo.cdu.gov.hr,none
leicatest.cdu.gov.hr,gov.hr,Could not resolve host: leicatest.cdu.gov.hr,none
link.cdu.gov.hr,gov.hr,Could not resolve host: link.cdu.gov.hr,none
linux.test.webs001-demo.cdu.gov.hr,gov.hr,Could not resolve host: linux.test.webs001-demo.cdu.gov.hr,none
linux.test.webs008-demo.cdu.gov.hr,gov.hr,Could not resolve host: linux.test.webs008-demo.cdu.gov.hr,none
