hostname,score,sources,label,level
dominikanci.hr,7,wikidata;wikidata,Croatian Dominican Province,
fzoeu.hr,7,wikidata;wikidata,Environmental Protection and Energy Efficiency Fund,
hzjz.hr,7,wikidata;wikidata,Croatian Institute for Public Health,
ihjj.hr,7,wikidata;wikidata,Institute of Croatian Language,
isusovci.hr,7,wikidata;wikidata,Croatian province of the Society of Jesus,
kapucini.hr,7,wikidata;wikidata,Croatian Capuchin Province of St. Leopold Bogdan Mandić,
mgipu.hr,7,wikidata;wikidata,Ministry of Construction and Spatial Planning,
minfin.hr,7,wikidata;wikidata,Ministry of Finance of the Republic of Croatia,central
mint.hr,7,wikidata;wikidata,Ministry of Tourism and Sports,central
mmpi.hr,7,wikidata;wikidata,"Ministry of Maritime Affairs, Transport and Infrastructure",central
morh.hr,7,wikidata;wikidata,Ministry of Defence,central
mps.hr,7,wikidata;wikidata,Ministry of Agriculture of Croatia,central
mrms.hr,7,wikidata;wikidata,Ministry of Labour and Pension System (Croatia),central
mup.hr,7,wikidata;wikidata,Ministry of the Interior of Croatia,central
nsk.hr,7,wikidata;wikidata,National and University Library in Zagreb,
ofm-sv-jeronim.hr,7,wikidata;wikidata,Franciscan Province of St. Jerome,
ofm.hr,7,wikidata;wikidata,Croatian Franciscan Province of Saints Cyril and Methodius,
public.mzos.hr,7,wikidata;wikidata,Ministry of Science and Education,central
sabor.hr,7,wikidata;wikidata,Parliament of Croatia,central
soa.hr,7,wikidata;wikidata,Security and Intelligence Agency | Military Security and Intelligence Agency,central
uprava.hr,7,wikidata;wikidata,Ministry of Public Administration,central
vsrh.hr,6,wikidata,Supreme Court of Croatia,
agencija-zolpp.hr,4,wikidata,Coastal Liner Traffic Agency,
arhiv.hr,4,wikidata,"Croatian State Archives, Zagreb",
azop.hr,4,wikidata,Croatian Personal Data Protection Agency,central
ccaa.hr,4,wikidata,Croatian Civil Aviation Agency,
dad.hr,4,wikidata,The State Archives in Dubrovnik,
dorh.hr,4,wikidata,USKOK,
dzs.hr,4,wikidata,Croatian Bureau of Statistics,central
dzzp.hr,4,wikidata,State Institute for Nature Protection,
eszek.mfa.gov.hu,4,wikidata,"Consulate General of Hungary in Osijek, Croatia",
hakom.hr,4,wikidata,Hrvatska agencija za poštu i elektroničke komunikacije,
hnb.hr,4,wikidata,Croatian National Bank,central
hr.usembassy.gov,4,wikidata,"Embassy of the United States, Zagreb",central
hrzz.hr,4,wikidata,Croatian Science Foundation,
hzn.hr,4,wikidata,Croatian Standards Institute,
hzzo-net.hr,4,wikidata,Croatian Institute for Health Insurance,
izbori.hr,4,wikidata,State Electoral Commission of the Republic of Croatia,
meteo.hr,4,wikidata,Croatian Meteorological and Hydrological Service,
mingo.hr,4,wikidata,Ministry of Economy,
mzoip.hr,4,wikidata,Ministry of Environmental and Nature Protection,
ncvvo.hr,4,wikidata,National Centre for External Valuation of Education,
ombudsman.hr,4,wikidata,Office of the Public Defender of Rights,
policija.hr,4,wikidata,Law enforcement in Croatia,central
sudovi.hr,4,wikidata,High administrative Court of Croatia,central
usud.hr,4,wikidata,Constitutional Court of Croatia,central
zagrab.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Zagreb",central
ambafrance-hr.org,3,wikidata,"Embassy of France, Zagreb",central
ambalgzagreb.com,3,wikidata,"Embassy of Algeria, Zagreb",central
ambasadat.net,3,wikidata,"Embassy of Kosovo, Zagreb",central
croatia.representation.ec.europa.eu,3,wikidata,European Commission Representation in Croatia,
exteriors.gencat.cat,3,wikidata,"Government Delegation of the Generalitat, Zagreb",central
finlandabroad.fi,3,wikidata,Embassy of Finland in Croatia,central
hr.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Zagreb",central
hr.diplomatie.ma,3,wikidata,embassy of Morocco in Croatia,central
hr.mfa.lt,3,wikidata,embassy of Lithuania in Croatia,central
hr.undp.org,3,wikidata,United Nations Development Programme,
kroatien.um.dk,3,wikidata,embassy of Denmark in Croatia,central
mfa.bg,3,wikidata,embassy of Bulgaria in Croatia,central
mfa.gr,3,wikidata,embassy of Greece in Croatia,central
mzv.cz,3,wikidata,embassy of the Czech republic in Croatia,central
mzv.sk,3,wikidata,embassy of Slovakia in Croatia,central
norway.no,3,wikidata,Embassy of Norway in Croatia,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Zagreb",central
zagreb.diplo.de,3,wikidata,"Embassy of Germany, Zagreb",central
zagreb.embassy.qa,3,wikidata,embassy of Qatar in Croatia,central
zagreb.embassy.si,3,wikidata,"Embassy of Slovenia, Zagreb",central
zagreb.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Croatia,central
zagreb.mae.ro,3,wikidata,"Embassy of Romania, Zagreb",central
zagreb.mid.ru,3,wikidata,embassy of Russia in Croatia,central
franjevci-split.hr,2,wikidata;wikidata;wikidata;wikidata,Franciscan Province of the Most Holy Redeemer,
mrrfeu.hr,2,wikidata;wikidata,Ministry of Regional Development and EU Funds,central
