subdomain,parent_domain,http_status,mx
a2i.info.gov.kh,gov.kh,Could not resolve host: a2i.info.gov.kh,none
a2i.information.gov.kh,gov.kh,Could not resolve host: a2i.information.gov.kh,none
accounts.nsw.gov.kh,gov.kh,Connection timed out after 3002 milliseconds,none
activesync.crdb.gov.kh,gov.kh,Could not resolve host: activesync.crdb.gov.kh,none
admin.fwcms.mlvt.gov.kh,gov.kh,403,none
admin.gdlf.gov.kh,gov.kh,SSL: no alternative certificate subject name matches target hostname 'admin.gdlf.gov.kh',none
admin.mptc.gov.kh,gov.kh,Could not resolve host: admin.mptc.gov.kh,none
akp.gov.kh,gov.kh,200,0 akp.gov.kh.
akpgallery.gov.kh,gov.kh,SSL: no alternative certificate subject name matches target hostname 'akpgallery.gov.kh',none
angkorenterprise.gov.kh,gov.kh,308,0 angkorenterprise-gov-kh.mail.protection.outlook.com.
api.angkorenterprise.gov.kh,gov.kh,301,none
api.nea.gov.kh,gov.kh,Could not resolve host: api.nea.gov.kh,none
api.senate.gov.kh,gov.kh,Could not resolve host: api.senate.gov.kh,none
app.mptc.gov.kh,gov.kh,403,none
apps.cmaa.gov.kh,gov.kh,Could not resolve host: apps.cmaa.gov.kh,none
apps.nsw.gov.kh,gov.kh,SSL certificate problem: unable to get local issuer certificate,none
appsearch.senate.gov.kh,gov.kh,Could not resolve host: appsearch.senate.gov.kh,none
arengcafe.akpgallery.gov.kh,gov.kh,SSL: no alternative certificate subject name matches target hostname 'arengcafe.akpgallery.gov.kh',none
aseantelmin17.gov.kh,gov.kh,200,10 mx.zoho.com.; 20 mx2.zoho.com.
asset.treasury.gov.kh,gov.kh,520,none
atf.tax.gov.kh,gov.kh,Could not resolve host: atf.tax.gov.kh,none
atinfo.info.gov.kh,gov.kh,Could not resolve host: atinfo.info.gov.kh,none
atinfo.information.gov.kh,gov.kh,Could not resolve host: atinfo.information.gov.kh,none
autodiscover.akpgallery.gov.kh,gov.kh,SSL: no alternative certificate subject name matches target hostname 'autodiscover.akpgallery.gov.kh',none
autodiscover.cambodiafilm.gov.kh,gov.kh,Could not resolve host: autodiscover.cambodiafilm.gov.kh,none
autodiscover.cambodiantr.gov.kh,gov.kh,Could not resolve host: autodiscover.cambodiantr.gov.kh,none
autodiscover.ccc.gov.kh,gov.kh,Could not resolve host: autodiscover.ccc.gov.kh,none
autodiscover.chrc.gov.kh,gov.kh,Could not resolve host: autodiscover.chrc.gov.kh,none
autodiscover.crdb.gov.kh,gov.kh,Connection timed out after 3000 milliseconds,0 mx.crdb.gov.kh.
autodiscover.culpp.gov.kh,gov.kh,Could not resolve host: autodiscover.culpp.gov.kh,none
autodiscover.eccc.gov.kh,gov.kh,SSL certificate problem: self-signed certificate,none
autodiscover.foodsecurity.gov.kh,gov.kh,Could not resolve host: autodiscover.foodsecurity.gov.kh,none
autodiscover.gdaf-senate.gov.kh,gov.kh,Could not resolve host: autodiscover.gdaf-senate.gov.kh,none
autodiscover.gdlf.gov.kh,gov.kh,SSL: no alternative certificate subject name matches target hostname 'autodiscover.gdlf.gov.kh',none
autodiscover.laws.gov.kh,gov.kh,Could not resolve host: autodiscover.laws.gov.kh,none
autodiscover.nada-nis.gov.kh,gov.kh,Could not resolve host: autodiscover.nada-nis.gov.kh,none
autodiscover.nchp.gov.kh,gov.kh,Could not resolve host: autodiscover.nchp.gov.kh,none
autodiscover.nea.gov.kh,gov.kh,Could not resolve host: autodiscover.nea.gov.kh,none
autodiscover.nis.gov.kh,gov.kh,Could not resolve host: autodiscover.nis.gov.kh,none
autodiscover.pas.gov.kh,gov.kh,Failed to connect to autodiscover.pas.gov.kh port 443 after 669 ms: Could not connect to server,none
autodiscover.scm.gov.kh,gov.kh,Could not resolve host: autodiscover.scm.gov.kh,none
