subdomain,http_status,mx
academy.fireservice.gov.bb,SSL certificate problem: certificate has expired,none
access.barbados.gov.bb,Could not resolve host: access.barbados.gov.bb,none
access.customs.gov.bb,Connection timed out after 3000 milliseconds,none
access.ta.gov.bb,Could not resolve host: access.ta.gov.bb,none
accreditation.gisbarbados.gov.bb,200,none
activesync.private.ta.gov.bb,Could not resolve host: activesync.private.ta.gov.bb,none
adminportalpreview.bra.gov.bb,Connection timed out after 3000 milliseconds,none
aeoiportal.bra.gov.bb,200,none
agriculture.gov.bb,200,5 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
alerts.cloud.gov.bb,200,none
alerts.gisbarbados.gov.bb,200,none
alertsios.gisbarbados.gov.bb,SSL: no alternative certificate subject name matches target hostname 'alertsios.gisbarbados.gov.bb',none
api.ezpaylite.cloud.gov.bb,Could not resolve host: api.ezpaylite.cloud.gov.bb,none
api.shape.gov.bb,200,none
archive.nccbarbados.gov.bb,Could not resolve host: archive.nccbarbados.gov.bb,none
asycuda.customs.gov.bb,200,none
autodiscover.accreditation.gisbarbados.gov.bb,Could not resolve host: autodiscover.accreditation.gisbarbados.gov.bb,none
autodiscover.barbados.gov.bb,302,none
autodiscover.barstats.gov.bb,Could not resolve host: autodiscover.barstats.gov.bb,none
autodiscover.basis.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.basis.gov.bb',none
autodiscover.bigmail.gov.bb,Could not resolve host: autodiscover.bigmail.gov.bb,none
autodiscover.bwa.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bwa.gov.bb',none
autodiscover.cabinetoffice.gov.bb,Could not resolve host: autodiscover.cabinetoffice.gov.bb,none
autodiscover.commerce.gov.bb,Could not resolve host: autodiscover.commerce.gov.bb,none
autodiscover.energy.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.energy.gov.bb',none
autodiscover.foreign.gov.bb,Failed to connect to autodiscover.foreign.gov.bb port 443 after 1585 ms: Could not connect to server,none
autodiscover.internationalbusiness.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.internationalbusiness.gov.bb',none
autodiscover.mcs.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mcs.gov.bb',none
autodiscover.mha.gov.bb,Could not resolve host: autodiscover.mha.gov.bb,none
autodiscover.ncst.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.ncst.gov.bb',none
autodiscover.oag.gov.bb,Could not resolve host: autodiscover.oag.gov.bb,none
autodiscover.pad.gov.bb,SSL: no alternative certificate subject name matches target hostname 'autodiscover.pad.gov.bb',none
autodiscover.pmo.gov.bb,Could not resolve host: autodiscover.pmo.gov.bb,none
autodiscover.private.ta.gov.bb,Could not resolve host: autodiscover.private.ta.gov.bb,none
autodiscover.qeh.gov.bb,Failed to connect to autodiscover.qeh.gov.bb port 443 after 1819 ms: Could not connect to server,none
autodiscover.reform.gov.bb,Could not resolve host: autodiscover.reform.gov.bb,none
autodiscover.ta.gov.bb,Could not resolve host: autodiscover.ta.gov.bb,none
autodiscover.tourism.gov.bb,Could not resolve host: autodiscover.tourism.gov.bb,none
av.barbados.gov.bb,Connection timed out after 3000 milliseconds,none
azure.bwa.gov.bb,SSL certificate problem: certificate has expired,none
bac.gov.bb,200,0 bac-gov-bb.mail.protection.outlook.com.
bao.gov.bb,200,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
barbados.gov.bb,403,none
barbadosfiu.gov.bb,SSL: no alternative certificate subject name matches target hostname 'barbadosfiu.gov.bb',none
barbadoslawcourts.gov.bb,Could not resolve host: barbadoslawcourts.gov.bb,0 mx1.mailchannels.net.; 0 mx2.mailchannels.net.
barbadosnetwork.foreign.gov.bb,Connection timed out after 3000 milliseconds,none
barstats.gov.bb,SSL certificate problem: certificate has expired,none
basis.gov.bb,Could not resolve host: basis.gov.bb,none
bbtld.telecoms.gov.bb,200,none
bdsfinance.gov.bb,Could not resolve host: bdsfinance.gov.bb,none
be.shape.gov.bb,200,none
ben.gov.bb,Could not resolve host: ben.gov.bb,none
