subdomain,parent_domain,http_status,mx
abarkooh.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,10 mg.ostan-yz.ir.
accounts.itec.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
admin.behdasht.gov.ir,gov.ir,Connection timed out after 3002 milliseconds,none
admin.ostan-ag.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
afta.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,10 mail.afta.gov.ir.
ai.mcls.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
aiiri.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,10 mailgw.aiiri.gov.ir.
ajcoop.mcls.gov.ir,gov.ir,Connection timed out after 3002 milliseconds,none
amirkabir-ntoir.gov.ir,gov.ir,Could not resolve host: amirkabir-ntoir.gov.ir,none
andisheh-ntoir.gov.ir,gov.ir,Could not resolve host: andisheh-ntoir.gov.ir,none
api.itec.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
apibrms.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
apicedportal.cbi.gov.ir,gov.ir,Could not resolve host: apicedportal.cbi.gov.ir,none
apnp.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
apps.iranpass.ito.gov.ir,gov.ir,Could not resolve host: apps.iranpass.ito.gov.ir,none
arb.mcls.gov.ir,gov.ir,Connection timed out after 3002 milliseconds,none
arbaeen.ito.gov.ir,gov.ir,Connection timed out after 3001 milliseconds,none
ardakan.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
aro.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,10 mail.aro.gov.ir.
ashayer-es.gov.ir,gov.ir,Resolving timed out after 3003 milliseconds,none
ashkezar.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,10 mg.ostan-yz.ir.
atf.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
ato.satba.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
bafgh.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,10 mg.ostan-yz.ir.
bahabad.gov.ir,gov.ir,Could not resolve host: bahabad.gov.ir,none
behdasht.gov.ir,gov.ir,Connection timed out after 3003 milliseconds,none
behzisti.gov.ir,gov.ir,Could not resolve host: behzisti.gov.ir,none
bi.mimt.gov.ir,gov.ir,Could not resolve host: bi.mimt.gov.ir,none
binalood-ntoir.gov.ir,gov.ir,Could not resolve host: binalood-ntoir.gov.ir,none
brms.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
caa.gov.ir,gov.ir,Connection timed out after 3001 milliseconds,10 mx01.caa.gov.ir.
caic.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
cbi.gov.ir,gov.ir,Could not resolve host: cbi.gov.ir,none
ccm.ito.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
ccs.ito.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
cedportal.cbi.gov.ir,gov.ir,Could not resolve host: cedportal.cbi.gov.ir,none
cloud.gov.ir,gov.ir,Connection timed out after 3001 milliseconds,none
cobi.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
css.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,dig error
cyberpolice.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
data.gov.ir,gov.ir,Resolving timed out after 3004 milliseconds,none
dl.mod.gov.ir,gov.ir,Could not resolve host: dl.mod.gov.ir,none
ds.caic.ihio.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
e1.tax.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,dig error
e2.tax.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,dig error
e3.tax.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
e4.tax.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
ecommerce.gov.ir,gov.ir,Operation timed out after 3001 milliseconds with 0 bytes received,none
econsulate.mfa.gov.ir,gov.ir,307,none
ehr.gov.ir,gov.ir,Could not resolve host: ehr.gov.ir,none
email.ihio.gov.ir,gov.ir,Resolving timed out after 3007 milliseconds,none
emis.mimt.gov.ir,gov.ir,Connection timed out after 3001 milliseconds,none
ems.gov.ir,gov.ir,Connection timed out after 3002 milliseconds,none
esb.farhang.gov.ir,gov.ir,403,none
eservices.ihio.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
event.moe.gov.ir,gov.ir,Connection timed out after 3003 milliseconds,none
farhang.gov.ir,gov.ir,403,none
fata.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
fda.gov.ir,gov.ir,Connection timed out after 3001 milliseconds,none
fiu.gov.ir,gov.ir,Resolving timed out after 3003 milliseconds,none
form.sampad.gov.ir,gov.ir,Connection timed out after 3002 milliseconds,none
geo.gov.ir,gov.ir,Resolving timed out after 3002 milliseconds,none
geoplatform.ito.gov.ir,gov.ir,Connection timed out after 3005 milliseconds,none
ghabzyar.ito.gov.ir,gov.ir,Connection timed out after 3003 milliseconds,none
gnss.geo.gov.ir,gov.ir,Resolving timed out after 3001 milliseconds,none
gov.ir,gov.ir,ConnectException,none
