subdomain,http_status
4ebellevue-tabarre.gouv.ht,"Could not resolve host: 4ebellevue-tabarre.gouv.ht"
academiediplomatiquejeanpricemars.gouv.ht,"Could not resolve host: academiediplomatiquejeanpricemars.gouv.ht"
agero.lnbtp.gouv.ht,"200"
agriculture.gouv.ht,"200"
agriculturequarantaine.gouv.ht,"SSL certificate problem: certificate has expired"
aith.officedespostesdhaiti.gouv.ht,"Could not resolve host: aith.officedespostesdhaiti.gouv.ht"
alfabetizasyon.gouv.ht,"Could not resolve host: alfabetizasyon.gouv.ht"
alphabetisation.gouv.ht,"Could not resolve host: alphabetisation.gouv.ht"
ambassadehaitird.gouv.ht,"Could not resolve host: ambassadehaitird.gouv.ht"
anap.gouv.ht,"200"
anarse.gouv.ht,"Operation timed out after 3000 milliseconds with 0 bytes received"
archivesnationales.gouv.ht,"Could not resolve host: archivesnationales.gouv.ht"
autodiscover.4ebellevue-tabarre.gouv.ht,"Could not resolve host: autodiscover.4ebellevue-tabarre.gouv.ht"
autodiscover.academiediplomatiquejeanpricemars.gouv.ht,"Could not resolve host: autodiscover.academiediplomatiquejeanpricemars.gouv.ht"
autodiscover.agriculturequarantaine.gouv.ht,"Could not resolve host: autodiscover.agriculturequarantaine.gouv.ht"
autodiscover.ambassadehaitird.gouv.ht,"Could not resolve host: autodiscover.ambassadehaitird.gouv.ht"
autodiscover.archivesnationales.gouv.ht,"Could not resolve host: autodiscover.archivesnationales.gouv.ht"
autodiscover.bhda.gouv.ht,"Could not resolve host: autodiscover.bhda.gouv.ht"
autodiscover.bmpad.gouv.ht,"400"
autodiscover.cgmiami.gouv.ht,"Could not resolve host: autodiscover.cgmiami.gouv.ht"
autodiscover.ciat.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.ciat.gouv.ht'"
autodiscover.cscca.gouv.ht,"200"
autodiscover.douane.gouv.ht,"302"
autodiscover.dzf.gouv.ht,"400"
autodiscover.ema.gouv.ht,"Could not resolve host: autodiscover.ema.gouv.ht"
autodiscover.forumcivitax.gouv.ht,"Could not resolve host: autodiscover.forumcivitax.gouv.ht"
autodiscover.incah-haiti.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.incah-haiti.gouv.ht'"
autodiscover.lnbtp.gouv.ht,"Could not resolve host: autodiscover.lnbtp.gouv.ht"
autodiscover.mae.gouv.ht,"400"
autodiscover.mci.gouv.ht,"Could not resolve host: autodiscover.mci.gouv.ht"
autodiscover.md.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.md.gouv.ht'"
autodiscover.ministeredeladefense.gouv.ht,"Could not resolve host: autodiscover.ministeredeladefense.gouv.ht"
autodiscover.misprimature.gouv.ht,"Could not resolve host: autodiscover.misprimature.gouv.ht"
autodiscover.mspp.gouv.ht,"Could not resolve host: autodiscover.mspp.gouv.ht"
autodiscover.mtptc.gouv.ht,"Could not resolve host: autodiscover.mtptc.gouv.ht"
autodiscover.ofatma.gouv.ht,"Could not resolve host: autodiscover.ofatma.gouv.ht"
autodiscover.ofnac.gouv.ht,"Failed to connect to autodiscover.ofnac.gouv.ht port 443 after 115 ms: Could not connect to server"
autodiscover.orepacentre.gouv.ht,"Could not resolve host: autodiscover.orepacentre.gouv.ht"
autodiscover.orepanord.gouv.ht,"Could not resolve host: autodiscover.orepanord.gouv.ht"
autodiscover.orepaouest.gouv.ht,"Could not resolve host: autodiscover.orepaouest.gouv.ht"
autodiscover.orepasud.gouv.ht,"Could not resolve host: autodiscover.orepasud.gouv.ht"
autodiscover.secretariat-techniquehd.gouv.ht,"Could not resolve host: autodiscover.secretariat-techniquehd.gouv.ht"
autodiscover.securitepublique.gouv.ht,"Resolving timed out after 3001 milliseconds"
autodiscover.ucp.gouv.ht,"Could not resolve host: autodiscover.ucp.gouv.ht"
autodiscover.ucref.gouv.ht,"Failed to connect to autodiscover.ucref.gouv.ht port 443 after 88 ms: Could not connect to server"
autodiscover.ute.gouv.ht,"Could not resolve host: autodiscover.ute.gouv.ht"
backup.dinepa.gouv.ht,"Could not resolve host: backup.dinepa.gouv.ht"
been.officedespostesdhaiti.gouv.ht,"Could not resolve host: been.officedespostesdhaiti.gouv.ht"
bhda.gouv.ht,"401"
bin.officedespostesdhaiti.gouv.ht,"Could not resolve host: bin.officedespostesdhaiti.gouv.ht"
blog.officedespostesdhaiti.gouv.ht,"Could not resolve host: blog.officedespostesdhaiti.gouv.ht"
bmpad.gouv.ht,"500"
bmpad.misprimature.gouv.ht,"Could not resolve host: bmpad.misprimature.gouv.ht"
budget.gouv.ht,"200"
caert.officedespostesdhaiti.gouv.ht,"Could not resolve host: caert.officedespostesdhaiti.gouv.ht"
cantent.officedespostesdhaiti.gouv.ht,"Could not resolve host: cantent.officedespostesdhaiti.gouv.ht"
caracol.ute.gouv.ht,"500"
cartographie.mspp.gouv.ht,"Could not resolve host: cartographie.mspp.gouv.ht"
cdtpi.tourisme.gouv.ht,"Could not resolve host: cdtpi.tourisme.gouv.ht"
cgmiami.gouv.ht,"200"
ciat.gouv.ht,"200"
civitax.gouv.ht,"302"
cnmp.gouv.ht,"200"
communication.gouv.ht,"406"
conald.gouv.ht,"Connection timed out after 3002 milliseconds"
contribuable.mairiededelmas.gouv.ht,"Could not resolve host: contribuable.mairiededelmas.gouv.ht"
cpanel.4ebellevue-tabarre.gouv.ht,"Could not resolve host: cpanel.4ebellevue-tabarre.gouv.ht"
cpanel.academiediplomatiquejeanpricemars.gouv.ht,"Could not resolve host: cpanel.academiediplomatiquejeanpricemars.gouv.ht"
cpanel.agriculturequarantaine.gouv.ht,"Could not resolve host: cpanel.agriculturequarantaine.gouv.ht"
cpanel.ambassadehaitird.gouv.ht,"Could not resolve host: cpanel.ambassadehaitird.gouv.ht"
cpanel.archivesnationales.gouv.ht,"Could not resolve host: cpanel.archivesnationales.gouv.ht"
cpanel.bhda.gouv.ht,"Could not resolve host: cpanel.bhda.gouv.ht"
cpanel.bmpad.gouv.ht,"200"
cpanel.cgmiami.gouv.ht,"Could not resolve host: cpanel.cgmiami.gouv.ht"
cpanel.ciat.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.ciat.gouv.ht'"
cpanel.cscca.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.cscca.gouv.ht'"
cpanel.deliveryunit.gouv.ht,"Could not resolve host: cpanel.deliveryunit.gouv.ht"
cpanel.dinepa.gouv.ht,"Could not resolve host: cpanel.dinepa.gouv.ht"
cpanel.douane.gouv.ht,"Could not resolve host: cpanel.douane.gouv.ht"
cpanel.dzf.gouv.ht,"200"
cpanel.ema.gouv.ht,"Could not resolve host: cpanel.ema.gouv.ht"
cpanel.forumcivitax.gouv.ht,"Could not resolve host: cpanel.forumcivitax.gouv.ht"
cpanel.haititourisme.gouv.ht,"Could not resolve host: cpanel.haititourisme.gouv.ht"
cpanel.incah-haiti.gouv.ht,"Could not resolve host: cpanel.incah-haiti.gouv.ht"
cpanel.infp.gouv.ht,"200"
cpanel.laposte.gouv.ht,"200"
cpanel.lnbtp.gouv.ht,"Could not resolve host: cpanel.lnbtp.gouv.ht"
cpanel.mae.gouv.ht,"500"
cpanel.mairiecitesoleil.gouv.ht,"Could not resolve host: cpanel.mairiecitesoleil.gouv.ht"
cpanel.mairiededelmas.gouv.ht,"Could not resolve host: cpanel.mairiededelmas.gouv.ht"
cpanel.mci.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mci.gouv.ht'"
cpanel.md.gouv.ht,"Could not resolve host: cpanel.md.gouv.ht"
cpanel.ministeredeladefense.gouv.ht,"Could not resolve host: cpanel.ministeredeladefense.gouv.ht"
cpanel.misprimature.gouv.ht,"Could not resolve host: cpanel.misprimature.gouv.ht"
cpanel.mpce.gouv.ht,"Could not resolve host: cpanel.mpce.gouv.ht"
cpanel.mspp.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mspp.gouv.ht'"
cpanel.mtptc.gouv.ht,"SSL: no alternative certificate subject name matches target hostname 'cpanel.mtptc.gouv.ht'"
cpanel.ofatma.gouv.ht,"Could not resolve host: cpanel.ofatma.gouv.ht"
cpanel.ofnac.gouv.ht,"Could not resolve host: cpanel.ofnac.gouv.ht"
cpanel.orepacentre.gouv.ht,"200"
cpanel.orepanord.gouv.ht,"200"
cpanel.orepaouest.gouv.ht,"200"
cpanel.orepasud.gouv.ht,"200"
cpanel.postehaiti.gouv.ht,"Could not resolve host: cpanel.postehaiti.gouv.ht"
