field,text
country_name,"Republic of Azerbaijan"
government_type,"presidential republic"
capital,"Baku (Baki, Baky)"
chief_of_state,"President Ilham ALIYEV (since 31 October 2003)"
head_of_government,"Prime Minister Ali ASADOV (since 8 October 2019)"
judicial_highest_courts,"Supreme Court (consists of the chairman, vice chairman, and 23 judges in plenum sessions and organized into civil, economic affairs, criminal, and rights violations chambers); Constitutional Court (consists of 9 judges)"
constitution_history,"several previous; latest adopted 12 November 1995"
