field,text
country_name,"Republic of Armenia"
government_type,"parliamentary democracy; note - constitutional changes adopted in December 2015 transformed the government to a parliamentary system"
capital,"Yerevan"
chief_of_state,"President Vahagn KHACHATURYAN (since 13 March 2022)"
head_of_government,"Prime Minister Nikol PASHINYAN (since 10 September 2021)"
judicial_highest_courts,"Court of Cassation or Appeals Court (consists of the Criminal Chamber with a chairman and 5 judges and the Civil and Administrative Chamber with a chairman and 10 judges – with both civil and administrative specializations); Constitutional Court (consists of 9 judges)"
constitution_history,"previous 1915, 1978; latest adopted 5 July 1995"
