subdomain,http_status
a11y.canada.ca,"200"
aafc-aac.aws.cloud-nuage.canada.ca,"Could not resolve host: aafc-aac.aws.cloud-nuage.canada.ca"
aafc-aac.azure.cloud-nuage.canada.ca,"Could not resolve host: aafc-aac.azure.cloud-nuage.canada.ca"
abonnements-environnementaux.canada.ca,"404"
ac-aut-cb.canada.ca,"301"
acceder.canada.ca,"Recv failure: Connexion ré-initialisée par le correspondant"
acces-securise.canada.ca,"Could not resolve host: acces-securise.canada.ca"
acces.canada.ca,"Could not resolve host: acces.canada.ca"
access-acces.canada.ca,"Could not resolve host: access-acces.canada.ca"
access.canada.ca,"SSL: no alternative certificate subject name matches target hostname 'access.canada.ca'"
accessibilite.canada.ca,"Could not resolve host: accessibilite.canada.ca"
accessibility.canada.ca,"Could not resolve host: accessibility.canada.ca"
accessible.canada.ca,"200"
achat.canada.ca,"Could not resolve host: achat.canada.ca"
achats-canada.canada.ca,"301"
achatscanada.canada.ca,"Could not resolve host: achatscanada.canada.ca"
adidas--canada.ca,"Could not resolve host: adidas--canada.ca"
admin-buy-achats.canada.ca,"Could not resolve host: admin-buy-achats.canada.ca"
admin.io.canada.ca,"Could not resolve host: admin.io.canada.ca"
ag.cms-sgc.esdc-edsc.canada.ca,"Could not resolve host: ag.cms-sgc.esdc-edsc.canada.ca"
agp.aafc-aac.azure.cloud-nuage.canada.ca,"Could not resolve host: agp.aafc-aac.azure.cloud-nuage.canada.ca"
agriculture.canada.ca,"Could not resolve host: agriculture.canada.ca"
agrigeo-poc.canada.ca,"Could not resolve host: agrigeo-poc.canada.ca"
ags.aafc-aac.aws.cloud-nuage.canada.ca,"Could not resolve host: ags.aafc-aac.aws.cloud-nuage.canada.ca"
aliments-nutrition.canada.ca,"Could not resolve host: aliments-nutrition.canada.ca"
alpha.canada.ca,"Could not resolve host: alpha.canada.ca"
alpha.service.canada.ca,"Could not resolve host: alpha.service.canada.ca"
am.emailportal-portailcourriel.canada.ca,"Resolving timed out after 3000 milliseconds"
anakwad.canada.ca,"Could not resolve host: anakwad.canada.ca"
api-nonprod.service.cloud-nuage.canada.ca,"Could not resolve host: api-nonprod.service.cloud-nuage.canada.ca"
api.aro.aro-dev.api-nonprod.service.cloud-nuage.canada.ca,"Could not resolve host: api.aro.aro-dev.api-nonprod.service.cloud-nuage.canada.ca"
api.canada.ca,"Could not resolve host: api.canada.ca"
