field,text
country_name,"Syrian Arab Republic"
government_type,"transitional presidential republic"
capital,"Damascus"
chief_of_state,"Ahmad al-Shara'; former President Bashar al-ASAD was overthrown by Islamist rebels on 8 December 2024"
head_of_government,"Prime Minister Muhammad al-BASHIR (since 8 December 2024)"
judicial_highest_courts,"Court of Cassation (organized into civil, criminal, religious, and military divisions, each with 3 judges); Supreme Constitutional Court (consists of 7 members)"
constitution_history,"Syria's 2012 constitution was rescinded by the Hayat Tahrir al-Sham-led government in January 2025; in March 2025, interim authorities announced a transitional constitution to remain in effect for up to five years"
