qid,label
Q1129783,Ngöbe-Buglé Comarca
Q1141041,Emberá-Wounaan Comarca
Q16250688,Panamá Oeste Province
Q1772895,Kuna de Wargandí
Q1988907,Madugandí
Q217138,Bocas del Toro Province
Q557506,Panamá Province
Q593137,Veraguas Province
Q688660,Darién Province
Q739651,Chiriquí Province
Q820514,Colón Province
Q825799,Coclé Province
Q842886,Herrera Province
Q911278,Los Santos Province
Q919017,Guna Yala
