hostname,score,sources,label,level,http_status,mx
assemblee-nationale.fr,10,wikidata;wikidata;wikidata;wikidata;linkgraph,National Assembly | Franco-German Parliamentary Assembly,central,ConnectException,10 smtp21.assemblee-nationale.fr.; 30 smtp31.assemblee-nationale.fr.
cnil.fr,10,wikidata;linkgraph,National Commission on Informatics and Liberty,central,301,10 mail-premium2.cnil.fr.; 10 mail-premium.cnil.fr.
gouvernement.fr,10,un_desa;wikidata;wikidata,Council of Ministers | UN/DESA national portal,central,301,none
ameli.fr,9,wikidata;linkgraph,health insurance in France,,301,20 assurancemaladiefr.mail.protection.outlook.com.
caf.fr,9,wikidata;linkgraph,Caisse d'allocations familiales,,302,10 mel1.cnaf.fr.; 10 mel2.cnaf.fr.
paris.fr,8,wikidata;linkgraph,Inspection générale des carrières,,301,10 mx2.hc2479-79.eu.iphmx.com.; 10 mx1.hc2479-79.eu.iphmx.com.
senat.fr,8,wikidata;linkgraph,Senate,central,301,5 mail2.senat.fr.; 5 mail1.senat.fr.
ac-spm.fr,7,wikidata;wikidata,Service of the National Education of Saint Pierre and Miquelon,central-1,ConnectException,10 msg-a85.education.gouv.fr.; 10 msg-b85.education.gouv.fr.
bourgognefranchecomte.fr,7,wikidata;linkgraph,Regional council of Bourgogne-Franche-Comté,central-1,200,10 bourgognefranchecomte.in.tmes.trendmicro.eu.
cnrgv.toulouse.inrae.fr,7,wikidata;wikidata,Q2945937,,200,none
cnrs.fr,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,CNRS Délégation Aquitaine | Délégation Centre-Est | Délégation Languedoc Roussillon | Institut de chimie | Direction Générale Déléguée à la Science | Délégation Midi Pyrénées | National Center for Scientific Research,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx1.cnrs.fr.; 10 mx2.cnrs.fr.
corse.fr,7,wikidata;wikidata,Executive Council of Corsica,central-1,HttpConnectTimeoutException: HTTP connect timed out,none
