hostname,score,sources,label,level
bourgognefranchecomte.fr,7,wikidata;linkgraph,Regional council of Bourgogne-Franche-Comté,central-1
corse.fr,7,wikidata;wikidata,Executive Council of Corsica,central-1
gouv.nc,7,wikidata;wikidata,Q3112596,central-1
guadeloupe.ars.sante.fr,7,wikidata;wikidata,"Agence de Santé de Guadeloupe, Saint-Martin, Saint-Barthélemy",central-1
iledefrance.fr,7,wikidata;linkgraph,Regional Council of Île-de-France,central-1
nouvelle-aquitaine.fr,7,wikidata;wikidata,Nouvelle-Aquitaine Regional Council | Regional Council of Limousin,central-1
ac-spm.fr,4,wikidata,Service of the National Education of Saint Pierre and Miquelon,central-1
cg971.fr,4,wikidata,departmental council of Guadeloupe,central-1
hautenormandie.fr,4,wikidata,Regional Council of Upper Normandy,central-1
justice.fr,4,wikidata,Q115471229,central-1
regionpaca.fr,4,wikidata,Regional Council of Provence-Alpes-Côte d'Azur,central-1
bretagne.bzh,3,wikidata,Regional Council of Brittany,central-1
consulatchine-strasbourg.org,3,wikidata,"Consulate General of China, Strasbourg",central-1
isee.nc,3,wikidata,Institute of Statistics and Economic Studies,central-1
ispf.pf,3,wikidata,Q19375721,central-1
lyon.china-consulate.org,3,wikidata,Consulate General of China in Lyon,central-1
marseille.china-consulate.org,3,wikidata,"Consulate General of China, Marseille",central-1
regionreunion.com,3,wikidata,Regional council of Réunion,central-1
reunion-sdn.china-consulate.org,3,wikidata,Consulate General of China in Saint-Denis,central-1
inalco.fr,7,wikidata;wikidata,Institut national des langues et civilisations orientales,university
u-bordeaux.fr,7,wikidata;wikidata,Health technologies | University of Bordeaux,university
ube.fr,7,wikidata;wikidata,University of Burgundy Europe,university
umontpellier.fr,7,wikidata;wikidata,University of Montpellier,university
unistra.fr,7,wikidata;wikidata,University of Strasbourg,university
univ-amu.fr,7,wikidata;wikidata,Aix-Marseille University,university
oca.eu,6,wikidata;wikidata,Côte d'Azur Observatory,university
agroparistech.fr,4,wikidata,"AgroParisTech, Paris-Saclay University",university
assas-universite.fr,4,wikidata,Panthéon-Assas University Paris,university
bordeaux-inp.fr,4,wikidata,Institut polytechnique de Bordeaux,university
bretagne-inp.fr,4,wikidata,Bretagne Institute of Technology,university
centralelille.fr,4,wikidata,École Centrale de Lille,university
centralesupelec.fr,4,wikidata,CentraleSupélec,university
clermont-auvergne-inp.fr,4,wikidata,National Polytechnic Institute of Clermont Auvergne,university
cyu.fr,4,wikidata,CY Cergy Paris University,university
ehess.fr,4,wikidata,School for Advanced Studies in the Social Sciences,university
english.univ-nantes.fr,4,wikidata,Nantes University,university
ensc-rennes.fr,4,wikidata,École nationale supérieure de chimie de Rennes,university
enscmu.uha.fr,4,wikidata,École nationale supérieure de chimie de Mulhouse,university
enssib.fr,4,wikidata,École nationale supérieure des sciences de l'information et des bibliothèques,university
grenoble-inp.fr,4,wikidata,Grenoble Institute of Technology,university
inp-toulouse.fr,4,wikidata,National Polytechnic Institute of Toulouse,university
insep.fr,4,wikidata,INSEP,university
languedoc-roussillon-universites.fr,4,wikidata,Languedoc Roussillon Universities,university
normandie-univ.fr,4,wikidata,Normandy University,university
pantheonsorbonne.fr,4,wikidata,University of Paris 1 Pantheon-Sorbonne,university
parisnanterre.fr,4,wikidata,Paris Nanterre University,university
sciencespo-rennes.fr,4,wikidata,Institut d'études politiques de Rennes,university
sciencespo.fr,4,wikidata,Sciences Po,university
