subdomain,mx
5879551668.ibtikaar.gov.af,none
aaehc.gov.af,none
aais.gov.af,none
acbrip.gov.af,none
acc.gov.af,0 webmail.acc.gov.af.
accra.gov.af,none
acjc.gov.af,none
acss.dab.gov.af,none
ads.arazi.gov.af,none
afams.mod.gov.af,none
afcert.gov.af,none
afghanpost.gov.af,0 mx-02.eml100bom.ctr.sophos.com.; 0 mx-01.eml100bom.ctr.sophos.com.
agcho.gov.af,none
agfair.gov.af,none
aglibrary.gov.af,none
ago.gov.af,none
aic.gov.af,none
akbis.gov.af,none
alpis.mudl.gov.af,none
amc.gov.af,0 _dc-mx.b7556de2d368.amc.gov.af.
amd.budgetmof.gov.af,none
ams.moph.gov.af,none
andc.gov.af,10 mail.andc.gov.af.
andma.gov.af,0 mail.andma.gov.af.
anic.gov.af,dig error
anis.dailies.gov.af,none
ansa.gov.af,none
ansc.gov.af,none
anti-corruption.gov.af,none
antsgeis.mod.gov.af,none
antsgeis2.mod.gov.af,none
antsunitrac.mod.gov.af,none
antsunitrac2.mod.gov.af,none
aop.gov.af,10 sophos.aop.gov.af.
apis.afghanpost.gov.af,none
app.ogpa.gov.af,none
appf.gov.af,none
aps.gov.af,none
ara.gov.af,none
arazi.gov.af,none
arazi.mudl.gov.af,none
ard.gov.af,0 mail.ard.gov.af.
aredp-mrrd.gov.af,none
arg-advisor.gov.af,none
arg.gov.af,10 mail.arg.gov.af.
argarchive.gov.af,none
aria.gov.af,none
aris.morr.gov.af,none
artists.moic.gov.af,none
asa.gov.af,none
asan.gov.af,none
asanwazifa.gov.af,none
aserd-mrrd.gov.af,none
aserd.gov.af,none
astras.gov.af,none
ato-afghantour.gov.af,none
auction.dab.gov.af,none
autodiscover.accra.gov.af,none
autodiscover.ansc.gov.af,none
autodiscover.ard.gov.af,none
autodiscover.arg.gov.af,none
autodiscover.budgetmof.gov.af,none
autodiscover.complaints-atra.gov.af,none
autodiscover.disabilityadvisor.gov.af,none
autodiscover.firstlady.gov.af,none
autodiscover.gmic.gov.af,none
autodiscover.hrms.gov.af,none
autodiscover.mail.gov.af,none
autodiscover.mcit.gov.af,none
autodiscover.mfpd.mof.gov.af,none
autodiscover.nrap.gov.af,none
autodiscover.nsc.gov.af,none
autodiscover.pcr.gov.af,none
autodiscover.red-mew.gov.af,none
autodiscover.sdgs.gov.af,none
autodiscover.tourism.gov.af,none
autodiscover.vpo.gov.af,none
autodiscover.weerdp-mrrd.gov.af,none
auwssc.gov.af,10 aspmx3.gglemail.com.; 1 aspmx.l.ggle.com.; 5 alt1.aspmx.l.ggle.com.; 5 alt2.aspmx.l.ggle.com.; 10 aspmx2.gglemail.com.
avank.mfa.gov.af,none
avkbl.mfa.gov.af,none
awda.gov.af,none
bamyan-dowa.gov.af,none
barakzi.com.arazi.gov.af,none
bcc.km.gov.af,none
box.mohe.gov.af,none
budgetmof.gov.af,none
cat.aop.gov.af,none
cbr.mof.gov.af,none
ceo.gov.af,none
check.ago.gov.af,none
cms.gov.af,none
cms.npa.gov.af,none
complaints-atra.gov.af,none
conf.fvp.gov.af,none
cp.andc.gov.af,none
cp.km.gov.af,none
cpanel.amc.gov.af,none
cpanel.andc.gov.af,none
cpanel.ansc.gov.af,none
cpanel.arazi.gov.af,none
cpanel.ard.gov.af,none
cpanel.aredp-mrrd.gov.af,none
cpanel.arg.gov.af,none
cpanel.argarchive.gov.af,none
cpanel.astras.gov.af,none
cpanel.awda.gov.af,none
cpanel.budgetmof.gov.af,none
cpanel.complaints-atra.gov.af,none
cpanel.cs.gov.af,none
cpanel.customs.mof.gov.af,none
cpanel.dailies.gov.af,none
cpanel.disabilityadvisor.gov.af,none
