subdomain,http_status
alafia.gouv.bj,"Could not resolve host: alafia.gouv.bj"
allogo.social.gouv.bj,"Could not resolve host: allogo.social.gouv.bj"
api.sanctionpublic.gouv.bj,"Could not resolve host: api.sanctionpublic.gouv.bj"
api.courrier.travail.gouv.bj,"Could not resolve host: api.courrier.travail.gouv.bj"
autodiscover.communication.gouv.bj,"Could not resolve host: autodiscover.communication.gouv.bj"
artisanat.gouv.bj,"Could not resolve host: artisanat.gouv.bj"
bai.gouv.bj,"Could not resolve host: bai.gouv.bj"
be-evisa-ng.gouv.bj,"Could not resolve host: be-evisa-ng.gouv.bj"
be-evisa.gouv.bj,"Could not resolve host: be-evisa.gouv.bj"
bip.plan.gouv.bj,"Could not resolve host: bip.plan.gouv.bj"
bo-evisa.gouv.bj,"Could not resolve host: bo-evisa.gouv.bj"
cagw-pki.gouv.bj,"Could not resolve host: cagw-pki.gouv.bj"
carrieres.travail.gouv.bj,"Could not resolve host: carrieres.travail.gouv.bj"
catis.gouv.bj,"Could not resolve host: catis.gouv.bj"
competencesfemmesbenin.social.gouv.bj,"Could not resolve host: competencesfemmesbenin.social.gouv.bj"
bo-evisa-ng.gouv.bj,"Could not resolve host: bo-evisa-ng.gouv.bj"
carriere.gouv.bj,"Could not resolve host: carriere.gouv.bj"
communication.gouv.bj,"Could not resolve host: communication.gouv.bj"
dialin.bai.gouv.bj,"Could not resolve host: dialin.bai.gouv.bj"
carrieres.gouv.bj,"Could not resolve host: carrieres.gouv.bj"
data.gouv.bj,"Could not resolve host: data.gouv.bj"
developpement.gouv.bj,"Could not resolve host: developpement.gouv.bj"
compendiumbj.social.gouv.bj,"Could not resolve host: compendiumbj.social.gouv.bj"
courrier.travail.gouv.bj,"Could not resolve host: courrier.travail.gouv.bj"
courrier.tourisme.gouv.bj,"Could not resolve host: courrier.tourisme.gouv.bj"
dev.gouv.bj,"Could not resolve host: dev.gouv.bj"
concourspublic.gouv.bj,"Could not resolve host: concourspublic.gouv.bj"
direction-energie.gouv.bj,"Could not resolve host: direction-energie.gouv.bj"
cooperation.enseignementsuperieur.gouv.bj,"Could not resolve host: cooperation.enseignementsuperieur.gouv.bj"
dsa.agriculture.gouv.bj,"Could not resolve host: dsa.agriculture.gouv.bj"
droitsreglementaires.gouv.bj,"Could not resolve host: droitsreglementaires.gouv.bj"
dashboard.ressources-eau.gouv.bj,"Could not resolve host: dashboard.ressources-eau.gouv.bj"
diplomatie.gouv.bj,"Could not resolve host: diplomatie.gouv.bj"
diplomatie2.gouv.bj,"Could not resolve host: diplomatie2.gouv.bj"
dpp.agriculture.gouv.bj,"Could not resolve host: dpp.agriculture.gouv.bj"
dev.data.gouv.bj,"Could not resolve host: dev.data.gouv.bj"
ecoordinationapi.gouv.bj,"Could not resolve host: ecoordinationapi.gouv.bj"
ecollecte-sante.gouv.bj,"Could not resolve host: ecollecte-sante.gouv.bj"
enseignementsuperieur.gouv.bj,"Could not resolve host: enseignementsuperieur.gouv.bj"
emploi.gouv.bj,"Could not resolve host: emploi.gouv.bj"
emigration.gouv.bj,"Could not resolve host: emigration.gouv.bj"
ecoordinationbase.gouv.bj,"Could not resolve host: ecoordinationbase.gouv.bj"
evisa-ng.gouv.bj,"Could not resolve host: evisa-ng.gouv.bj"
evenements.gouv.bj,"Could not resolve host: evenements.gouv.bj"
evisa.gouv.bj,"Could not resolve host: evisa.gouv.bj"
fndajsl.gouv.bj,"Could not resolve host: fndajsl.gouv.bj"
emploisante.gouv.bj,"Could not resolve host: emploisante.gouv.bj"
fichiernational.gouv.bj,"Could not resolve host: fichiernational.gouv.bj"
fac.gouv.bj,"Could not resolve host: fac.gouv.bj"
fondstourisme.gouv.bj,"Could not resolve host: fondstourisme.gouv.bj"
energie.gouv.bj,"Could not resolve host: energie.gouv.bj"
formation.gouv.bj,"Could not resolve host: formation.gouv.bj"
examens.enseignementsuperieur.gouv.bj,"Could not resolve host: examens.enseignementsuperieur.gouv.bj"
entreprise.gouv.bj,"Could not resolve host: entreprise.gouv.bj"
fonds.sports.gouv.bj,"Could not resolve host: fonds.sports.gouv.bj"
admin.sitetest.agriculture.gouv.bj,"SSL: no alternative certificate subject name matches target hostname 'admin.sitetest.agriculture.gouv.bj'"
