type,label,website,hostname,level
government_agency,Eastern Caribbean Central Bank,http://www.eccb-centralbank.org,eccb-centralbank.org,
ministry,Ministry of Foreign Affairs,http://www.foreign.gov.kn/,foreign.gov.kn,central
government_agency,Ministry of Foreign Affairs,http://www.foreign.gov.kn/,foreign.gov.kn,central
ministry,Ministry of Education,http://www.moeskn.org/,moeskn.org,central
government_agency,Ministry of Education,http://www.moeskn.org/,moeskn.org,central
government_agency,National Emergency Management Agency of Saint Kitts and Nevis,https://www.nema.kn/,nema.kn,
supreme_court,National Assembly,https://www.parliament.gov.kn/,parliament.gov.kn,central
parliament,National Assembly,https://www.parliament.gov.kn/,parliament.gov.kn,central
government_agency,Saint Kitts and Nevis Bureau of Standards,https://www.sknbs.org,sknbs.org,
government_agency,"Embassy of the Republic of China (Taiwan), Basseterre",http://www.taiwanembassy.org/kn_en/index.html,taiwanembassy.org,central
