hostname,score,sources,label,level
diputadosmisiones.gov.ar,8,wikidata;wikidata,Chamber of Deputies of Misiones,central-1
diputadossantafe.gov.ar,8,wikidata;wikidata,Chamber of Deputies of Santa Fe,central-1
hcdcorrientes.gov.ar,8,wikidata;wikidata;wikidata;wikidata,Chamber of Deputies of Corrientes | Q56316686,central-1
hcder.gov.ar,8,wikidata;wikidata,Chamber of Deputies of Entre Ríos,central-1
hcdiputados-ba.gov.ar,8,wikidata;wikidata,Buenos Aires Province Chamber of Deputies,central-1
hcdmza.gov.ar,8,wikidata;wikidata,Chamber of Deputies of Mendoza,central-1
legislaturaformosa.gov.ar,8,wikidata;wikidata,Formosa Chamber of Deputies,central-1
legislaturajujuy.gov.ar,8,wikidata;wikidata,Chamber of Deputies of Jujuy,central-1
legislaturamendoza.gov.ar,8,wikidata;wikidata,legislature of Mendoza,central-1
santafe.gov.ar,8,wikidata;wikidata;wikidata;wikidata;wikidata,"Santa Fe Provincial Police | Ministry of Security of the Province of Santa Fe | Q68720757 | Agencia Santafesina de Ciencia, Tecnología e Innovación | Archivo Provincial de la Memoria de Santa Fe",central-1
senado-ba.gov.ar,8,wikidata;wikidata,Senate of Buenos Aires Province,central-1
senado.sanluis.gov.ar,8,wikidata;wikidata,Senate of San Luis,central-1
senadoctes.gov.ar,8,wikidata;wikidata,Senate of Corrientes,central-1
web.legisrn.gov.ar,8,wikidata;wikidata,Legislature of Río Negro,central-1
mseg.gba.gov.ar,5,wikidata,Buenos Aires Province Ministry of Security,central-1
policia.chaco.gov.ar,5,wikidata,Chaco Police,central-1
policia.rionegro.gov.ar,5,wikidata,Río Negro Provincial Police,central-1
iugna.edu.ar,4,wikidata,Q60602739,university
iunma.edu.ar,4,wikidata,Q6156662,university
iupa.edu.ar,4,wikidata,Q128601859,university
iuse.edu.ar,4,wikidata,Q128601874,university
iusm.edu.ar,4,wikidata,Q128601864,university
mdp.edu.ar,4,wikidata,National University of Mar del Plata,university
uader.edu.ar,4,wikidata,Autonomous University of Entre Ríos,university
uba.ar,4,wikidata,University of Buenos Aires,university
udc.edu.ar,4,wikidata,University of Chubut,university
udelaciudad.edu.ar,4,wikidata,Q112751967,university
ulp.edu.ar,4,wikidata,University of La Punta,university
una.edu.ar,4,wikidata,National University of the Arts,university
unab.edu.ar,4,wikidata,Q39081287,university
unahur.edu.ar,4,wikidata,Universidad Nacional de Hurlingham,university
unaj.edu.ar,4,wikidata,Arturo Jauretche National University,university
unam.edu.ar,4,wikidata,National University of Misiones,university
unau.edu.ar,4,wikidata,Q39081285,university
unc.edu.ar,4,wikidata,National University of Córdoba,university
unca.edu.ar,4,wikidata,National University of Catamarca,university
uncaus.edu.ar,4,wikidata,National University of the Chaco Austral,university
uncoma.edu.ar,4,wikidata,Universidad Nacional del Comahue,university
uncuyo.edu.ar,4,wikidata,Universidad Nacional de Cuyo,university
undav.edu.ar,4,wikidata,National University of Avellaneda,university
undec.edu.ar,4,wikidata,National University of Chilecito,university
undef.edu.ar,4,wikidata,University of the National Defence,university
undelta.edu.ar,4,wikidata,Q128138261,university
uner.edu.ar,4,wikidata,National University of Entre Ríos,university
unf.edu.ar,4,wikidata,National University of Formosa,university
ungs.edu.ar,4,wikidata,National University of General Sarmiento,university
unicen.edu.ar,4,wikidata,National University of Central Buenos Aires,university
