subdomain,http_status
autodiscover.dgac.gob.gt,"Could not resolve host: autodiscover.dgac.gob.gt"
autodiscover.maga.gob.gt,"Could not resolve host: autodiscover.maga.gob.gt"
autodiscover.munimataquescuintla.gob.gt,"Could not resolve host: autodiscover.munimataquescuintla.gob.gt"
autodiscover.munisanandres.gob.gt,"Could not resolve host: autodiscover.munisanandres.gob.gt"
autodiscover.munisancristobaltoto.gob.gt,"Could not resolve host: autodiscover.munisancristobaltoto.gob.gt"
autodiscover.icta.gob.gt,"Failed to connect to autodiscover.icta.gob.gt port 443 after 110 ms: Could not connect to server"
autodiscover.munisanandresxecul.gob.gt,"Could not resolve host: autodiscover.munisanandresxecul.gob.gt"
autodiscover.munitiquisate.gob.gt,"Could not resolve host: autodiscover.munitiquisate.gob.gt"
autodiscover.muniteculutan.gob.gt,"Could not resolve host: autodiscover.muniteculutan.gob.gt"
ccmaa.gob.gt,"Could not resolve host: ccmaa.gob.gt"
autodiscover.sib2.gob.gt,"Could not resolve host: autodiscover.sib2.gob.gt"
biblioteca.sgp.gob.gt,"Could not resolve host: biblioteca.sgp.gob.gt"
ces.gob.gt,"Could not resolve host: ces.gob.gt"
caminosc.caminos.gob.gt,"Could not resolve host: caminosc.caminos.gob.gt"
calculo.mintrabajo.gob.gt,"Could not resolve host: calculo.mintrabajo.gob.gt"
coban.gob.gt,"Could not resolve host: coban.gob.gt"
cc.gob.gt,"403"
autodiscover.ucee.gob.gt,"Failed to connect to autodiscover.ucee.gob.gt port 443 after 82 ms: Could not connect to server"
contraloria.minfin.gob.gt,"Could not resolve host: contraloria.minfin.gob.gt"
autodiscover.munisanantonioilotenango.gob.gt,"Could not resolve host: autodiscover.munisanantonioilotenango.gob.gt"
almacen.sgp.gob.gt,"Could not resolve host: almacen.sgp.gob.gt"
alas.dgac.gob.gt,"Could not resolve host: alas.dgac.gob.gt"
cnb.mineduc.gob.gt,"Failed to connect to cnb.mineduc.gob.gt port 443 after 102 ms: Could not connect to server"
autodiscover.fodes.gob.gt,"Could not resolve host: autodiscover.fodes.gob.gt"
autodiscover.munidelascrucespeten.gob.gt,"Could not resolve host: autodiscover.munidelascrucespeten.gob.gt"
autodiscover.igm.gob.gt,"Could not resolve host: autodiscover.igm.gob.gt"
autodiscover.oj.gob.gt,"Could not resolve host: autodiscover.oj.gob.gt"
autodiscover.gobernacionsuchitepequez.gob.gt,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.gobernacionsuchitepequez.gob.gt'"
correo.sgp.gob.gt,"Could not resolve host: correo.sgp.gob.gt"
autodiscover.municanilla.gob.gt,"Could not resolve host: autodiscover.municanilla.gob.gt"
cpanel.ccmaa.gob.gt,"Could not resolve host: cpanel.ccmaa.gob.gt"
autodiscover.munifrayblascasas.gob.gt,"Could not resolve host: autodiscover.munifrayblascasas.gob.gt"
cpanel.cnap.gob.gt,"Could not resolve host: cpanel.cnap.gob.gt"
bis.mp.gob.gt,"Could not resolve host: bis.mp.gob.gt"
autodiscover.gobernacionzacapa.gob.gt,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.gobernacionzacapa.gob.gt'"
cpanel.copredeh.gob.gt,"Could not resolve host: cpanel.copredeh.gob.gt"
autodiscover.unaerc.gob.gt,"Could not resolve host: autodiscover.unaerc.gob.gt"
autodiscover.tumunixenacoj.gob.gt,"Could not resolve host: autodiscover.tumunixenacoj.gob.gt"
cpanel.cpd.gob.gt,"Could not resolve host: cpanel.cpd.gob.gt"
cpanel.fondetel.gob.gt,"Could not resolve host: cpanel.fondetel.gob.gt"
clshc01.oj.gob.gt,"Could not resolve host: clshc01.oj.gob.gt"
autodiscover.sgp.gob.gt,"Could not resolve host: autodiscover.sgp.gob.gt"
cpanel.fodes.gob.gt,"Could not resolve host: cpanel.fodes.gob.gt"
cpanel.dgac.gob.gt,"Could not resolve host: cpanel.dgac.gob.gt"
autodiscover.sib.gob.gt,"Failed to connect to autodiscover.sib.gob.gt port 443 after 232 ms: Could not connect to server"
cpanel.gobernacionbajaverapaz.gob.gt,"Could not resolve host: cpanel.gobernacionbajaverapaz.gob.gt"
autodiscover.munixela.gob.gt,"403"
capsanpedro.gob.gt,"Could not resolve host: capsanpedro.gob.gt"
capacitacion.ive.sib.gob.gt,"Could not resolve host: capacitacion.ive.sib.gob.gt"
cpanel.gobernaciontotonicapan.gob.gt,"Could not resolve host: cpanel.gobernaciontotonicapan.gob.gt"
cnap.gob.gt,"Could not resolve host: cnap.gob.gt"
cpanel.igm.gob.gt,"Could not resolve host: cpanel.igm.gob.gt"
cpanel.icta.gob.gt,"Could not resolve host: cpanel.icta.gob.gt"
bi.minfin.gob.gt,"403"
cpanel.municabanaszacapa.gob.gt,"Could not resolve host: cpanel.municabanaszacapa.gob.gt"
consultaexpedientes.minfin.gob.gt,"Could not resolve host: consultaexpedientes.minfin.gob.gt"
cpanel.mem.gob.gt,"Could not resolve host: cpanel.mem.gob.gt"
conservatorionacional.gob.gt,"Could not resolve host: conservatorionacional.gob.gt"
