subdomain,mx
117-cc.mohs.gov.sl,none
anticorruption.gov.sl,1 email.anticorruption.gov.sl.; 0 mail.anticorruption.gov.sl.
api.dashboard.education.gov.sl,none
api.educationdatahub.dsti.gov.sl,none
appointment-api-dev.dsti.gov.sl,none
appointment-api.dsti.gov.sl,none
appointment.dsti.gov.sl,none
assets.anticorruption.gov.sl,none
auditservice.gov.sl,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
autodiscover.anticorruption.gov.sl,0 mail.anticorruption.gov.sl.; 1 email.anticorruption.gov.sl.
autodiscover.auditservice.gov.sl,20 mx2.zoho.com.; 10 mx.zoho.com.; 50 mx3.zoho.com.
autodiscover.bac.gov.sl,none
autodiscover.csu.gov.sl,none
autodiscover.foreignaffairs.gov.sl,none
autodiscover.hrmo.gov.sl,none
autodiscover.jsco.gov.sl,none
autodiscover.maritime.gov.sl,none
autodiscover.mohsihpau.gov.sl,none
autodiscover.mswgca.gov.sl,none
autodiscover.mta.gov.sl,none
autodiscover.mwpa.gov.sl,none
autodiscover.ncpsl.gov.sl,none
autodiscover.nma.gov.sl,none
autodiscover.nsa.gov.sl,none
autodiscover.nys.gov.sl,none
autodiscover.opii-pppu.gov.sl,none
autodiscover.ppp.gov.sl,none
autodiscover.pprc.gov.sl,none
autodiscover.rmfa.gov.sl,none
autodiscover.salpost.gov.sl,none
autodiscover.slari.gov.sl,none
autodiscover.uadf.gov.sl,none
bac.gov.sl,none
beijing.foreignaffairs.gov.sl,none
bsl.gov.sl,0 smtp.secureserver.net.; 10 mailstore1.secureserver.net.
check.slrsa.gov.sl,none
client.redisl.education.gov.sl,none
commissionofinquiry.gov.sl,none
controlpanel.lrcsl.gov.sl,none
covid19.dsti.gov.sl,none
covid19.mic.gov.sl,none
cpanel.anticorruption.gov.sl,none
cpanel.bac.gov.sl,none
cpanel.csu.gov.sl,0 mail.csu.gov.sl.
cpanel.diasporaaffairs.gov.sl,none
cpanel.education.gov.sl,none
cpanel.fiu.gov.sl,none
cpanel.foreignaffairs.gov.sl,none
cpanel.health.gov.sl,none
cpanel.hrmo.gov.sl,none
cpanel.immigrationservices.gov.sl,none
