subdomain,http_status
adams.gov.am,200
admin.car.mia.gov.am,302
ai.gov.am,200
anti-corruption.gov.am,200
api-ac19.gov.am,Could not resolve host: api-ac19.gov.am
api-covid.gov.am,Connection timed out after 3001 milliseconds
api-stayhome.gov.am,Connection timed out after 3001 milliseconds
api.car.mia.gov.am,404
auction.mia.gov.am,302
autodiscover.ai.gov.am,400
benefits.hightech.gov.am,200
bulletin.moj.gov.am,200
cadastre-zz.gov.am,Could not resolve host: cadastre-zz.gov.am
car.mia.gov.am,302
cert.gov.am,400
cms-ogp.gov.am,Connection timed out after 3001 milliseconds
consular.mfa.gov.am,502
covid19.gov.am,Could not resolve host: covid19.gov.am
cpanel.ai.gov.am,200
cpcalendars.ai.gov.am,401
cpcontacts.ai.gov.am,401
cso.gov.am,Connection timed out after 3001 milliseconds
drive-echr.gov.am,Connection timed out after 3001 milliseconds
drive.gov.am,Connection timed out after 3001 milliseconds
e-gov.am,200
eid.e-gov.am,400
elearning.cso.gov.am,200
elearning.mta.gov.am,200
elections.mia.gov.am,200
en.gov.am,Could not resolve host: en.gov.am
env.gov.am,301
environment.gov.am,200
erepo.gov.am,Connection timed out after 3001 milliseconds
gov-zz.gov.am,Connection timed out after 3001 milliseconds
gov.am,Could not resolve host: gov.am
hartak.cso.gov.am,Could not resolve host: hartak.cso.gov.am
hightech.gov.am,400
mail-gw.gov.am,Connection timed out after 3001 milliseconds
mail.ai.gov.am,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure
mail.cso.gov.am,Connection timed out after 3001 milliseconds
mail.diaspora.gov.am,Could not resolve host: mail.diaspora.gov.am
mail.echr.gov.am,Connection timed out after 3000 milliseconds
mail.ecoinspect.gov.am,200
mail.eib.gov.am,Connection timed out after 3001 milliseconds
mail.gov.am,Connection timed out after 3000 milliseconds
mail.msib.gov.am,200
mail.mta.gov.am,200
mail.utfsib.gov.am,200
mail1.gov.am,Could not resolve host: mail1.gov.am
mia.gov.am,400
migration-zz.gov.am,Could not resolve host: migration-zz.gov.am
migration.mia.gov.am,200
minfin.gov.am,Could not resolve host: minfin.gov.am
minurban-zz.gov.am,Could not resolve host: minurban-zz.gov.am
mip-zz.gov.am,Could not resolve host: mip-zz.gov.am
moj.gov.am,200
mul-eec.gov.am,Could not resolve host: mul-eec.gov.am
