subdomain,mx
000.rooglub.gov.by,none
aor.gov.by,20 ms3.g-cloud.by.; 10 mg.g-cloud.by.
api.torgi.gov.by,none
archives.gov.by,20 ms6.g-cloud.by.; 10 mg.g-cloud.by.
autodiscover.aor.gov.by,none
autodiscover.archives.gov.by,none
autodiscover.berestovitsa.gov.by,none
autodiscover.beshenkovichi.vitebsk-region.gov.by,none
autodiscover.bks.gov.by,none
autodiscover.caa.gov.by,none
autodiscover.cherikov.gov.by,none
autodiscover.dokshitsy.vitebsk-region.gov.by,none
autodiscover.dyatlovo.gov.by,none
autodiscover.economy.gov.by,none
autodiscover.gki.gov.by,none
autodiscover.glusk.gov.by,none
autodiscover.gomel-fszn.gov.by,none
autodiscover.gomeloig.gov.by,none
autodiscover.gospromnadzor.gov.by,none
autodiscover.gosstandart.gov.by,none
autodiscover.grodno-region.gov.by,none
autodiscover.grodnorik.gov.by,none
autodiscover.ignminsk.gov.by,none
autodiscover.insv.mpt.gov.by,none
autodiscover.ivje.gov.by,none
autodiscover.kgb.gov.by,10 mx5.dc.beltelecom.by.
autodiscover.komtsz.gov.by,none
autodiscover.korelichi.gov.by,none
autodiscover.kostukovichi.gov.by,none
autodiscover.ktzszmoik.gov.by,none
autodiscover.kultura.gov.by,none
autodiscover.lepel.vitebsk-region.gov.by,none
autodiscover.map.grodno-region.gov.by,none
autodiscover.mas.gov.by,none
autodiscover.mininform.gov.by,none
autodiscover.mintrans.gov.by,none
autodiscover.mintrud.gov.by,none
autodiscover.mjkx.gov.by,none
autodiscover.mlh.gov.by,none
autodiscover.mlsp.gov.by,none
autodiscover.mogilev-rik.gov.by,none
autodiscover.mogjust.gov.by,none
autodiscover.mst.gov.by,none
autodiscover.oac.gov.by,none
autodiscover.oochechersk.gov.by,none
autodiscover.oshmiany.gov.by,none
autodiscover.osipovichi.gov.by,none
autodiscover.ostrovets.gov.by,none
autodiscover.priroda-vitebsk.gov.by,none
autodiscover.prutzsz.gov.by,none
autodiscover.rooglub.gov.by,none
autodiscover.rossony.vitebsk-region.gov.by,none
autodiscover.senno.vitebsk-region.gov.by,none
autodiscover.sharkovshchina.vitebsk-region.gov.by,none
autodiscover.shklov.gov.by,none
autodiscover.sk.gov.by,none
autodiscover.ushachi.vitebsk-region.gov.by,none
autodiscover.verkhnedvinsk.vitebsk-region.gov.by,none
autodiscover.vitebsk-region.gov.by,none
autodiscover.vitebsk.vitebsk-region.gov.by,none
autodiscover.vituzo.gov.by,none
autodiscover.zhitkovichi.gov.by,none
bankrot.gov.by,10 mail.bankrot.gov.by.
berestovitsa.gov.by,none
beshenkovichi.vitebsk-region.gov.by,none
bks.gov.by,none
bmotykaly.roobrest.gov.by,none
byten.rooivacevichi.gov.by,none
caa.gov.by,none
center-dm.rooglub.gov.by,none
centr.grodno-region.gov.by,20 ms8.g-cloud.by.; 10 mg.g-cloud.by.
cherikov.gov.by,none
chernavchicy.roobrest.gov.by,none
city-brest.gov.by,none
ckroir.roobrest.gov.by,none
cmsport.minsk.gov.by,none
corp.minsk.gov.by,none
cpanel.aor.gov.by,none
cpanel.archives.gov.by,none
cpanel.berestovitsa.gov.by,none
cpanel.beshenkovichi.vitebsk-region.gov.by,none
cpanel.bks.gov.by,none
cpanel.caa.gov.by,none
cpanel.cherikov.gov.by,none
cpanel.dokshitsy.vitebsk-region.gov.by,none
cpanel.dyatlovo.gov.by,none
cpanel.economy.gov.by,none
cpanel.gki.gov.by,none
cpanel.glusk.gov.by,none
cpanel.gomel-fszn.gov.by,none
cpanel.gomeloig.gov.by,none
cpanel.gospromnadzor.gov.by,none
cpanel.gosstandart.gov.by,none
cpanel.grodno-region.gov.by,none
cpanel.grodnorik.gov.by,none
cpanel.ignminsk.gov.by,none
cpanel.insv.mpt.gov.by,none
cpanel.ivje.gov.by,none
cpanel.just-minsk.gov.by,none
cpanel.kgb.gov.by,none
cpanel.komtsz.gov.by,none
cpanel.korelichi.gov.by,none
cpanel.kostukovichi.gov.by,none
cpanel.ktzszmoik.gov.by,none
cpanel.kultura.gov.by,none
cpanel.lepel.vitebsk-region.gov.by,none
cpanel.map.grodno-region.gov.by,none
cpanel.mas.gov.by,none
cpanel.mininform.gov.by,none
cpanel.minsk-fszn.gov.by,dig error
cpanel.mintrans.gov.by,none
cpanel.mintrud.gov.by,none
cpanel.mjkx.gov.by,none
cpanel.mlh.gov.by,none
cpanel.mlsp.gov.by,none
cpanel.mogilev-rik.gov.by,none
cpanel.mogjust.gov.by,none
cpanel.mshp.gov.by,none
cpanel.mst.gov.by,none
cpanel.oac.gov.by,none
cpanel.oochechersk.gov.by,none
cpanel.oshmiany.gov.by,none
cpanel.osipovichi.gov.by,none
cpanel.ostrovets.gov.by,none
cpanel.priroda-vitebsk.gov.by,none
cpanel.prutzsz.gov.by,none
cpanel.rooglub.gov.by,none
