field,text
country_name,"Democratic People's Republic of Korea"
government_type,"dictatorship, single-party communist state"
capital,"Pyongyang"
chief_of_state,"State Affairs Commission President KIM Jong Un (since 17 December 2011)"
head_of_government,"Supreme People's Assembly President CHOE Ryong Hae (since 11 April 2019)"
judicial_highest_courts,"Supreme Court or Central Court (consists of one judge and 2 ""People's Assessors"" or, for some cases, 3 judges)"
constitution_history,"previous 1948, 1972; latest adopted 1998 "
