hostname,score,sources,label,level
depedcalabarzon.ph,4,wikidata,Department of Education Regional Office IV-A,central-1
depedmimaroparegion.ph,4,wikidata,Department of Education Mimaropa Regional Office,central-1
depedncr.com.ph,4,wikidata,Department of Education National Capital Regional Office,central-1
depedroxi.ph,4,wikidata,Department of Education Regional Office XI,central-1
depedro9.info,3,wikidata,Department of Education Regional Office IX,central-1
depedroxii.org,3,wikidata,Department of Education Regional Office XII,central-1
citycouncilofmanila.com.ph,7,wikidata;wikidata,Manila City Council,local
nuevaecija.ph,7,wikidata;wikidata,Provincial Government of Nueva Ecija,local
sites.google.com,6,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Schools Division Office of Passi City | Schools Division Office of Romblon | Schools Division Office of Bago City | Schools Division Office of Eastern Samar | Schools Division Office of Legazpi City | Schools Division Office of Maasin City | Schools Division Office of Santiago City | Schools Division Office of Nueva Vizcaya | Schools Division Office of Oriental Mindoro | Schools Division Office of Taguig City and Pateros | Schools Division Office of Danao City | Schools Division Office of Catbalogan City | Schools Division Office of Gapan City | Schools Division Office of Sipalay City | Schools Division Office of Samar | Schools Division Office of Ifugao | Schools Division Office of Victorias City | Schools Division Office of City of San Fernando | Schools Division Office of Ormoc City | Schools Division Office of Davao del Sur,local
bulacandeped.com.ph,4,wikidata,Schools Division Office of Bulacan,local
deped-isabela.com.ph,4,wikidata,Schools Division Office of Isabela,local
deped-ne.net.ph,4,wikidata,Schools Division Office of Nueva Ecija,local
deped-sdocagayan.com.ph,4,wikidata,Schools Division Office of Cagayan,local
depedantique.ph,4,wikidata,Schools Division Office of Antique,local
depedaurora.ph,4,wikidata,Schools Division Office of Aurora,local
depedbacoorcity.ph,4,wikidata,Schools Division Office of Bacoor City,local
depedbaiscity.ph,4,wikidata,Schools Division Office of Bais City,local
depedbatanes.ph,4,wikidata,Schools Division Office of Batanes,local
depedbayawan.com.ph,4,wikidata,Schools Division Office of Bayawan City,local
depedbogocitygov.ph,4,wikidata,Schools Division Office of Bogo City,local
depedcalambacity.com.ph,4,wikidata,Schools Division Office of Calamba City,local
depedcamnorte.ph,4,wikidata,Schools Division Office of Camarines Norte,local
depedcapiz.ph,4,wikidata,Schools Division Office of Capiz,local
depedcavite.com.ph,4,wikidata,Schools Division Office of Cavite,local
depedcavitecity.ph,4,wikidata,Schools Division Office of Cavite City,local
depedcityofnagacebu.ph,4,wikidata,Schools Division Office of City of Naga,local
depeddavnor.ph,4,wikidata,Schools Division Office of Davao del Norte,local
depedguihulngan.ph,4,wikidata,Schools Division Office of Guihulngan City,local
depediloilo.ph,4,wikidata,Schools Division Office of Iloilo,local
depediriga.ph,4,wikidata,Schools Division Office of Iriga City,local
depedkalinga.ph,4,wikidata,Schools Division Office of Kalinga,local
depedlapulapu.net.ph,4,wikidata,Schools Division Office of Lapu-Lapu City,local
depedlaspinas.ph,4,wikidata,Schools Division Office of Las Piñas City,local
depedlipacity.com.ph,4,wikidata,Schools Division Office of Lipa City,local
depedmakati.ph,4,wikidata,Schools Division Office of Makati City,local
depedmalaboncity.ph,4,wikidata,Schools Division Office of Malabon City,local
depedmanila.ph,4,wikidata,Schools Division Office of Manila,local
depedmarikina.ph,4,wikidata,Schools Division Office of Marikina City,local
depedmasbate.ph,4,wikidata,Schools Division Office of Masbate,local
depednaga.ph,4,wikidata,Schools Division Office of Naga City,local
depednavotas.ph,4,wikidata,Schools Division Office of Navotas City,local
depedpalawan.com.ph,4,wikidata,Schools Division Office of Palawan,local
depedpang2.ph,4,wikidata,Schools Division Office II of Pangasinan,local
depedpasay.ph,4,wikidata,Schools Division Office of Pasay City,local
depedpasig.ph,4,wikidata,Schools Division Office of Pasig City,local
depedpuertoprincesa.ph,4,wikidata,Schools Division Office of Puerto Princesa City,local
depedqc.ph,4,wikidata,Schools Division Office of Quezon City,local
depedquezon.com.ph,4,wikidata,Schools Division Office of Quezon,local
depedrizal.ph,4,wikidata,Schools Division Office of Rizal,local
depedsanjuancity.ph,4,wikidata,Schools Division Office of San Juan City,local
depedsantarosa.ph,4,wikidata,Schools Division Office of Santa Rosa City,local
depedsorsogon.com.ph,4,wikidata,Schools Division Office of Sorsogon,local
depedtalisayr7.com.ph,4,wikidata,Schools Division Office of Talisay City,local
depedtanjay.ph,4,wikidata,Schools Division Office of Tanjay City,local
depedtarlac.com.ph,4,wikidata,Schools Division Office of Tarlac,local
depedzamboangacity.ph,4,wikidata,Schools Division Office of Zamboanga City,local
depedzamboangasibugay.ph,4,wikidata,Schools Division Office of Zamboanga Sibugay,local
m.depedcar.ph,4,wikidata,Schools Division Office of Mountain Province,local
mysubicbay.com.ph,4,wikidata,Subic Bay Metropolitan Authority,local
sdo-quirino.com.ph,4,wikidata,Schools Division Office of Quirino,local
sdocityofilagan.com.ph,4,wikidata,Schools Division Office of City of Ilagan,local
sdotayabascity.ph,4,wikidata,Schools Division Office of Tayabas City,local
