subdomain,parent_domain,http_status,mx
2014.hlurb.gov.ph,gov.ph,Could not resolve host: 2014.hlurb.gov.ph,none
8888.gov.ph,gov.ph,403,10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
agrihackathon.philrice.gov.ph,gov.ph,Could not resolve host: agrihackathon.philrice.gov.ph,none
akg.pnp.gov.ph,gov.ph,200,none
akma.asti.dost.gov.ph,gov.ph,Connection timed out after 3000 milliseconds,none
alegriacebu.gov.ph,gov.ph,Could not resolve host: alegriacebu.gov.ph,none
aleosan.gov.ph,gov.ph,301,10 mx.zoho.com.; 50 mx3.zoho.com.; 20 mx2.zoho.com.
alimodianwd.gov.ph,gov.ph,200,none
alimodianwd.miagaowaterdistrict.gov.ph,gov.ph,200,none
alubijidmisor.gov.ph,gov.ph,Could not resolve host: alubijidmisor.gov.ph,none
analytics.gov.ph,gov.ph,Could not resolve host: analytics.gov.ph,none
angelescitywd.gov.ph,gov.ph,200,none
antique.gov.ph,gov.ph,Resolving timed out after 3001 milliseconds,5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.
aparriwaterdistrict.gov.ph,gov.ph,TLS connect error: error:0A000126:SSL routines::unexpected eof while reading,none
apayao.gov.ph,gov.ph,200,none
api.dma-sandbox.apps.gov.ph,gov.ph,Resolving timed out after 3001 milliseconds,none
api.gov.ph,gov.ph,Resolving timed out after 3000 milliseconds,none
api.irsis.bir.gov.ph,gov.ph,Resolving timed out after 3001 milliseconds,none
apps.dpwh.gov.ph,gov.ph,403,none
apps.ho.peza.gov.ph,gov.ph,SSL: no alternative certificate subject name matches target hostname 'apps.ho.peza.gov.ph',none
archives.daet.gov.ph,gov.ph,Could not resolve host: archives.daet.gov.ph,none
aringay.gov.ph,gov.ph,Resolving timed out after 3000 milliseconds,none
armis.gov.ph,gov.ph,Could not resolve host: armis.gov.ph,none
armm.gov.ph,gov.ph,Could not resolve host: armm.gov.ph,none
armmgov.ph,gov.ph,Could not resolve host: armmgov.ph,none
assets.asti.dost.gov.ph,gov.ph,Connection timed out after 3002 milliseconds,none
asturiascebu.gov.ph,gov.ph,200,none
asunciondavnor.gov.ph,gov.ph,Could not resolve host: asunciondavnor.gov.ph,none
autodiscover.alegriacebu.gov.ph,gov.ph,Could not resolve host: autodiscover.alegriacebu.gov.ph,none
autodiscover.antique.gov.ph,gov.ph,Could not resolve host: autodiscover.antique.gov.ph,none
autodiscover.asturiascebu.gov.ph,gov.ph,SSL: no alternative certificate subject name matches target hostname 'autodiscover.asturiascebu.gov.ph',none
autodiscover.asunciondavnor.gov.ph,gov.ph,Could not resolve host: autodiscover.asunciondavnor.gov.ph,none
autodiscover.baganga.gov.ph,gov.ph,Could not resolve host: autodiscover.baganga.gov.ph,none
autodiscover.balambancebu.gov.ph,gov.ph,SSL: no alternative certificate subject name matches target hostname 'autodiscover.balambancebu.gov.ph',none
autodiscover.blog.mlang.gov.ph,gov.ph,Resolving timed out after 3000 milliseconds,none
autodiscover.braulioedujali.gov.ph,gov.ph,400,none
autodiscover.cagwait.gov.ph,gov.ph,Could not resolve host: autodiscover.cagwait.gov.ph,none
autodiscover.cardonarizal.gov.ph,gov.ph,400,none
autodiscover.ckwd.gov.ph,gov.ph,SSL: no alternative certificate subject name matches target hostname 'autodiscover.ckwd.gov.ph',none
