subdomain,mx
academy.fireservice.gov.bb,none
access.barbados.gov.bb,none
access.customs.gov.bb,none
access.ta.gov.bb,none
accreditation.gisbarbados.gov.bb,none
activesync.private.ta.gov.bb,none
adminportalpreview.bra.gov.bb,none
aeoiportal.bra.gov.bb,none
agriculture.gov.bb,5 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
alerts.cloud.gov.bb,none
alerts.gisbarbados.gov.bb,none
alertsios.gisbarbados.gov.bb,none
api.ezpaylite.cloud.gov.bb,none
api.shape.gov.bb,none
archive.nccbarbados.gov.bb,none
asycuda.customs.gov.bb,none
autodiscover.accreditation.gisbarbados.gov.bb,none
autodiscover.barbados.gov.bb,none
autodiscover.barstats.gov.bb,none
autodiscover.basis.gov.bb,none
autodiscover.bigmail.gov.bb,none
autodiscover.bwa.gov.bb,none
autodiscover.cabinetoffice.gov.bb,none
autodiscover.commerce.gov.bb,none
autodiscover.energy.gov.bb,none
autodiscover.foreign.gov.bb,none
autodiscover.internationalbusiness.gov.bb,none
autodiscover.mcs.gov.bb,none
autodiscover.mha.gov.bb,none
autodiscover.ncst.gov.bb,none
autodiscover.oag.gov.bb,none
autodiscover.pad.gov.bb,none
autodiscover.pmo.gov.bb,none
autodiscover.private.ta.gov.bb,none
autodiscover.qeh.gov.bb,none
autodiscover.reform.gov.bb,none
autodiscover.ta.gov.bb,none
autodiscover.tourism.gov.bb,none
av.barbados.gov.bb,none
azure.bwa.gov.bb,none
bac.gov.bb,0 bac-gov-bb.mail.protection.outlook.com.
bao.gov.bb,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
barbados.gov.bb,none
barbadosfiu.gov.bb,none
barbadoslawcourts.gov.bb,0 mx1.mailchannels.net.; 0 mx2.mailchannels.net.
barbadosnetwork.foreign.gov.bb,none
barstats.gov.bb,none
basis.gov.bb,none
bbtld.telecoms.gov.bb,none
bdsfinance.gov.bb,none
be.shape.gov.bb,none
ben.gov.bb,none
benapp.gov.bb,10 mx01.ionos.com.; 10 mx00.ionos.com.
bginis.gov.bb,none
bimsafe.gov.bb,10 mx00.ionos.com.; 10 mx01.ionos.com.
bimshield.gov.bb,none
biodiversity.gov.bb,1 _dc-mx.a67b4f8f2050.biodiversity.gov.bb.
bla.gov.bb,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
blrsearch.gov.bb,none
bps.gov.bb,none
bra.gov.bb,none
bvtb.gov.bb,10 mx2-us1.ppe-hosted.com.; 10 mx1-us1.ppe-hosted.com.
bwa.gov.bb,none
byac.gov.bb,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
cabinetoffice.gov.bb,10 mxa-002cae01.gslb.pphosted.com.; 10 mxb-002cae01.gslb.pphosted.com.
caipo.gov.bb,none
cdn.gisbarbados.gov.bb,none
cdn.nccbarbados.gov.bb,none
cellmail.qeh.gov.bb,none
childcareboard.gov.bb,none
click.fsc.gov.bb,none
cloud.gov.bb,none
comdev.gov.bb,none
commerce.gov.bb,none
controlpanel.cloud.gov.bb,none
cpanel.accreditation.gisbarbados.gov.bb,none
cpanel.barbadosfiu.gov.bb,none
cpanel.barstats.gov.bb,none
cpanel.basis.gov.bb,none
cpanel.cabinetoffice.gov.bb,none
cpanel.caipo.gov.bb,none
cpanel.commerce.gov.bb,none
cpanel.energy.gov.bb,none
cpanel.ftc.gov.bb,none
cpanel.gisbarbados.gov.bb,none
cpanel.internationalbusiness.gov.bb,none
cpanel.liquorlicense.gov.bb,none
cpanel.mcs.gov.bb,none
cpanel.ncst.gov.bb,none
cpanel.pad.gov.bb,none
cpanel.pmo.gov.bb,none
cpanel.reform.gov.bb,none
cpanel.tourism.gov.bb,none
cpanel.training.fireservice.gov.bb,none
cpcalendars.accreditation.gisbarbados.gov.bb,none
cpcalendars.barbadosfiu.gov.bb,none
cpcalendars.caipo.gov.bb,none
cpcalendars.energy.gov.bb,none
cpcalendars.internationalbusiness.gov.bb,none
cpcalendars.pmo.gov.bb,none
cpcalendars.training.fireservice.gov.bb,none
cpcontacts.accreditation.gisbarbados.gov.bb,none
cpcontacts.barbadosfiu.gov.bb,none
cpcontacts.caipo.gov.bb,none
cpcontacts.energy.gov.bb,none
cpcontacts.internationalbusiness.gov.bb,none
cpcontacts.pmo.gov.bb,none
cpcontacts.training.fireservice.gov.bb,none
criminaljustice.gov.bb,none
da.stats.gov.bb,none
data.energy.gov.bb,none
dem.gov.bb,none
demo.barbadosfiu.gov.bb,none
demo.internationalbusiness.gov.bb,none
demo.stats.gov.bb,none
dev.ezpay.gov.bb,none
dialin.barbados.gov.bb,none
directory.barbados.gov.bb,none
ee.health.gov.bb,none
ee.stats.gov.bb,none
electoral.barbados.gov.bb,none
emanager.townplanning.gov.bb,none
energy.gov.bb,none
eplanning.planning.gov.bb,none
eplanning.townplanning.gov.bb,none
eportal.planning.gov.bb,none
eportal.townplanning.gov.bb,none
eservices.gov.bb,none
ess.gov.bb,none
esw.gov.bb,none
etax.bra.gov.bb,none
etax.ird.gov.bb,none
evetas.customs.gov.bb,none
ezpay.gov.bb,none
fireservice.gov.bb,none
fiuconnect.gov.bb,none
foreign.gov.bb,0 foreign-gov-bb.mail.protection.outlook.com.
forms.gov.bb,none
fsc.gov.bb,none
ftc.gov.bb,0 mail.ftc.gov.bb.
ftp.bwa.gov.bb,none
gisbarbados.gov.bb,none
gitlab-registry.cloud.gov.bb,none
gitlab.cloud.gov.bb,none
gob-rtc.barbados.gov.bb,none
gob1001.gob.gov.bb,none
gov.bb,none
governmentprintery.gov.bb,none
helpdesk.shape.gov.bb,none
heritagebarbados.gov.bb,none
hotline.shape.gov.bb,none
hub.gov.bb,none
i2.nccbarbados.gov.bb,none
id.gov.bb,none
immigration.gov.bb,none
internationalbusiness.gov.bb,none
ipv6.barbadosfiu.gov.bb,none
kc.health.gov.bb,none
kc.stats.gov.bb,none
kf.health.gov.bb,none
kiosk.bwa.gov.bb,none
labour.gov.bb,none
landsandsurveys.gov.bb,none
lat.gov.bb,none
legacy.barbados.gov.bb,none
library.gov.bb,none
liquorlicense.gov.bb,none
logs.cloud.gov.bb,none
mail.accreditation.gisbarbados.gov.bb,none
mail.barbados.gov.bb,none
mail.barbadosfiu.gov.bb,none
mail.barstats.gov.bb,none
mail.basis.gov.bb,none
mail.bwa.gov.bb,none
mail.cabinetoffice.gov.bb,none
mail.caipo.gov.bb,none
mail.commerce.gov.bb,none
mail.foreign.gov.bb,none
mail.ftc.gov.bb,none
