qid,label
Q19843788,Casablanca-Settat
Q19950954,Drâa-Tafilalet
Q19951027,Fès-Meknès
Q19951051,Guelmim-Oued Noun
Q19951088,Laâyoune-Sakia El Hamra
Q19951125,Marrakesh-Safi
Q19951239,Rabat-Salé-Kénitra
Q19951300,Tangier-Tetouan-Al Hoceima
Q19953016,Béni Mellal-Khénifra
Q20652586,Souss-Massa
Q21235104,Dakhla-Oued Ed-Dahab
Q23048167,Oriental
