qid,label
Q176,Quebec
Q1904,Ontario
Q1948,Manitoba
Q1951,Alberta
Q1952,Nova Scotia
Q1965,New Brunswick
Q1973,British Columbia
Q1978,Prince Edward Island
Q1989,Saskatchewan
Q2003,Newfoundland and Labrador
Q2007,Northwest Territories
Q2009,Yukon
Q2023,Nunavut
