hostname,score,sources,label,level
facebook.com,6,wikidata;wikidata,departmental board of Misiones,central-1
una.py,4,wikidata,Universidad Nacional de Asunción,university
unamis.edu.py,4,wikidata,Q131857856,university
unc.edu.py,4,wikidata,Universidad Nacional de Concepción,university
unca.edu.py,4,wikidata,Universidad Nacional De Caaguazú,university
une.edu.py,4,wikidata,Universidad Nacional del Este,university
uni.edu.py,4,wikidata,Universidad Nacional de Itapúa,university
unican.edu.py,4,wikidata,Universidad Nacional de Canindeyú,university
unp.edu.py,4,wikidata,Universidad Nacional de Pilar,university
unves.edu.py,4,wikidata,Q65246420,university
