field,text
country_name,"none"
government_type,"semi-presidential republic"
capital,"Ulaanbaatar"
chief_of_state,"President Ukhnaagiin KHURELSUKH (since 25 June 2021)"
head_of_government,"Prime Minister Gombojavyn ZANDANSHATAR (since 13 June 2025)"
judicial_highest_courts,"Supreme Court (consists of the Chief Justice and 24 judges organized into civil, criminal, and administrative chambers); Constitutional Court or Tsets (consists of the chairman and 8 members)"
constitution_history,"several previous; latest adopted 13 January 1992, effective 12 February 1992"
