field,text
country_name,"Kingdom of Bhutan"
government_type,"constitutional monarchy"
capital,"Thimphu"
chief_of_state,"King Jigme Khesar Namgyel WANGCHUCK (since 14 December 2006)"
head_of_government,"Prime Minister Tshering TOBGAY (since 28 January 2024)"
judicial_highest_courts,"Supreme Court (consists of the chief justice and 4 associate justices)"
constitution_history,"previous governing documents were various royal decrees; first constitution drafted November 2001 to March 2005, ratified 18 July 2008"
