subdomain,parent_domain,http_status,mx
anp-stp.gov.st,gov.st,200,0 anp-stp.gov.st.
api-development.sis2apd.gov.st,gov.st,Could not resolve host: api-development.sis2apd.gov.st,none
api-dmr-inss.gov.st,gov.st,404,none
api-staging.sis2apd.gov.st,gov.st,Could not resolve host: api-staging.sis2apd.gov.st,none
api.contribuinte.mf.gov.st,gov.st,SSL: no alternative certificate subject name matches target hostname 'api.contribuinte.mf.gov.st',none
api.declaracao.mf.gov.st,gov.st,401,none
api.efactura.mf.gov.st,gov.st,401,none
api.gateway.mf.gov.st,gov.st,404,
api.homolog.declaracao-rendimento.mf.gov.st,gov.st,404,none
api.homolog.declaracao.mf.gov.st,gov.st,401,none
api.homolog.public.efactura.mf.gov.st,gov.st,404,
api.public.di.mf.gov.st,gov.st,SSL: no alternative certificate subject name matches target hostname 'api.public.di.mf.gov.st',none
api.public.efactura.mf.gov.st,gov.st,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
api.sis2apd.gov.st,gov.st,Could not resolve host: api.sis2apd.gov.st,none
api.sit.mf.gov.st,gov.st,200,none
app-kilalanucha.gov.st,gov.st,404,none
app-nguenon.gov.st,gov.st,404,none
app.sit.mf.gov.st,gov.st,curl: (6) Could not resolve host: app.sit.mf.gov.st,none
auth-dmr-inss.gov.st,gov.st,302,none
autodiscover.anp-stp.gov.st,gov.st,400,none
autodiscover.igf.gov.st,gov.st,Could not resolve host: autodiscover.igf.gov.st,none
bibliotecanacional.gov.st,gov.st,301,none
cip.gov.st,gov.st,200,none
cir.gov.st,gov.st,200,10 mx10.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.
cnmc.gov.st,gov.st,301,30 a2.spambusters.email.; 20 n1.spambusters.email.; 10 a1.spambusters.email.
colabora.mecc.gov.st,gov.st,Could not resolve host: colabora.mecc.gov.st,none
conta-corrente.mf.gov.st,gov.st,502,none
covid.ms.gov.st,gov.st,Could not resolve host: covid.ms.gov.st,none
cpanel.anp-stp.gov.st,gov.st,200,none
cpanel.cnmc.gov.st,gov.st,200,none
cpanel.embaixadastpcv.gov.st,gov.st,200,none
cpanel.igf.gov.st,gov.st,Could not resolve host: cpanel.igf.gov.st,none
cpcalendars.anp-stp.gov.st,gov.st,401,none
cpcalendars.cnmc.gov.st,gov.st,401,none
cpcalendars.embaixadastpcv.gov.st,gov.st,401,none
cpcalendars.igf.gov.st,gov.st,Could not resolve host: cpcalendars.igf.gov.st,none
cpcontacts.anp-stp.gov.st,gov.st,401,none
cpcontacts.cnmc.gov.st,gov.st,401,none
cpcontacts.embaixadastpcv.gov.st,gov.st,401,none
cpcontacts.igf.gov.st,gov.st,Could not resolve host: cpcontacts.igf.gov.st,none
desc.gov.st,gov.st,SSL certificate problem: certificate has expired,0 mail.desc.gov.st.
dev-protecaosocial.gov.st,gov.st,302,none
dev.sigesa.gov.st,gov.st,Could not resolve host: dev.sigesa.gov.st,none
development.sis2apd.gov.st,gov.st,Could not resolve host: development.sis2apd.gov.st,none
dgaac.gov.st,gov.st,Could not resolve host: dgaac.gov.st,none
dgsprs.gov.st,gov.st,200,10 mx10.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.
dhis2.gov.st,gov.st,200,none
dhis2.ms.gov.st,gov.st,Connection timed out after 3000 milliseconds,none
dpescas.gov.st,gov.st,Could not resolve host: dpescas.gov.st,none
dpssf.gov.st,gov.st,200,30 mx30.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.
dre.gov.st,gov.st,SSL certificate problem: certificate has expired,none
