subdomain,http_status
admin.cne.go.cr,"Could not resolve host: admin.cne.go.cr"
autodiscover.911.go.cr,"Failed to connect to autodiscover.911.go.cr port 443 after 84 ms: Could not connect to server"
autodiscover.ctp.go.cr,"Failed to connect to autodiscover.ctp.go.cr port 443 after 88 ms: Could not connect to server"
autodiscover.munialajuela.go.cr,"Failed to connect to autodiscover.munialajuela.go.cr port 443 after 76 ms: Could not connect to server"
av.aya.go.cr,"Could not resolve host: av.aya.go.cr"
autodiscover.ict.go.cr,"Failed to connect to autodiscover.ict.go.cr port 443 after 127 ms: Could not connect to server"
autodiscover.meic.go.cr,"Failed to connect to autodiscover.meic.go.cr port 443 after 129 ms: Could not connect to server"
admin.senasa.go.cr,"Could not resolve host: admin.senasa.go.cr"
aya-vsrv-mbxb.intranet.aya.go.cr,"Could not resolve host: aya-vsrv-mbxb.intranet.aya.go.cr"
apps.conavi.go.cr,"Could not resolve host: apps.conavi.go.cr"
appt.conavi.go.cr,"Could not resolve host: appt.conavi.go.cr"
autodiscover.comex.go.cr,"Failed to connect to autodiscover.comex.go.cr port 443 after 189 ms: Could not connect to server"
cenarec.go.cr,"Could not resolve host: cenarec.go.cr"
apps.comex.go.cr,"Could not resolve host: apps.comex.go.cr"
autodiscover.fonafifo.go.cr,"Failed to connect to autodiscover.fonafifo.go.cr port 443 after 201 ms: Could not connect to server"
agf.presidencia.go.cr,"Could not resolve host: agf.presidencia.go.cr"
antispam.meic.go.cr,"Could not resolve host: antispam.meic.go.cr"
aya-vsrv-mbxa.intranet.aya.go.cr,"Could not resolve host: aya-vsrv-mbxa.intranet.aya.go.cr"
autodiscover.ifam.go.cr,"Failed to connect to autodiscover.ifam.go.cr port 443 after 243 ms: Could not connect to server"
autodiscover.recope.go.cr,"Could not resolve host: autodiscover.recope.go.cr"
audiovideo.recope.go.cr,"Could not resolve host: audiovideo.recope.go.cr"
av.hacienda.go.cr,"Could not resolve host: av.hacienda.go.cr"
autodiscover.correos.go.cr,"Failed to connect to autodiscover.correos.go.cr port 443 after 260 ms: Could not connect to server"
apps.jps.go.cr,"403"
autodiscover.net.incop.go.cr,"Could not resolve host: autodiscover.net.incop.go.cr"
av.senasa.go.cr,"Could not resolve host: av.senasa.go.cr"
aya-vsrv-cas2.intranet.aya.go.cr,"Could not resolve host: aya-vsrv-cas2.intranet.aya.go.cr"
autodiscover.sfe.go.cr,"Failed to connect to autodiscover.sfe.go.cr port 443 after 250 ms: Could not connect to server"
autodiscover.sinirube.go.cr,"Failed to connect to autodiscover.sinirube.go.cr port 443 after 250 ms: Could not connect to server"
aya-vsrv-cas1.intranet.aya.go.cr,"Could not resolve host: aya-vsrv-cas1.intranet.aya.go.cr"
cgr.go.cr,"Could not resolve host: cgr.go.cr"
callcenter1311.go.cr,"Could not resolve host: callcenter1311.go.cr"
belen.go.cr,"Could not resolve host: belen.go.cr"
cgrw01.cgr.go.cr,"Could not resolve host: cgrw01.cgr.go.cr"
autodiscover.senasa.go.cr,"Failed to connect to autodiscover.senasa.go.cr port 443 after 294 ms: Could not connect to server"
autodiscover.flores.go.cr,"Failed to connect to autodiscover.flores.go.cr port 443 after 319 ms: Could not connect to server"
access.recope.go.cr,"Could not resolve host: access.recope.go.cr"
cne.go.cr,"403"
boruka1.ida.go.cr,"Could not resolve host: boruka1.ida.go.cr"
activesync.recope.go.cr,"Could not resolve host: activesync.recope.go.cr"
autodiscover.costaricapropone.go.cr,"400"
conamaj.go.cr,"Could not resolve host: conamaj.go.cr"
celac2015.go.cr,"Could not resolve host: celac2015.go.cr"
comitedeportes.municanas.go.cr,"Could not resolve host: comitedeportes.municanas.go.cr"
consulta.tse.go.cr,"Could not resolve host: consulta.tse.go.cr"
conapam.go.cr,"Could not resolve host: conapam.go.cr"
cnp.go.cr,"403"
comprobanteselectronicos.go.cr,"Could not resolve host: comprobanteselectronicos.go.cr"
consultaindigena.go.cr,"Could not resolve host: consultaindigena.go.cr"
autodiscover.ice.go.cr,"Could not resolve host: autodiscover.ice.go.cr"
connections.conavi.go.cr,"Could not resolve host: connections.conavi.go.cr"
controlprevio.meic.go.cr,"Could not resolve host: controlprevio.meic.go.cr"
codexdigital.meic.go.cr,"Could not resolve host: codexdigital.meic.go.cr"
correo.ctp.go.cr,"Could not resolve host: correo.ctp.go.cr"
autodiscover.munialajuelita.go.cr,"Failed to connect to autodiscover.munialajuelita.go.cr port 443 after 376 ms: Could not connect to server"
correo.ida.go.cr,"Could not resolve host: correo.ida.go.cr"
apps01n.ministeriodesalud.go.cr,"200"
cdn.cuentasatelitecultura.go.cr,"Could not resolve host: cdn.cuentasatelitecultura.go.cr"
catalogo.tramites.go.cr,"Could not resolve host: catalogo.tramites.go.cr"
autodiscover.micit.go.cr,"Could not resolve host: autodiscover.micit.go.cr"
clais.heredia.go.cr,"Could not resolve host: clais.heredia.go.cr"
autodiscover.netcor.correos.go.cr,"Could not resolve host: autodiscover.netcor.correos.go.cr"
correo.conavi.go.cr,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
babilonia.ifam.go.cr,"Could not resolve host: babilonia.ifam.go.cr"
asamblea.go.cr,"SSL certificate problem: unable to get local issuer certificate"
correo.cgr.go.cr,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
correo.munialajuela.go.cr,"Could not resolve host: correo.munialajuela.go.cr"
autodiscover.rnp.go.cr,"Failed to connect to autodiscover.rnp.go.cr port 443 after 428 ms: Could not connect to server"
cnfl.go.cr,"Could not resolve host: cnfl.go.cr"
correointerno.aya.go.cr,"Could not resolve host: correointerno.aya.go.cr"
autodiscover.munileco.go.cr,"Could not resolve host: autodiscover.munileco.go.cr"
cpanel.atenasmuni.go.cr,"Could not resolve host: cpanel.atenasmuni.go.cr"
correo.jps.go.cr,"403"
