subdomain,mx
100yilyy.gov.tr,none
182.gov.tr,none
19mayismuftulugu.gov.tr,none
2.trbism.gov.tr,none
29mayishastanesi.gov.tr,dig error
360kutahya.gov.tr,none
8iletim.gov.tr,none
ab.gov.tr,5 mail2.ab.gov.tr.; 5 mail.ab.gov.tr.
abana-bld.gov.tr,none
abegp.gov.tr,10 mail.ua.gov.tr.
abmaliye.gov.tr,none
abt.gov.tr,none
access.sislietfal.gov.tr,none
acil.saglik.gov.tr,none
adaklimuftulugu.gov.tr,none
adana-aski.gov.tr,10 mail.adana-aski.gov.tr.
adana-meb.gov.tr,none
adanadh.gov.tr,none
adanasodes.gov.tr,none
adapazarimuftulugu.gov.tr,none
adapazarisydv.gov.tr,none
adf.denizcilik.gov.tr,none
adiyamanmuftulugu.gov.tr,none
adres.nvi.gov.tr,none
aep.gov.tr,none
afad.gov.tr,10 t1s1.afad.gov.tr.
afetacil.gov.tr,dig error
afyonafad.gov.tr,none
afyonatiksubirligi.gov.tr,1000 mx-in01b.natrohost.com.; 1 mx-in01.natrohost.com.
afyonkarahisarkadastro.gov.tr,none
afyonvagonbakim.gov.tr,none
agri.serka.gov.tr,none
agridefterdarligi.gov.tr,none
agrihsm.gov.tr,none
agriihale.gov.tr,none
agritarim.gov.tr,none
ahika.gov.tr,0 ahika-gov-tr.mail.protection.outlook.com.
aile.gov.tr,none
ailehekimligirandevu.gov.tr,none
akademi.tarsim.gov.tr,none
akcakoca.gov.tr,10 posta.muhtar.gov.tr.
akincilarmuftulugu.gov.tr,none
akpinarmuf.gov.tr,none
aksaraysodes.gov.tr,none
aksehir-muftulugu.gov.tr,none
aksehirmuftulugu.gov.tr,none
aksumuftulugu.gov.tr,none
akyakamuftulugu.gov.tr,none
alanyamuftulugu.gov.tr,none
alo182.gov.tr,none
alparslan.gov.tr,none
alparslanmuhtarligi.gov.tr,none
analiz.kap.gov.tr,none
analiz2.kap.gov.tr,none
anamurdevlethastanesi.gov.tr,none
ankara.gov.tr,none
ankaravaliligi.gov.tr,dig error
ankarayatirim.gov.tr,none
annevebebek.gov.tr,none
ant-vdb.gov.tr,none
antalya.gov.tr,none
antalyaafetacil.gov.tr,none
antalyaaksumuftulugu.gov.tr,none
antalyasenfoni.gov.tr,0 _dc-mx.e69574839aa7.antalyasenfoni.gov.tr.
aoc.gov.tr,none
api.eba.gov.tr,none
api.kap.gov.tr,none
api2.kap.gov.tr,none
app.beyoglubirlik.gov.tr,none
arbis.tubitak.gov.tr,none
ardahan.serka.gov.tr,none
arifiyehem.gov.tr,none
arpacaymuftulugu.gov.tr,none
arsindh.gov.tr,none
artvingonulelcileri.gov.tr,none
artvinkadastro.gov.tr,none
asirehberi.thsk.gov.tr,none
aski.gov.tr,10 mail.aski.gov.tr.
assbrmaile.gov.tr,none
atabeymuftulugu.gov.tr,none
atakummuftulugu.gov.tr,none
atasehirhem.gov.tr,none
ataturkasm.gov.tr,none
ataturkhavalimani.gov.tr,none
atb.gov.tr,none
