subdomain,parent_domain,http_status
autodiscover.bashkiafushearrez.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.bashkiafushearrez.gov.al'"
autodiscover.bashkiahas.gov.al,gov.al,"Could not resolve host: autodiscover.bashkiahas.gov.al"
autodiscover.bashkiakelcyre.gov.al,gov.al,"Could not resolve host: autodiscover.bashkiakelcyre.gov.al"
autodiscover.bashkiaklos.gov.al,gov.al,"Could not resolve host: autodiscover.bashkiaklos.gov.al"
autodiscover.bashkiakonispol.gov.al,gov.al,"Could not resolve host: autodiscover.bashkiakonispol.gov.al"
autodiscover.bashkiakorce.gov.al,gov.al,"Failed to connect to autodiscover.bashkiakorce.gov.al port 443 after 164 ms: Could not connect to server"
autodiscover.bashkialibohove.gov.al,gov.al,"Failed to connect to autodiscover.bashkialibohove.gov.al port 443 after 216 ms: Could not connect to server"
autodiscover.bashkialibrazhd.gov.al,gov.al,"400"
autodiscover.bashkiamalesiemadhe.gov.al,gov.al,"406"
autodiscover.bashkiapatos.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.bashkiapatos.gov.al'"
autodiscover.bashkiaprrenjas.gov.al,gov.al,"Could not resolve host: autodiscover.bashkiaprrenjas.gov.al"
autodiscover.bashkiapuke.gov.al,gov.al,"400"
autodiscover.bashkiapustec.gov.al,gov.al,"400"
autodiscover.bashkiaroskovec.gov.al,gov.al,"Failed to connect to autodiscover.bashkiaroskovec.gov.al port 443 after 580 ms: Could not connect to server"
autodiscover.bashkiaskrapar.gov.al,gov.al,"400"
autodiscover.dhkn.gov.al,gov.al,"400"
autodiscover.dpm.gov.al,gov.al,"Failed to connect to autodiscover.dpm.gov.al port 443 after 215 ms: Could not connect to server"
autodiscover.dpttv.gov.al,gov.al,"Could not resolve host: autodiscover.dpttv.gov.al"
autodiscover.drshdurres.gov.al,gov.al,"Resolving timed out after 3000 milliseconds"
autodiscover.drshkukes.gov.al,gov.al,"Could not resolve host: autodiscover.drshkukes.gov.al"
autodiscover.dshtd.gov.al,gov.al,"Could not resolve host: autodiscover.dshtd.gov.al"
autodiscover.instat.gov.al,gov.al,"Failed to connect to autodiscover.instat.gov.al port 443 after 139 ms: Could not connect to server"
autodiscover.iqt.gov.al,gov.al,"Resolving timed out after 3000 milliseconds"
autodiscover.ishp.gov.al,gov.al,"Failed to connect to autodiscover.ishp.gov.al port 443 after 344 ms: Could not connect to server"
autodiscover.iskk.gov.al,gov.al,"400"
autodiscover.issh.gov.al,gov.al,"Failed to connect to autodiscover.issh.gov.al port 443 after 253 ms: Could not connect to server"
autodiscover.kolonja.gov.al,gov.al,"Could not resolve host: autodiscover.kolonja.gov.al"
autodiscover.kruja.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.kruja.gov.al'"
autodiscover.kshnj.gov.al,gov.al,"Could not resolve host: autodiscover.kshnj.gov.al"
autodiscover.mail.gov.al,gov.al,"Failed to connect to autodiscover.mail.gov.al port 443 after 610 ms: Could not connect to server"
autodiscover.memaliaj.gov.al,gov.al,"Could not resolve host: autodiscover.memaliaj.gov.al"
autodiscover.newsletter.ata.gov.al,gov.al,"Could not resolve host: autodiscover.newsletter.ata.gov.al"
autodiscover.peqini.gov.al,gov.al,"Could not resolve host: autodiscover.peqini.gov.al"
autodiscover.polican.gov.al,gov.al,"Could not resolve host: autodiscover.polican.gov.al"
autodiscover.prefektidurres.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.prefektidurres.gov.al'"
autodiscover.prefektielbasan.gov.al,gov.al,"403"
autodiscover.prespanationalpark.gov.al,gov.al,"Could not resolve host: autodiscover.prespanationalpark.gov.al"
autodiscover.qarkufier.gov.al,gov.al,"Failed to connect to autodiscover.qarkufier.gov.al port 443 after 224 ms: Could not connect to server"
autodiscover.qarkushkoder.gov.al,gov.al,"Could not resolve host: autodiscover.qarkushkoder.gov.al"
autodiscover.qarkutirane.gov.al,gov.al,"Could not resolve host: autodiscover.qarkutirane.gov.al"
autodiscover.qeverisjavendore.gov.al,gov.al,"Could not resolve host: autodiscover.qeverisjavendore.gov.al"
autodiscover.qnk.gov.al,gov.al,"Could not resolve host: autodiscover.qnk.gov.al"
autodiscover.shijak.gov.al,gov.al,"Failed to connect to autodiscover.shijak.gov.al port 443 after 223 ms: Could not connect to server"
autodiscover.srd.gov.al,gov.al,"400"
autodiscover.sre.gov.al,gov.al,"Failed to connect to autodiscover.sre.gov.al port 443 after 270 ms: Could not connect to server"
autodiscover.srsh.gov.al,gov.al,"Could not resolve host: autodiscover.srsh.gov.al"
autodiscover.tirana.gov.al,gov.al,"Could not resolve host: autodiscover.tirana.gov.al"
avokatipopullit.gov.al,gov.al,"302"
avokaturashtetit.gov.al,gov.al,"301"
awp.moi.gov.al,gov.al,"Connection timed out after 3001 milliseconds"
azhr1.gov.al,gov.al,"Could not resolve host: azhr1.gov.al"
azrt.gov.al,gov.al,"Could not resolve host: azrt.gov.al"
bashkiacerrik.gov.al,gov.al,"301"
bashkiadelvine.gov.al,gov.al,"301"
bashkiadevoll.gov.al,gov.al,"403"
bashkiadivjake.gov.al,gov.al,"301"
bashkiadropull.gov.al,gov.al,"301"
bashkiafushearrez.gov.al,gov.al,"200"
bashkiagramsh.gov.al,gov.al,"200"
bashkiahas.gov.al,gov.al,"403"
bashkiakelcyre.gov.al,gov.al,"301"
bashkiaklos.gov.al,gov.al,"403"
bashkiakonispol.gov.al,gov.al,"301"
bashkiakorce.gov.al,gov.al,"200"
bashkiakurbin.gov.al,gov.al,"301"
bashkialibohove.gov.al,gov.al,"301"
bashkialibrazhd.gov.al,gov.al,"200"
bashkiamalesiemadhe.gov.al,gov.al,"406"
bashkiamaliq.gov.al,gov.al,"403"
bashkiamallakaster.gov.al,gov.al,"200"
bashkiamat.gov.al,gov.al,"403"
bashkiamirdite.gov.al,gov.al,"Could not resolve host: bashkiamirdite.gov.al"
bashkiapatos.gov.al,gov.al,"200"
bashkiapermet.gov.al,gov.al,"Could not resolve host: bashkiapermet.gov.al"
bashkiaprrenjas.gov.al,gov.al,"403"
bashkiapuke.gov.al,gov.al,"200"
bashkiapustec.gov.al,gov.al,"200"
bashkiaroskovec.gov.al,gov.al,"200"
bashkiaskrapar.gov.al,gov.al,"200"
bfiniq.gov.al,gov.al,"200"
biomedical.gov.al,gov.al,"200"
blog.drshdurres.gov.al,gov.al,"Could not resolve host: blog.drshdurres.gov.al"
blog.qnk.gov.al,gov.al,"Could not resolve host: blog.qnk.gov.al"
blogs.drshdurres.gov.al,gov.al,"Could not resolve host: blogs.drshdurres.gov.al"
blogs.qnk.gov.al,gov.al,"Could not resolve host: blogs.qnk.gov.al"
botem.gov.al,gov.al,"Could not resolve host: botem.gov.al"
bujqesia.gov.al,gov.al,"200"
canada.gov.al,gov.al,"Could not resolve host: canada.gov.al"
cats.tatime.gov.al,gov.al,"Could not resolve host: cats.tatime.gov.al"
cesk.gov.al,gov.al,"SSL certificate problem: certificate has expired"
cfcu.financa.gov.al,gov.al,"Could not resolve host: cfcu.financa.gov.al"
cirt.gov.al,gov.al,"Could not resolve host: cirt.gov.al"
claims.amf.gov.al,gov.al,"403"
cpanel.absa.gov.al,gov.al,"Could not resolve host: cpanel.absa.gov.al"
cpanel.aku.gov.al,gov.al,"Could not resolve host: cpanel.aku.gov.al"
cpanel.asd.gov.al,gov.al,"Could not resolve host: cpanel.asd.gov.al"
cpanel.azhr1.gov.al,gov.al,"Could not resolve host: cpanel.azhr1.gov.al"
cpanel.bashkiacerrik.gov.al,gov.al,"Could not resolve host: cpanel.bashkiacerrik.gov.al"
cpanel.bashkiadelvine.gov.al,gov.al,"Could not resolve host: cpanel.bashkiadelvine.gov.al"
cpanel.bashkiadevoll.gov.al,gov.al,"Could not resolve host: cpanel.bashkiadevoll.gov.al"
cpanel.bashkiadivjake.gov.al,gov.al,"Could not resolve host: cpanel.bashkiadivjake.gov.al"
cpanel.bashkiadropull.gov.al,gov.al,"Could not resolve host: cpanel.bashkiadropull.gov.al"
cpanel.bashkiafushearrez.gov.al,gov.al,"Could not resolve host: cpanel.bashkiafushearrez.gov.al"
cpanel.bashkiahas.gov.al,gov.al,"Could not resolve host: cpanel.bashkiahas.gov.al"
cpanel.bashkiakelcyre.gov.al,gov.al,"Could not resolve host: cpanel.bashkiakelcyre.gov.al"
cpanel.bashkiaklos.gov.al,gov.al,"Could not resolve host: cpanel.bashkiaklos.gov.al"
cpanel.bashkiakonispol.gov.al,gov.al,"Could not resolve host: cpanel.bashkiakonispol.gov.al"
cpanel.bashkiakorce.gov.al,gov.al,"Connection timed out after 3002 milliseconds"
cpanel.bashkialibohove.gov.al,gov.al,"Could not resolve host: cpanel.bashkialibohove.gov.al"
cpanel.bashkialibrazhd.gov.al,gov.al,"200"
cpanel.bashkiamalesiemadhe.gov.al,gov.al,"Could not resolve host: cpanel.bashkiamalesiemadhe.gov.al"
cpanel.bashkiamallakaster.gov.al,gov.al,"200"
cpanel.bashkiamat.gov.al,gov.al,"Could not resolve host: cpanel.bashkiamat.gov.al"
cpanel.bashkiamirdite.gov.al,gov.al,"Could not resolve host: cpanel.bashkiamirdite.gov.al"
cpanel.bashkiapatos.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'cpanel.bashkiapatos.gov.al'"
cpanel.bashkiaprrenjas.gov.al,gov.al,"Could not resolve host: cpanel.bashkiaprrenjas.gov.al"
cpanel.bashkiapuke.gov.al,gov.al,"Could not resolve host: cpanel.bashkiapuke.gov.al"
cpanel.bashkiapustec.gov.al,gov.al,"200"
cpanel.bashkiaroskovec.gov.al,gov.al,"Could not resolve host: cpanel.bashkiaroskovec.gov.al"
cpanel.bashkiaskrapar.gov.al,gov.al,"200"
cpanel.bfiniq.gov.al,gov.al,"Could not resolve host: cpanel.bfiniq.gov.al"
cpanel.canada.gov.al,gov.al,"Could not resolve host: cpanel.canada.gov.al"
cpanel.crm.amf.gov.al,gov.al,"Could not resolve host: cpanel.crm.amf.gov.al"
cpanel.dhkn.gov.al,gov.al,"200"
cpanel.dpm.gov.al,gov.al,"Could not resolve host: cpanel.dpm.gov.al"
cpanel.dpttv.gov.al,gov.al,"Could not resolve host: cpanel.dpttv.gov.al"
cpanel.drshdurres.gov.al,gov.al,"Could not resolve host: cpanel.drshdurres.gov.al"
cpanel.drshfier.gov.al,gov.al,"Could not resolve host: cpanel.drshfier.gov.al"
cpanel.drshkukes.gov.al,gov.al,"Could not resolve host: cpanel.drshkukes.gov.al"
cpanel.dshtd.gov.al,gov.al,"Could not resolve host: cpanel.dshtd.gov.al"
cpanel.inspektoriatipunes.gov.al,gov.al,"Could not resolve host: cpanel.inspektoriatipunes.gov.al"
cpanel.iqt.gov.al,gov.al,"Could not resolve host: cpanel.iqt.gov.al"
cpanel.ishp.gov.al,gov.al,"Could not resolve host: cpanel.ishp.gov.al"
cpanel.iskk.gov.al,gov.al,"200"
cpanel.issh.gov.al,gov.al,"200"
cpanel.kolonja.gov.al,gov.al,"Could not resolve host: cpanel.kolonja.gov.al"
cpanel.kruja.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'cpanel.kruja.gov.al'"
cpanel.kshnj.gov.al,gov.al,"Could not resolve host: cpanel.kshnj.gov.al"
cpanel.memaliaj.gov.al,gov.al,"Could not resolve host: cpanel.memaliaj.gov.al"
cpanel.newsletter.ata.gov.al,gov.al,"Could not resolve host: cpanel.newsletter.ata.gov.al"
cpanel.peqini.gov.al,gov.al,"200"
cpanel.polican.gov.al,gov.al,"Could not resolve host: cpanel.polican.gov.al"
cpanel.prefektidurres.gov.al,gov.al,"Could not resolve host: cpanel.prefektidurres.gov.al"
cpanel.prefektielbasan.gov.al,gov.al,"403"
cpanel.prespanationalpark.gov.al,gov.al,"Could not resolve host: cpanel.prespanationalpark.gov.al"
cpanel.qarkufier.gov.al,gov.al,"Could not resolve host: cpanel.qarkufier.gov.al"
cpanel.qarkushkoder.gov.al,gov.al,"Could not resolve host: cpanel.qarkushkoder.gov.al"
cpanel.qarkutirane.gov.al,gov.al,"Could not resolve host: cpanel.qarkutirane.gov.al"
cpanel.qeverisjavendore.gov.al,gov.al,"Could not resolve host: cpanel.qeverisjavendore.gov.al"
cpanel.qkev.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'cpanel.qkev.gov.al'"
cpanel.qkmzhrf.gov.al,gov.al,"Could not resolve host: cpanel.qkmzhrf.gov.al"
cpanel.qnk.gov.al,gov.al,"Could not resolve host: cpanel.qnk.gov.al"
cpanel.shijak.gov.al,gov.al,"Could not resolve host: cpanel.shijak.gov.al"
cpanel.shkodrarinore.gov.al,gov.al,"Could not resolve host: cpanel.shkodrarinore.gov.al"
cpanel.srd.gov.al,gov.al,"200"
cpanel.sre.gov.al,gov.al,"Could not resolve host: cpanel.sre.gov.al"
cpanel.srsh.gov.al,gov.al,"Could not resolve host: cpanel.srsh.gov.al"
cpanel.tepelena.gov.al,gov.al,"Could not resolve host: cpanel.tepelena.gov.al"
cpanel.ukm.gov.al,gov.al,"Could not resolve host: cpanel.ukm.gov.al"
cpanel.vaudejes.gov.al,gov.al,"Could not resolve host: cpanel.vaudejes.gov.al"
crm.amf.gov.al,gov.al,"403"
cve.gov.al,gov.al,"200"
dhkn.gov.al,gov.al,"Operation timed out after 3002 milliseconds with 0 bytes received"
dialin.voice.gov.al,gov.al,"Could not resolve host: dialin.voice.gov.al"
diaspora.gov.al,gov.al,"Could not resolve host: diaspora.gov.al"
dirwebservices.voice.gov.al,gov.al,"Could not resolve host: dirwebservices.voice.gov.al"
dogana.gov.al,gov.al,"Could not resolve host: dogana.gov.al"
dpm.gov.al,gov.al,"200"
dppm.gov.al,gov.al,"Could not resolve host: dppm.gov.al"
dps.gov.al,gov.al,"301"
dptp.financa.gov.al,gov.al,"200"
dpuk.gov.al,gov.al,"Could not resolve host: dpuk.gov.al"
drejtesia.gov.al,gov.al,"308"
drshberat.gov.al,gov.al,"Could not resolve host: drshberat.gov.al"
drshdurres.gov.al,gov.al,"Could not resolve host: drshdurres.gov.al"
drshfier.gov.al,gov.al,"Could not resolve host: drshfier.gov.al"
drshkukes.gov.al,gov.al,"Could not resolve host: drshkukes.gov.al"
dshtd.gov.al,gov.al,"Could not resolve host: dshtd.gov.al"
durres.gov.al,gov.al,"200"
e-albania.gov.al,gov.al,"200"
e.mail.gov.al,gov.al,"Could not resolve host: e.mail.gov.al"
efiling.tatime.gov.al,gov.al,"200"
eform.akshi.gov.al,gov.al,"200"
ekb.gov.al,gov.al,"200"
energjia.gov.al,gov.al,"Could not resolve host: energjia.gov.al"
epensione.issh.gov.al,gov.al,"Could not resolve host: epensione.issh.gov.al"
ere.gov.al,gov.al,"Could not resolve host: ere.gov.al"
eservices.zrpp.gov.al,gov.al,"Could not resolve host: eservices.zrpp.gov.al"
fastline.zrpp.gov.al,gov.al,"Could not resolve host: fastline.zrpp.gov.al"
fbd.drshdurres.gov.al,gov.al,"Could not resolve host: fbd.drshdurres.gov.al"
fewebservices.voice.gov.al,gov.al,"Connection timed out after 3002 milliseconds"
file.mail.gov.al,gov.al,"Could not resolve host: file.mail.gov.al"
financa.gov.al,gov.al,"200"
fint.gov.al,gov.al,"200"
forumi.ualbania.arsimi.gov.al,gov.al,"Connection timed out after 3002 milliseconds"
g.shkollaime.gov.al,gov.al,"Could not resolve host: g.shkollaime.gov.al"
geoportal.asig.gov.al,gov.al,"200"
gjykatakorce.gov.al,gov.al,"Could not resolve host: gjykatakorce.gov.al"
harta.tatime.gov.al,gov.al,"Could not resolve host: harta.tatime.gov.al"
himara.gov.al,gov.al,"200"
host.shish.gov.al,gov.al,"Could not resolve host: host.shish.gov.al"
info.drshdurres.gov.al,gov.al,"Could not resolve host: info.drshdurres.gov.al"
info.qnk.gov.al,gov.al,"Could not resolve host: info.qnk.gov.al"
infrastruktura.gov.al,gov.al,"200"
inspektoriatipunes.gov.al,gov.al,"Could not resolve host: inspektoriatipunes.gov.al"
insq.gov.al,gov.al,"Could not resolve host: insq.gov.al"
instat.gov.al,gov.al,"Could not resolve host: instat.gov.al"
instatgis.gov.al,gov.al,"200"
int.qkl.gov.al,gov.al,"Could not resolve host: int.qkl.gov.al"
intranet.tatime.gov.al,gov.al,"Could not resolve host: intranet.tatime.gov.al"
iqt.gov.al,gov.al,"Could not resolve host: iqt.gov.al"
ishp.gov.al,gov.al,"301"
iskk.gov.al,gov.al,"200"
issh.gov.al,gov.al,"301"
join.voice.gov.al,gov.al,"Connection timed out after 3002 milliseconds"
kadastraujore.gov.al,gov.al,"Connection timed out after 3001 milliseconds"
kasat.tatime.gov.al,gov.al,"Could not resolve host: kasat.tatime.gov.al"
keshillikonsultativ.qeverisjavendore.gov.al,gov.al,"Could not resolve host: keshillikonsultativ.qeverisjavendore.gov.al"
kkk.gov.al,gov.al,"200"
kolonja.gov.al,gov.al,"301"
konsultimipublik.gov.al,gov.al,"Could not resolve host: konsultimipublik.gov.al"
korcaart.bashkiakorce.gov.al,gov.al,"Could not resolve host: korcaart.bashkiakorce.gov.al"
korcacbctourism.bashkiakorce.gov.al,gov.al,"Could not resolve host: korcacbctourism.bashkiakorce.gov.al"
kqk.gov.al,gov.al,"200"
kruja.gov.al,gov.al,"200"
kshnj.gov.al,gov.al,"Could not resolve host: kshnj.gov.al"
kultura.gov.al,gov.al,"Could not resolve host: kultura.gov.al"
llogje.akshi.gov.al,gov.al,"Could not resolve host: llogje.akshi.gov.al"
login.drshdurres.gov.al,gov.al,"Could not resolve host: login.drshdurres.gov.al"
login.qnk.gov.al,gov.al,"Could not resolve host: login.qnk.gov.al"
lyncdiscover.voice.gov.al,gov.al,"Could not resolve host: lyncdiscover.voice.gov.al"
m.drshdurres.gov.al,gov.al,"Could not resolve host: m.drshdurres.gov.al"
mail.absa.gov.al,gov.al,"Could not resolve host: mail.absa.gov.al"
mail.akbn.gov.al,gov.al,"Could not resolve host: mail.akbn.gov.al"
mail.ama.gov.al,gov.al,"Could not resolve host: mail.ama.gov.al"
mail.app.gov.al,gov.al,"Could not resolve host: mail.app.gov.al"
mail.asd.gov.al,gov.al,"Connection timed out after 3001 milliseconds"
mail.ashr.gov.al,gov.al,"Could not resolve host: mail.ashr.gov.al"
mail.asp.gov.al,gov.al,"Could not resolve host: mail.asp.gov.al"
mail.azhr1.gov.al,gov.al,"Could not resolve host: mail.azhr1.gov.al"
mail.bashkiacerrik.gov.al,gov.al,"301"
mail.bashkiadelvine.gov.al,gov.al,"301"
mail.bashkiadevoll.gov.al,gov.al,"403"
mail.bashkiadivjake.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.bashkiadivjake.gov.al'"
mail.bashkiadropull.gov.al,gov.al,"301"
mail.bashkiafushearrez.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.bashkiafushearrez.gov.al'"
mail.bashkiahas.gov.al,gov.al,"403"
mail.bashkiakelcyre.gov.al,gov.al,"301"
mail.bashkiaklos.gov.al,gov.al,"Could not resolve host: mail.bashkiaklos.gov.al"
mail.bashkiakonispol.gov.al,gov.al,"301"
mail.bashkiakorce.gov.al,gov.al,"Could not resolve host: mail.bashkiakorce.gov.al"
mail.bashkialibohove.gov.al,gov.al,"Could not resolve host: mail.bashkialibohove.gov.al"
mail.bashkialibrazhd.gov.al,gov.al,"500"
mail.bashkiamalesiemadhe.gov.al,gov.al,"Could not resolve host: mail.bashkiamalesiemadhe.gov.al"
mail.bashkiamallakaster.gov.al,gov.al,"200"
mail.bashkiamat.gov.al,gov.al,"Could not resolve host: mail.bashkiamat.gov.al"
mail.bashkiamirdite.gov.al,gov.al,"Could not resolve host: mail.bashkiamirdite.gov.al"
mail.bashkiapatos.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.bashkiapatos.gov.al'"
mail.bashkiaprrenjas.gov.al,gov.al,"403"
mail.bashkiapuke.gov.al,gov.al,"200"
mail.bashkiapustec.gov.al,gov.al,"Could not resolve host: mail.bashkiapustec.gov.al"
mail.bashkiaroskovec.gov.al,gov.al,"Could not resolve host: mail.bashkiaroskovec.gov.al"
mail.bashkiaskrapar.gov.al,gov.al,"301"
mail.bfiniq.gov.al,gov.al,"Could not resolve host: mail.bfiniq.gov.al"
mail.botem.gov.al,gov.al,"Could not resolve host: mail.botem.gov.al"
mail.canada.gov.al,gov.al,"Could not resolve host: mail.canada.gov.al"
mail.crm.amf.gov.al,gov.al,"Could not resolve host: mail.crm.amf.gov.al"
mail.cve.gov.al,gov.al,"Could not resolve host: mail.cve.gov.al"
mail.dhkn.gov.al,gov.al,"302"
mail.dpm.gov.al,gov.al,"Could not resolve host: mail.dpm.gov.al"
mail.dpttv.gov.al,gov.al,"Could not resolve host: mail.dpttv.gov.al"
mail.drshdurres.gov.al,gov.al,"Could not resolve host: mail.drshdurres.gov.al"
mail.drshfier.gov.al,gov.al,"Could not resolve host: mail.drshfier.gov.al"
mail.drshkukes.gov.al,gov.al,"Could not resolve host: mail.drshkukes.gov.al"
mail.dshtd.gov.al,gov.al,"Could not resolve host: mail.dshtd.gov.al"
mail.elbasani.gov.al,gov.al,"301"
mail.ere.gov.al,gov.al,"301"
mail.gov.al,gov.al,"Connection timed out after 3001 milliseconds"
mail.gsa.gov.al,gov.al,"Could not resolve host: mail.gsa.gov.al"
mail.inspektoriatipunes.gov.al,gov.al,"Could not resolve host: mail.inspektoriatipunes.gov.al"
mail.instat.gov.al,gov.al,"Connection timed out after 3002 milliseconds"
mail.iqt.gov.al,gov.al,"Could not resolve host: mail.iqt.gov.al"
mail.ishp.gov.al,gov.al,"Could not resolve host: mail.ishp.gov.al"
mail.iskk.gov.al,gov.al,"301"
mail.issh.gov.al,gov.al,"301"
mail.kolonja.gov.al,gov.al,"301"
mail.kqk.gov.al,gov.al,"Could not resolve host: mail.kqk.gov.al"
mail.kruja.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.kruja.gov.al'"
mail.kshnj.gov.al,gov.al,"Could not resolve host: mail.kshnj.gov.al"
mail.memaliaj.gov.al,gov.al,"Could not resolve host: mail.memaliaj.gov.al"
mail.minoritetet.gov.al,gov.al,"Could not resolve host: mail.minoritetet.gov.al"
mail.mjekesialigjore.gov.al,gov.al,"301"
mail.newsletter.ata.gov.al,gov.al,"Could not resolve host: mail.newsletter.ata.gov.al"
mail.peqini.gov.al,gov.al,"301"
mail.polican.gov.al,gov.al,"403"
mail.prefektidurres.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.prefektidurres.gov.al'"
mail.prefektielbasan.gov.al,gov.al,"403"
mail.prespanationalpark.gov.al,gov.al,"Could not resolve host: mail.prespanationalpark.gov.al"
mail.qarkufier.gov.al,gov.al,"Could not resolve host: mail.qarkufier.gov.al"
mail.qarkushkoder.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.qarkushkoder.gov.al'"
mail.qarkutirane.gov.al,gov.al,"Could not resolve host: mail.qarkutirane.gov.al"
mail.qeverisjavendore.gov.al,gov.al,"Could not resolve host: mail.qeverisjavendore.gov.al"
mail.qkev.gov.al,gov.al,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
mail.qkmzhrf.gov.al,gov.al,"Could not resolve host: mail.qkmzhrf.gov.al"
mail.qnk.gov.al,gov.al,"Could not resolve host: mail.qnk.gov.al"
mail.shijak.gov.al,gov.al,"200"
mail.shish.gov.al,gov.al,"Could not resolve host: mail.shish.gov.al"
mail.shkodrarinore.gov.al,gov.al,"500"
mail.srd.gov.al,gov.al,"301"
mail.sre.gov.al,gov.al,"Could not resolve host: mail.sre.gov.al"
mail.srsh.gov.al,gov.al,"301"
mail.tepelena.gov.al,gov.al,"Could not resolve host: mail.tepelena.gov.al"
mail.tirana.gov.al,gov.al,"Could not resolve host: mail.tirana.gov.al"
mail.ukm.gov.al,gov.al,"Could not resolve host: mail.ukm.gov.al"
mail.vaudejes.gov.al,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.vaudejes.gov.al'"
mail.vaudejes.gov.al.cp-uk-2.webhostbox.net,gov.al,"SSL: no alternative certificate subject name matches target hostname 'mail.vaudejes.gov.al.cp-uk-2.webhostbox.net'"
mailrelay.akshi.gov.al,gov.al,"Connection timed out after 3002 milliseconds"
mb.gov.al,gov.al,"200"
memaliaj.gov.al,gov.al,"Could not resolve host: memaliaj.gov.al"
minoritetet.gov.al,gov.al,"Could not resolve host: minoritetet.gov.al"
mis.amf.gov.al,gov.al,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
misp.dpbsh.gov.al,gov.al,"404"
mjekesialigjore.gov.al,gov.al,"Could not resolve host: mjekesialigjore.gov.al"
mobileapp.bashkiakorce.gov.al,gov.al,"Could not resolve host: mobileapp.bashkiakorce.gov.al"
mod.gov.al,gov.al,"Could not resolve host: mod.gov.al"
mtax.tatime.gov.al,gov.al,"Could not resolve host: mtax.tatime.gov.al"
mx2.amf.gov.al,gov.al,"Could not resolve host: mx2.amf.gov.al"
newsletter.ata.gov.al,gov.al,"SSL certificate problem: certificate has expired"
