hostname,score,sources,label,level,http_status,mx
parlament.al,7,wikidata;wikidata,Parliament of Albania,central,200,0 parlament-al.mail.protection.outlook.com.
bankofalbania.org,6,wikidata;wikidata,Bank of Albania,,301,0 bankofalbania-org.mail.protection.outlook.com.
gesuiti.it,6,wikidata;wikidata,Euromediterranean Province of the Jesuits,,200,1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.
tirana.embassy.si,6,wikidata;wikidata,"Embassy of Slovenia, Tirana | General Consulate of the Republic of Slovenia in Tirana",central,SSLHandshakeException: Remote host terminated the handshake,none
e-albania.al ,5,un_desa,UN/DESA national portal,,,
aaf.mil.al,4,wikidata,Military Police,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.aaf.mil.al.
akep.al,4,wikidata,Autoriteti i Komunikimeve Elektronike dhe Postare,,200,0 akep-al.mail.protection.outlook.com.
bksh.al,4,wikidata,National Library of Albania,,200,10 bksh-al.mail.protection.outlook.com.
idp.al,4,wikidata,Information and Data Protection Commissioner,central,200,10 mail.idp.al.
kryeministria.al,4,wikidata,Prime Minister's Office,,200,0 kryeministria-al.mail.protection.outlook.com.
tirana.mfa.gov.hu,4,wikidata,"Hungarian embassy, Tirana",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
al.ambafrance.org,3,wikidata,"Embassy of France, Tirana",central,301,none
albania.mid.ru,3,wikidata,Russian Embassy in Tirana,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
albaniaembassy.orderofmalta.int,3,wikidata,"Embassy of the Sovereign Military Order of Malta, Tirana",central,301,none
ambasadat.net,3,wikidata,"Embassy of Kosovo, Tirana",central,200,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Albania,,200,10 mxb-00338601.gslb.pphosted.com.; 10 mxa-00338601.gslb.pphosted.com.
mfa.bg,3,wikidata,Embassy of Bulgaria in Albania,central,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,3,wikidata,embassy of Greece in Albania,central,403,10 mailhost.mfa.gr.
mzv.cz,3,wikidata,Embassy of the Czech republic in Albania,central,302,50 mzvczemta05.mzv.cz.; 10 mzvczemta06.mzv.cz.
mzv.sk,3,wikidata,Embassy of Slovakia in Albania,central,301,10 mail.gov.sk.
swedenabroad.se,3,wikidata,"Embassy of Sweden, Tirana",central,301,none
tirana.diplo.de,3,wikidata,"Embassy of Germany, Tirana",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
tirana.embassy.qa,3,wikidata,Embassy of Qatar in Albania,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
tirana.mae.ro,3,wikidata,"Embassy of Romania, Tirana",central,503,none
