subdomain,http_status,mx
2016.presidentofnepal.gov.np,Could not resolve host: 2016.presidentofnepal.gov.np,none
abpp.gov.np,Connection timed out after 3001 milliseconds,none
adbl.gov.np,Resolving timed out after 3002 milliseconds,10 mx1.adbl.gov.np.; 30 mail.adbl.gov.np.; 20 mx2.adbl.gov.np.
admin.mof.gov.np,Resolving timed out after 3002 milliseconds,none
admincourt.gov.np,Connection timed out after 3001 milliseconds,10 mx.nitc.gov.np.
aepc.gov.np,Resolving timed out after 3002 milliseconds,none
aet.aepc.gov.np,Resolving timed out after 3001 milliseconds,none
ag.gov.np,Connection timed out after 3001 milliseconds,20 mx2.nepal.gov.np.; 10 mx1.nepal.gov.np.
agriextension.gov.np,SSL: no alternative certificate subject name matches target hostname 'agriextension.gov.np',none
aicc.gov.np,Resolving timed out after 3001 milliseconds,none
aitc.gov.np,Resolving timed out after 3001 milliseconds,none
ampcnaktajhij.gov.np,200,none
apf.gov.np,Operation timed out after 3002 milliseconds with 0 bytes received,0 apf-gov-np.mail.protection.outlook.com.
apps.doind.gov.np,Connection timed out after 3001 milliseconds,10 mx.nitc.gov.np.
aqojnk.gov.np,Resolving timed out after 3001 milliseconds,none
archive.old.tourism.gov.np,Resolving timed out after 3001 milliseconds,none
asha.gov.np,Resolving timed out after 3001 milliseconds,10 mail.asha.gov.np.
attorneygeneral.gov.np,SSL certificate problem: certificate has expired,none
autodiscover.aqojnk.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.bhairahawa.aqo.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.brch.dhm.gov.np,Could not resolve host: autodiscover.brch.dhm.gov.np,none
autodiscover.caanepal.gov.np,Connection timed out after 3002 milliseconds,none
autodiscover.cftec.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.chitwannationalpark.gov.np,Resolving timed out after 3002 milliseconds,none
autodiscover.cjcc.gov.np,Could not resolve host: autodiscover.cjcc.gov.np,none
autodiscover.ddcmakwanpurbids.gov.np,Could not resolve host: autodiscover.ddcmakwanpurbids.gov.np,none
autodiscover.dfogorkha.gov.np,Could not resolve host: autodiscover.dfogorkha.gov.np,none
autodiscover.dhanusha.dos.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.dlsomustang.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.dofdocs.gov.np,Could not resolve host: autodiscover.dofdocs.gov.np,none
autodiscover.dolidar.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.dsco-rasuwa.gov.np,Could not resolve host: autodiscover.dsco-rasuwa.gov.np,none
autodiscover.dscwm.gov.np,Resolving timed out after 3001 milliseconds,none
autodiscover.dwd.gov.np,Could not resolve host: autodiscover.dwd.gov.np,none
