subdomain,http_status
aeoi.cbb.gov.bh,"Could not resolve host: aeoi.cbb.gov.bh"
app.gov.bh,"Could not resolve host: app.gov.bh"
adm.tst.sio.gov.bh,"Could not resolve host: adm.tst.sio.gov.bh"
autodiscover.cbb.gov.bh,"Failed to connect to autodiscover.cbb.gov.bh port 443 after 217 ms: Could not connect to server"
bahrainlocator.gov.bh,"Could not resolve host: bahrainlocator.gov.bh"
almajles.gov.bh,"403"
adm.sio.gov.bh,"Could not resolve host: adm.sio.gov.bh"
adm.dr.sio.gov.bh,"Could not resolve host: adm.dr.sio.gov.bh"
adm.stg.sio.gov.bh,"Could not resolve host: adm.stg.sio.gov.bh"
argo.dev01.gov.bh,"Could not resolve host: argo.dev01.gov.bh"
access.goys.gov.bh,"Could not resolve host: access.goys.gov.bh"
bahrainpost.gov.bh,"403"
autodiscover.bipa.gov.bh,"Failed to connect to autodiscover.bipa.gov.bh port 443 after 333 ms: Could not connect to server"
bfd.gov.bh,"Could not resolve host: bfd.gov.bh"
api.housing.gov.bh,"404"
autodiscover.lmra.gov.bh,"Failed to connect to autodiscover.lmra.gov.bh port 443 after 307 ms: Could not connect to server"
autodiscover.culture.gov.bh,"Failed to connect to autodiscover.culture.gov.bh port 443 after 341 ms: Could not connect to server"
autodiscover.moic.gov.bh,"Failed to connect to autodiscover.moic.gov.bh port 443 after 313 ms: Could not connect to server"
autodiscover.msrc.gov.bh,"Failed to connect to autodiscover.msrc.gov.bh port 443 after 315 ms: Could not connect to server"
autodiscover.nao.gov.bh,"Failed to connect to autodiscover.nao.gov.bh port 443 after 315 ms: Could not connect to server"
autodiscover.icc.gov.bh,"Failed to connect to autodiscover.icc.gov.bh port 443 after 345 ms: Could not connect to server"
autodiscover.sio.gov.bh,"Could not resolve host: autodiscover.sio.gov.bh"
autodiscover.royalflight.gov.bh,"Could not resolve host: autodiscover.royalflight.gov.bh"
autodiscover.social.gov.bh,"Failed to connect to autodiscover.social.gov.bh port 443 after 307 ms: Could not connect to server"
autodiscover.gsc.gov.bh,"Failed to connect to autodiscover.gsc.gov.bh port 443 after 356 ms: Could not connect to server"
ads01.social.gov.bh,"Could not resolve host: ads01.social.gov.bh"
autodiscover.mofne.gov.bh,"Failed to connect to autodiscover.mofne.gov.bh port 443 after 337 ms: Could not connect to server"
autodiscover.fdpm.gov.bh,"Failed to connect to autodiscover.fdpm.gov.bh port 443 after 366 ms: Could not connect to server"
autodiscover.moe.gov.bh,"Failed to connect to autodiscover.moe.gov.bh port 443 after 344 ms: Could not connect to server"
autodiscover.cabinetaffairs.gov.bh,"Failed to connect to autodiscover.cabinetaffairs.gov.bh port 443 after 380 ms: Could not connect to server"
autodiscover.legalaffairs.gov.bh,"Could not resolve host: autodiscover.legalaffairs.gov.bh"
awsvpn.gov.bh,"Could not resolve host: awsvpn.gov.bh"
autodiscover.moc.gov.bh,"Could not resolve host: autodiscover.moc.gov.bh"
