domain,label,level,name
gov.uk,sirddinbych,local,Denbighshire County Council (Welsh name)
gov.uk,sirfynwy,local,Monmouthshire County Council (Welsh name)
gov.uk,sirgaerfyrddin,local,Carmarthenshire County Council (Welsh name)
gov.uk,sirgar,local,Carmarthenshire County Council (Welsh name)
gov.uk,siryfflint,local,Flintshire County Council (Welsh name)
gov.uk,skelton-york,local,Skelton Parish Council (York)
gov.uk,sopley,local,Sopley Parish Council
gov.uk,southandvale,local,South Oxfordshire and Vale of White Horse councils
gov.uk,southbrent,local,South Brent Parish Council
gov.uk,southnorfolkandbroadland,local,South Norfolk and Broadland councils
gov.uk,southwales-tra,local,South Wales Trunk Road Agent (councils)
gov.uk,southworcestershirebuildingcontrol,local,South Worcestershire building control
gov.uk,southworcestershirerevenues,local,South Worcestershire revenues partnership
gov.uk,sparse,local,Sparsity Partnership (rural councils)
gov.uk,staffordshireprepared,local,Staffordshire resilience forum
gov.uk,staffs,local,Staffordshire County Council
gov.uk,staffslc,local,Staffordshire local councils association
gov.uk,star-procurement,local,STAR Procurement (councils shared service)
gov.uk,stdavids,local,St Davids City Council
gov.uk,stoke-pc-worcs,local,Stoke Parish Council (Worcestershire)
gov.uk,stratfield-mortimer,local,Stratfield Mortimer Parish Council
gov.uk,surrey,local,Surrey County Council
gov.uk,surreycoroner,local,Surrey coroner (county council)
gov.uk,surreyheathonline,local,Surrey Heath Borough Council
gov.uk,surreyi,local,Surrey County Council data service
gov.uk,surreylgrhub,local,Surrey local government resilience hub
gov.uk,sussexsaferroads,local,Sussex Safer Roads Partnership
gov.uk,swansea-edunet,local,Swansea Council schools network
gov.uk,swdevon,local,South West Devon councils partnership
gov.uk,sypt,local,South Yorkshire Passenger Transport
gov.uk,sypn,local,South Yorkshire Pensions Authority
gov.uk,tactran,local,Tayside and Central Scotland Transport Partnership
gov.uk,tfl,local,Transport for London
gov.uk,thecity,local,City of London Corporation
gov.uk,thurrockfostering,local,Thurrock Council fostering
gov.uk,tockwith,local,Tockwith Parish Council
gov.uk,traffic-penalty-tribunal,local,Traffic Penalty Tribunal (councils joint committee)
gov.uk,trafficpenaltytribunal,local,Traffic Penalty Tribunal (councils joint committee)
gov.uk,transport-for-london,local,Transport for London
gov.uk,transporteast,local,Transport East (sub-national transport body)
gov.uk,transportnortheast,local,Transport North East (sub-national transport body)
gov.uk,uptonbishop,local,Upton Bishop Parish Council
gov.uk,visitsaffronwalden,local,Saffron Walden Town Council tourism
gov.uk,warwick,local,Warwick Town Council
gov.uk,welwyn,local,Welwyn Parish Council
gov.uk,westcumbria,local,West Cumbria councils partnership
gov.uk,westmidlands,local,West Midlands Combined Authority
gov.uk,westmidlandsprepared,local,West Midlands resilience forum
gov.uk,westsurrey,local,West Surrey councils partnership
gov.uk,westyorksjointservices,local,West Yorkshire Joint Services
gov.uk,windsor,local,Royal Borough of Windsor and Maidenhead
gov.uk,winnersh,local,Winnersh Parish Council
gov.uk,wirksworth,local,Wirksworth Town Council
gov.uk,wlga,local,Welsh Local Government Association
gov.uk,worcestershirehub,local,Worcestershire councils hub
gov.uk,worcestershirets,local,Worcestershire Trading Standards
gov.uk,worcsregservices,local,Worcestershire Regulatory Services
gov.uk,worthing,local,Worthing Borough Council
gov.uk,wrecsam,local,Wrexham County Borough Council (Welsh name)
gov.uk,wyreforest,local,Wyre Forest District Council
gov.uk,yorkconsort,local,York Consortium of Drainage Boards
gov.uk,yorkshirehumberdrainage,local,Yorkshire and Humber drainage boards
gov.uk,grampian-ero,local,Grampian electoral registration office
gov.uk,avonfrs,local,Avon Fire and Rescue Service
gov.uk,northumberlandfireandrescue,local,Northumberland Fire and Rescue Service
gov.uk,wales,central-1,Welsh Government
gov.uk,cymru,central-1,Welsh Government (Welsh name)
gov.uk,cymru-wales,central-1,Welsh Government
gov.uk,estyn,central-1,Estyn (Welsh schools inspectorate)
gov.uk,wao,central-1,Wales Audit Office
gov.uk,cyfoethnaturiolcymru,central-1,Natural Resources Wales (Welsh name)
gov.uk,naturalresourceswales,central-1,Natural Resources Wales
gov.uk,sell2wales,central-1,Sell2Wales (Welsh Government procurement)
gov.uk,gwerthwchigymru,central-1,Sell2Wales (Welsh name)
gov.uk,dataunitwales,central-1,Data Cymru
gov.uk,unedddatacymru,central-1,Data Cymru (Welsh name)
gov.uk,walescoastpath,central-1,Wales Coast Path (Natural Resources Wales)
gov.uk,llwybrarfordircymru,central-1,Wales Coast Path (Welsh name)
gov.uk,historicwales,central-1,Historic Wales
gov.uk,cymruhanesyddol,central-1,Historic Wales (Welsh name)
gov.uk,rcahmw,central-1,Royal Commission on Ancient and Historical Monuments of Wales
gov.uk,cbhc,central-1,Royal Commission on Ancient and Historical Monuments of Wales (Welsh acronym)
gov.uk,coflein,central-1,Coflein (RCAHMW database)
gov.uk,nhscfswales,central-1,NHS Counter Fraud Service Wales
gov.uk,sharedresourceservicewales,central-1,Shared Resource Service Wales
gov.uk,galwgofal,central-1,Galw Gofal care line (Wales)
gov.uk,decymru-tan,central-1,South Wales Fire and Rescue (Welsh name)
gov.uk,scotland,central-1,Scottish Government (legacy domain)
gov.uk,scot,central-1,Scottish Government
gov.uk,audit-scotland,central-1,Audit Scotland
gov.uk,accounts-commission,central-1,Accounts Commission for Scotland
gov.uk,historic-scotland,central-1,Historic Scotland
gov.uk,transportscotland,central-1,Transport Scotland
gov.uk,publiccontractsscotland,central-1,Public Contracts Scotland
gov.uk,nrscotland,central-1,National Records of Scotland
gov.uk,scotcourts,central-1,Scottish Courts and Tribunals Service
gov.uk,scotcourtstribunals,central-1,Scottish Courts and Tribunals Service
gov.uk,scottishhousingregulator,central-1,Scottish Housing Regulator
gov.uk,sepa,central-1,Scottish Environment Protection Agency
gov.uk,snh,central-1,Scottish Natural Heritage
gov.uk,scra,central-1,Scottish Children's Reporter Administration
gov.uk,sppa,central-1,Scottish Public Pensions Agency
gov.uk,sps,central-1,Scottish Prison Service
gov.uk,copfs,central-1,Crown Office and Procurator Fiscal Service
gov.uk,procuratorfiscal,central-1,Procurator Fiscal Service (Scotland)
gov.uk,crownoffice,central-1,Crown Office (Scotland)
gov.uk,saas,central-1,Student Awards Agency for Scotland
gov.uk,sasa,central-1,Science and Advice for Scottish Agriculture
gov.uk,scotlandscensus,central-1,Scotland's Census
gov.uk,scotlandsfinancialhealthservice,central-1,Scotland's Financial Health Service
gov.uk,scotlandshouseprices,central-1,Scotland's house prices (Registers of Scotland)
gov.uk,scotlandspeople,central-1,ScotlandsPeople (National Records of Scotland)
gov.uk,scotlandsplaces,central-1,ScotlandsPlaces
gov.uk,scotlandontap,central-1,Scottish Water campaign
gov.uk,tellmescotland,central-1,Tell Me Scotland public notices
gov.uk,roadworksscotland,central-1,Scottish Road Works Commissioner
gov.uk,stateaidscotland,central-1,State aid Scotland (Scottish Government)
gov.uk,dasscotland,central-1,Debt Arrangement Scheme Scotland
gov.uk,asntscotland,central-1,Additional Support Needs Tribunals for Scotland
gov.uk,mhtscot,central-1,Mental Health Tribunal for Scotland
gov.uk,mhtscotland,central-1,Mental Health Tribunal for Scotland
gov.uk,jpscotland,central-1,Justices of the Peace Scotland
gov.uk,prisonsinspectoratescotland,central-1,HM Inspectorate of Prisons for Scotland
gov.uk,publicguardian-scotland,central-1,Office of the Public Guardian (Scotland)
gov.uk,homereportscotland,central-1,Home Report Scotland
gov.uk,landlordregistrationscotland,central-1,Landlord registration Scotland
gov.uk,scottishboundaries,central-1,Boundaries Scotland
gov.uk,scottishchildcare,central-1,Scottish childcare information service
gov.uk,scottishciviljusticecouncil,central-1,Scottish Civil Justice Council
gov.uk,scottishelectoralregister,central-1,Scottish electoral registration
gov.uk,scottishfamilies,central-1,Scottish Families (justice service)
gov.uk,scottishflooddefences,central-1,Scottish flood defences
gov.uk,scotlawcom,central-1,Scottish Law Commission
gov.uk,oqps,central-1,Office of the Queen's Printer for Scotland
gov.uk,ros,central-1,Registers of Scotland
gov.uk,soils-scotland,central-1,Scotland's soils (Scottish Government)
gov.uk,frs-scotland,central-1,Fire and Rescue Scotland
gov.uk,sais,central-1,Scottish Avalanche Information Service
gov.uk,glow,central-1,Glow (Scottish schools intranet)
gov.uk,sedsh,central-1,Scottish Executive Development Department
gov.uk,chscotland,central-1,Care and Health Scotland
gov.uk,accessni,central-1,AccessNI (NI Department of Justice)
gov.uk,accountni,central-1,Account NI (NI Department of Finance)
gov.uk,afbini,central-1,Agri-Food and Biosciences Institute (NI)
gov.uk,appealserviceni,central-1,The Appeals Service Northern Ireland
gov.uk,assemblyni,central-1,Northern Ireland Assembly
gov.uk,ni-assembly,central-1,Northern Ireland Assembly
gov.uk,niassembly,central-1,Northern Ireland Assembly
gov.uk,attorneygeneralni,central-1,Attorney General for Northern Ireland
gov.uk,beawarekidsni,central-1,NI road safety campaign
gov.uk,buildingregulationsni,central-1,Building regulations Northern Ireland
gov.uk,courtsni,central-1,Northern Ireland Courts and Tribunals Service
gov.uk,csoni,central-1,Chief Scientific Officer Northern Ireland
gov.uk,dardni,central-1,Department of Agriculture and Rural Development (NI)
gov.uk,dfcni,central-1,Department for Communities (NI)
gov.uk,dhsspsni,central-1,Department of Health Social Services and Public Safety (NI)
gov.uk,digitalni,central-1,Digital NI
gov.uk,dojni,central-1,Department of Justice (NI)
gov.uk,electoralofficeni,central-1,Electoral Office for Northern Ireland
gov.uk,eoni,central-1,Electoral Office for Northern Ireland
gov.uk,emani,central-1,Education and Museums Authority NI
gov.uk,emergencypreparednessni,central-1,Emergency preparedness Northern Ireland
gov.uk,etendersni,central-1,eTenders NI
gov.uk,etini,central-1,Education and Training Inspectorate (NI)
gov.uk,familysupportni,central-1,Family Support NI
gov.uk,fsni,central-1,Forensic Science Northern Ireland
gov.uk,glsni,central-1,Government Legal Service Northern Ireland
gov.uk,hseni,central-1,Health and Safety Executive Northern Ireland
gov.uk,isni,central-1,Investment Strategy Northern Ireland
gov.uk,landlordregistrationni,central-1,Landlord registration Northern Ireland
gov.uk,landwebni,central-1,LandWeb (NI Land Registry)
gov.uk,lpsni,central-1,Land and Property Services (NI)
gov.uk,lsani,central-1,Legal Services Agency Northern Ireland
gov.uk,nical,central-1,NI civil service application
gov.uk,nics,central-1,Northern Ireland Civil Service
gov.uk,nicscommissioners,central-1,NI Civil Service Commissioners
gov.uk,nicsohs,central-1,NI Civil Service occupational health
gov.uk,nicybersecuritycentre,central-1,NI Cyber Security Centre
gov.uk,nigov,central-1,Northern Ireland Executive
gov.uk,nihe,central-1,Northern Ireland Housing Executive
gov.uk,nihp,central-1,Northern Ireland health protection
gov.uk,nihub,central-1,Northern Ireland hub
gov.uk,nijac,central-1,NI Judicial Appointments Commission
gov.uk,nilawcommission,central-1,Northern Ireland Law Commission
gov.uk,nimdta,central-1,NI Medical and Dental Training Agency
gov.uk,niauditoffice,central-1,Northern Ireland Audit Office
gov.uk,niaur,central-1,NI Authority for Utility Regulation
gov.uk,nipolicefund,central-1,Northern Ireland Police Fund
gov.uk,niprisonerombudsman,central-1,Prisoner Ombudsman for Northern Ireland
gov.uk,nipssn,central-1,NI public sector shared network
gov.uk,nisra,central-1,NI Statistics and Research Agency
gov.uk,northernireland,central-1,Northern Ireland Executive
gov.uk,ofmdfmni,central-1,Office of the First Minister and Deputy First Minister (NI)
gov.uk,onlineni,central-1,Online NI
gov.uk,opendatani,central-1,Open Data NI
gov.uk,osni,central-1,Ordnance Survey of Northern Ireland
gov.uk,pacni,central-1,Planning Appeals Commission (NI)
gov.uk,parolecommissionerni,central-1,Parole Commissioners for Northern Ireland
gov.uk,pbni,central-1,Probation Board for Northern Ireland
gov.uk,planningni,central-1,Planning NI
gov.uk,planningsystemni,central-1,Planning system Northern Ireland
gov.uk,ppsni,central-1,Public Prosecution Service (NI)
gov.uk,proni,central-1,Public Record Office of Northern Ireland
gov.uk,ratingreviewni,central-1,Rating review Northern Ireland
gov.uk,redundancyni,central-1,Redundancy payments NI
gov.uk,ruralni,central-1,Rural NI (DAERA)
gov.uk,spatialni,central-1,Spatial NI
gov.uk,tobaccoregisterni,central-1,Tobacco register Northern Ireland
gov.uk,uregni,central-1,Utility Regulator Northern Ireland
gov.uk,victimsni,central-1,Victims and survivors NI
gov.uk,yjani,central-1,Youth Justice Agency Northern Ireland
gov.uk,youthjusticeagencyni,central-1,Youth Justice Agency Northern Ireland
