hostname,score,sources,label,level
fi.ee,7,wikidata;wikidata,Financial Supervision Authority,central
politsei.ee,7,wikidata;wikidata,Estonian Police | Police and Border Guard Board,
riigikantselei.ee,7,wikidata;linkgraph,Government Office,
riigikohus.ee,6,wikidata,Supreme Court of Estonia,central
riigiteataja.ee,6,linkgraph,Linked from 10 public-sector domains,
aki.ee,4,wikidata,Estonian Data Protection Inspectorate,central
archimedes.ee,4,wikidata,Archimedes Foundation,
chinaembassy.ee,4,wikidata,Embassy of the People's Republic of China in Tallinn,central
e-tervis.ee,4,wikidata,Estonian E-Health Foundation,
eas.ee,4,wikidata,Estonian Space Office,
ee.usembassy.gov,4,wikidata,United States Embassy in Estonia,central
eestipank.ee,4,wikidata,Bank of Estonia,
egt.ee,4,wikidata,Geological Survey of Estonia,
eki.ee,4,wikidata,Institute of the Estonian Language,
emta.ee,4,wikidata,Estonian Tax and Customs Board,
epa.ee,4,wikidata,Estonian Patent Office,central
etag.ee,4,wikidata,Estonian Research Agency,
hitsa.ee,4,wikidata,Information Technology Foundation for Education,
just.ee,4,linkgraph,Linked from 4 public-sector domains,
kapo.ee,4,wikidata,Estonian Internal Security Service,
keeleamet.ee,4,wikidata,Language Board,
keskkonnaagentuur.ee,4,wikidata,Environment Agency,
keskkonnaamet.ee,4,wikidata,Environmental Board,
kliimaministeerium.ee,4,linkgraph,Linked from 4 public-sector domains,
maaamet.ee,4,wikidata,Land and Spatial Development Board,
muinsuskaitseamet.ee,4,wikidata,Estonian National Heritage Board,
nlib.ee,4,wikidata,National Library of Estonia,
pria.ee,4,wikidata,Agricultural Registers and Information Board,
ra.ee,4,wikidata,National Archives of Estonia,
ravimiamet.ee,4,wikidata,State Agency of Medicines,
rescue.ee,4,wikidata,Estonian Rescue Services Agency,
ria.ee,4,wikidata,Information System Authority,
rmk.ee,4,wikidata,State Forest Management Centre,
smit.ee,4,wikidata,IT and Development Centre of the Ministry of the Interior,
stat.ee,4,wikidata,Statistics Estonia,central
tallinn.mfa.gov.hu,4,wikidata,"Hungarian embassy, Tallinn",central
ti.ee,4,wikidata,Labour Inspectorate,
transpordiamet.ee,4,wikidata,Estonian Transport Administration,
ttja.ee,4,wikidata,Consumer Protection and Technical Regulatory Authority,
unesco.ee,4,wikidata,Estonian National Commission for UNESCO,
valisluureamet.ee,4,wikidata,Estonian Foreign Intelligence Service,
vangla.ee,4,wikidata,Ministry of Justice: Department of Prisons (EE),
ee.ambafrance.org,3,wikidata,Embassy of France in Tallinn,central
ee.mfa.lt,3,wikidata,Lithuanian Embassy in Tallinn,central
estland.um.dk,3,wikidata,embassy of Denmark in Tallinn,central
estonia.mid.ru,3,wikidata,Embassy of Russia in Tallinn,central
estonia.representation.ec.europa.eu,3,wikidata,European Commission Representation in Estonia,
finlandabroad.fi,3,wikidata,Embassy of Finland in Tallinn,central
mfa.gr,3,wikidata,embassy of Greece in Tallinn,central
mzv.cz,3,wikidata,embassy of the Czech Republic in Tallinn,central
nederlandwereldwijd.nl,3,wikidata,Embassy of the Netherlands in Tallinn,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Tallinn",central
tallinn.diplo.de,3,wikidata,Embassy of Germany in Tallinn,central
tallinn.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Estonia,central
tallinn.mae.ro,3,wikidata,embassy of Romania in Tallinn,central
terviseamet.ee,2,wikidata;wikidata;wikidata,Health Board,
