hostname,score,sources,label,level
tlu.ee,7,wikidata;wikidata;wikidata,Tallinn University,university
ut.ee,4,wikidata,University of Tartu,university
tallinn.ee,7,wikidata;wikidata,Tallinn City Government,local
tallinn.munitsipaalpolitsei.ee,4,wikidata,Tallinn Municipal Police Department,local
eulisa.europa.eu,3,wikidata,"European Union Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice",local
